,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required
,2001981,,2001,1,60199,0,1,0,0,0,0,0," -59.18,0.10,-156.95",0,1
,2001982,,2001,1,60199,0,1,0,0,0,0,0," -72.92,0.14,-160.18",0,1
,2001983,,2001,1,60200,0,1,0,0,0,0,0," -81.92,0.06,-139.20",0,1
,2001984,,2001,1,60200,0,1,0,0,0,0,0," -75.36,0.06,-132.06",0,1
,2001985,,2001,2,900307,0,1,1,0,0,0,65,"-75.36,0.06,-132.06",0,1
,2001986,,2001,1,30420,0,1,0,0,0,0,0,"-75.36,0.06,-132.06",0,1
,2001987,特罗德,1002,1,20415,0,1,0,0,0,0,0,"-1.82,2.20,-8.42",0,1
,2001988,镇民,2001,1,20416,0,1,0,0,0,0,0,"-95.28,2.22,24.19",330,1
,2001989,赫丽,2001,1,20417,0,1,0,0,0,0,0,"-78.11,0.08,-152.01",0,1
,2001991,储物室,2001,1,10018,0,1,0,0,0,0,0,"-7.74,0.13,-15.76",48.72,1
,2001992,解救邦尼陷阱,2001,1,30461,0,1,0,0,0,0,0,"55.28,0.04,-152.09",0,1
,2001993,勘察,2001,1,60224,0,1,0,0,0,0,0,"53.23,0.04,-149.27",0,1
,2001994,震荡丧尸,2001,2,900333,0,1,1,0,0,0,57,"54.16,0.05,-154.92",330,1
,2001995,毒蝎领主,2001,2,900334,0,1,0,0,0,0,57,"-2.93,0.08,-171.27",155.26,1
,2001996,魔族士兵,2001,2,900339,0,1,0,0,0,0,58,"-63.81,0.06,-169.22",301.12,1
,2001997,魔族战将,2001,2,900340,0,1,0,0,0,0,58,"-68.75,0.06,-159.47",120.78,1
,2001998,丧尸法师,2001,2,900341,0,1,0,0,0,0,58,"-78.10,0.06,-162.97",78.72,1
,2001999,加固封印,2001,1,60226,0,1,0,0,0,0,0,"-91.55,0.06,-186.12",0,1
,2002017,发现泰雷陷阱,2002,1,30355,0,1,0,0,0,0,0,"3.10,3.73,-14.33",0,1
,2002018,魔族高地出口光效,2002,1,20430,0,0,0,0,0,0,0,"1.03,5.5,-20.23",0,1
,2002019,大帝重刃,2002,1,70004,0,0,0,0,0,0,0,"-40.24,1.74,-22.17",0,1
,2002020,陷阱4,2002,1,30494,0,1,0,0,0,0,0,"-37.41,2.05,-19.89",0,1
,2002021,陷阱1_9,2002,1,30495,0,1,0,0,0,0,0,"-32.85,-0.24,-4.47",0,1
,2002022,陷阱3_3,2002,1,30498,0,1,0,0,0,0,0,"22.87,5.67,16.20",0,1
,2002023,陷阱3_4,2002,1,30499,0,1,0,0,0,0,0,"33.89,9.92,2.13",0,1
,2002024,陷阱5,2002,1,30500,0,1,0,0,0,0,0,"-37.41,2.05,-19.89",0,1
,2002025,盔甲碎片,2002,1,60277,0,1,0,0,0,0,0,"-9.68,3.78,3.05",0,1
,2002026,治疗,2002,1,60278,0,1,0,0,0,0,0,"-22.74,2.22,26.49",0,1
,2002027,鹿角兽,2002,2,900361,0,1,0,0,0,0,24,"-9.68,3.78,3.05",32.61,1
,2002028,黑战斧,2002,2,900362,0,1,0,0,0,0,24,"-32.40,-0.24,-4.40",21.91,1
,2002029,鹿角兽,2002,2,900364,0,1,0,0,0,0,24,"33.89,9.92,2.13",23.93,1
,2002030,苍白獠牙赛特,2002,2,900365,0,1,0,0,0,0,24,"26.28,11.08,-1.78",39.42,1
,2002031,苍白獠牙赛特,2002,2,900366,0,1,0,0,0,0,24,"-37.41,2.05,-19.89",0,1
,2002032,城镇守卫官埃克,2002,1,20488,0,1,0,0,0,0,0,"-34.63,-0.22,-5.14",0,1
,2002033,受伤的米吉帕,2002,1,20489,0,1,0,0,0,0,0,"20.55,9.89,6.75",0,1
,2002034,陷阱1_10,2002,1,30501,0,1,0,0,0,0,0,"-37.55,2.10,-20.25",0,1
,3011001,赤瞳战狼,3011,2,200151,2,1,0,0,0,0,53,,0,1
,3011003,狼王的收藏箱,3011,1,30000001,0,1,0,0,0,0,0,"22.70,0.02,87.54",-223.655,1
,3011004,赤瞳战狼,3011,2,200153,6,0,0,0,0,0,53,,0,1
,3011005,狐克斯,3011,2,200155,4,1,1,0,0,0,53,,0,1
,3011006,碎魂狼王,3011,2,200156,8,0,0,0,0,0,53,,0,1
,3011007,鹿角兽副本小怪陷阱,3011,1,30076,0,1,0,0,0,0,0,"-2.68,0.04,31.04",67.5,1
,3011008,鹿角兽副本BOSS陷阱,3011,1,30077,0,1,0,0,0,0,0,"40,0.05,93 ",-52,1
,3011009,白眼独狼,3011,2,200154,5,0,0,0,0,0,53,,-160,1
,3011010,狐克斯,3011,2,200152,14,1,0,0,0,0,53,,0,1
,3011020,狐克斯,3011,2,200155,9,1,0,0,0,0,53,,0,1
,3011021,狼王的收藏箱,3011,1,40025,0,1,0,0,0,0,0,"3.24,0.02,99.0",-160.2,1
,3011022,开箱子前陷井,3011,1,30210,0,1,0,0,0,0,0,"-2.71,0.02,86.37",74.41,1
,3011025,饿狼看门陷阱,3011,1,30572,0,1,0,0,0,0,0,"-6.3,0,47.5",-21.4,1
,3011026,饿狼宝箱偷袭陷阱,3011,1,30573,0,1,0,0,0,0,0,"25.2,0,74.81",0,1
,3021001,萨莎,3021,1,20021,0,0,0,0,0,0,0,"-9,0.01186991,-24.84",-217.205,1
,3021003,盗贼营地BOSS对白陷阱,3021,1,30052,0,1,0,0,0,0,0,"22.10,0.02,-14.48",50,1
,3021004,玫瑰团驻地,2001,1,50001,0,1,0,0,0,0,0,"-69.53,0.06,-7.10",0,1
,3021005,盗贼的私房钱,3021,1,40002,0,1,0,0,0,0,0,"24.08,0.02,3.09",150,1
,3021006,玫瑰团流浪者,3021,2,200062,4,0,0,0,0,0,54,,0,1
,3021007,玫瑰团追随者,3021,2,200061,3,0,0,0,0,0,54,,0,1
,3021008,血色荆棘贝拉,3021,2,200068,1,0,0,0,0,0,54,,0,1
,3021009,黑色蔷薇费玛,3021,2,200067,2,0,0,0,0,0,54,,0,1
,3021010,,3021,1,60230,0,1,0,0,0,0,0,"-9,0.01186991,-24.84",-217.205,1
,3021011,萨莎,3021,1,20431,0,1,0,0,0,0,0,"-9,0.01186991,-24.84",-217.205,1
,3021012,盗贼的私房钱,3021,1,40002,0,1,0,0,0,0,0,"20.2,0.02,-24",320,1
,3021013,盗贼的私房钱,3021,1,40199,0,1,0,0,0,0,0,"6.5,0.02,-22.71",139.96,1
,3021014,盗贼的私房钱,3021,1,40199,0,1,0,0,0,0,0,"24.08,0.02,3.09",150,1
,3021015,魔蝎格尔,3021,2,200432,7,1,1,0,0,0,54,"19.54,0.02,-23.64",93,1
,3021017,玫瑰团驻地,3021,4,1101,0,0,0,0,0,0,0,"9.4,-1.5,-57.46",-221.99,1
,3022003,沙河虫,3022,2,200133,3,0,0,0,0,0,0,,0,1
,3022004,吞骨沙虫,3022,2,200134,4,0,0,0,0,0,0,,0,1
,3022005,毒尾蝎,3022,2,200135,5,0,0,0,0,0,0,,0,1
,3022006,毒尾蝎,3022,2,200136,6,0,0,0,0,0,0,,0,1
,3022007,沙原魔蝎斯科恩,3022,2,200137,7,0,0,0,0,0,0,,0,1
,3022008,沙虫的孵化箱,3022,1,40043,0,0,0,0,0,0,0,"11.6594,0.08,62.979",-44.776,1
,3022011,虫卵,3022,1,60075,0,0,0,0,0,0,0,"50.95,0.1,36.91",0,1
,3022012,虫卵,3022,1,60076,0,0,0,0,0,0,0,"37.78,0.64,33.96",0,1
,3022013,虫卵,3022,1,60077,0,0,0,0,0,0,0,"48.24,0.24,68.96",0,1
,3022014,狂杀虫巢剧情1陷阱,3022,1,30189,0,1,0,0,0,0,0,"2.3,0.1,6.5",0,1
,3022015,狂杀虫巢剧情2陷阱,3022,1,30190,0,1,0,0,0,0,0,"66.04,0.08,69.75",40,1
,3022017,流沙陷阱,3022,3,5003,0,0,0,0,0,0,0,"48.27,0.14,31.93",0,2
,3022018,,3022,3,5004,0,0,0,0,0,0,0,"14.2,0.14,60.2  ",0,2
,3022019,,3022,3,5005,0,0,0,0,0,0,0,"41.7,0.14,55.9  ",0,2
,3022020,流沙陷阱,3022,3,5006,0,0,0,0,0,0,0,"38.9,0.14,41.31 ",50,2
,3023001,银母矿石,3023,1,60078,0,0,0,0,0,0,0,"14.39,0.08,8.65",229,1
,3023002,银母矿石,3023,1,60119,0,0,0,0,0,0,0,"26.31,0.14,11.64",139,1
,3023003,银母矿石,3023,1,60120,0,0,0,0,0,0,0,"-14.08,3.30,4.31",229,1
,3023004,银母矿洞陷阱,3023,1,30191,0,0,0,0,0,0,0,"6.1,-1.82,-10.35",80,1
,3023005,地下矿工,3023,2,200176,2,0,0,0,0,0,67,,0,1
,3023006,地下矿工,3023,2,200177,3,0,0,0,0,0,67,,0,1
,3023007,地下矿工,3023,2,200178,5,0,0,0,0,0,67,,0,1
,3023008,矮巨人钢锤,3023,2,200179,4,0,0,0,0,0,67,,0,1
,3023010,矮巨人铁盾,3023,2,200181,9,0,0,0,0,0,67,,0,1
,3023011,檐鬼,3023,2,200182,10,0,0,0,0,0,67,,0,1
,3023012,银母矿箱,3023,1,40059,0,0,0,0,0,0,0,"31.66,0.46,18.55",49,1
,3023013,银母矿箱,3023,1,40060,0,0,0,0,0,0,0,"-0.27,1.76,15.66",155,1
,3023014,银母矿箱,3023,1,40195,0,0,0,0,0,0,0,"-15.06,0.26,-19.46",0,1
,3023015,宝箱怪物,3023,2,200424,17,1,0,0,0,0,0,,0,1
,3024001,巫傀,3024,2,200188,1,0,0,0,0,0,60, ,0,1
,3024002,巫傀,3024,2,200189,2,0,0,0,0,0,60, ,0,1
,3024003,巫傀,3024,2,200190,3,0,0,0,0,0,60, ,0,1
,3024004,女巫菲梅,3024,2,200191,4,1,0,0,0,0,60, ,0,1
,3024005,荒野古堡实验药剂,3024,1,30192,0,0,1,0,0,0,0,"3.01,2.71,3.56",0,1
,3024006,荒野古堡实验药剂,3024,1,30193,0,0,0,0,0,0,0,"3.64,2.82,14.57",0,1
,3024007,荒野古堡实验药剂,3024,1,30194,0,0,0,0,0,0,0,"-7.96,7.37,9.62",90,1
,3024008,荒野古堡魔法橱柜,3024,1,30195,0,0,0,0,0,0,0,"-11.26,7.37,9.62",0,1
,3024009,女巫的旧衣箱,3024,1,40044,0,0,0,0,0,0,0,"-10.46,5.33,0.7",0,1
,3024010,荒原古堡-Boss房间陷阱,3024,1,30284,0,0,0,0,0,0,0,"-25.19,10.78,4.65",0,1
,3024011,荒原古堡-魔法橱柜陷阱2,3024,1,30285,0,1,0,0,0,0,0,"-11.26,7.37,9.62",0,1
,3024012,水晶球,3024,1,60096,0,0,0,0,0,0,0,"-27.3,11.83,-3.74",0,1
,3024013,女巫的旧衣箱,3024,1,40061,0,0,0,0,0,0,0,"-22.55,10.45,1.86",-90,1
,3024014,女巫古堡魔法橱柜,3024,4,1029,0,0,0,0,0,0,0,"-8.921,-1.97,7.039",90,1
,3024015,荒原古堡,2003,1,50022,0,1,0,0,0,0,0,"-39.52,-0.01,-14.44",0,1
,3024016,女巫的旧衣箱,3024,1,40194,0,0,0,0,0,0,0,"-16.47,6.93,9.68",90,1
,3024017,杀人蜂,3024,2,200425,8,1,1,0,0,0,60,,0,1
,3026001,魔族之心,2002,1,50015,0,1,0,0,0,0,0,"12.1,6,6.4",0,1
,3026002,普通魔心剧情1,3026,1,30286,0,1,0,0,0,0,0,"-234.2,-21,-44.7",0,1
,3026003,普通魔心剧情2,3026,1,30287,0,1,0,0,0,0,0,"-141.79,-21.20,-4.21",0,1
,3026004,青铜宝箱,3026,1,40048,0,1,0,0,0,0,0,"-158.41,-21.17,10.50",180,1
,3026005,魔心普本障碍左,3026,4,1021,0,1,0,0,0,0,0,"-247.22,-21,-29.34",0,1
,3026006,魔心普本障碍上,3026,4,1022,0,1,0,0,0,0,0,"-234.5,-21,-16.73",90,1
,3026007,魔心普本障碍右,3026,4,1023,0,1,0,0,0,0,0,"-164.14,-21,-28",0,1
,3026008,巨刃鹿角兽,3026,2,200197,31,0,0,0,0,0,0,,0,1
,3026009,鹿角兽士兵,3026,2,200198,1,0,0,0,0,0,0,,0,1
,3026010,鹿角兽士兵,3026,2,200199,2,0,0,0,0,0,0,,0,1
,3026011,食魂鹿角兽,3026,2,200200,4,0,0,0,0,0,0,,0,1
,3026012,鹿角兽酋长,3026,2,200201,32,0,0,0,0,0,0,,0,1
,3027001,叛军统领,3027,2,200202,1,1,0,0,0,0,68,"-18.56,8.85,31.54",13.854,1
,3027002,叛军统领,3027,2,200209,3,1,0,0,0,0,68,"-16.82,0.98,-4.77",0,1
,3027003,叛军统领,3027,2,200209,5,1,0,0,0,0,68,"-40.41,4.20,5.36",183.9,1
,3027004,叛军守卫,3027,2,200203,2,1,0,0,0,0,68,"-15.84,3.36,18.68",0,1
,3027005,叛军守卫,3027,2,200203,4,1,0,0,0,0,68,"-30.88,2.70,-5.86",88.554,1
,3027006,默希娅,3027,2,200204,7,1,0,0,0,0,68,"-32.32,4.31,35.92",-165.783,1
,3027007,叛军的收纳箱,3027,1,40050,0,1,0,0,0,0,0,"-19.44,3.36,21.6",100,1
,3027008,提示陷阱,3027,1,30289,0,1,0,0,0,0,0,"-14.74,2.03,9.19",0,1
,3027009,离开触发陷阱,3027,1,30290,0,1,0,0,0,0,0,"-35.97,4.31,26.38",11.18,1
,3027010,叛军的收纳箱,3027,1,40051,0,1,0,0,0,0,0,"-22.56,1.94,9.29",139.09,1
,3027011,叛军的收纳箱,3027,1,40190,0,1,0,0,0,0,0,"-38.26,3.37,-8.88",180,1
,3028001,棺材,3028,1,60097,0,0,0,0,0,0,0," 29.94,-0.37,-1.45",-90.88,1
,3028004,棺材,3028,1,60099,0,0,0,0,0,0,0," 13.76,-1.59,44.94",-90.1,1
,3028008,第一个机关,3028,1,30307,0,0,0,0,0,0,0," 36.00,-1.33,10.58",0,1
,3028009,第二个机关,3028,1,30308,0,0,0,0,0,0,0," 9.65,-2.16,47.78",0,1
,3028010,不死丧尸,3028,2,200205,1,0,0,0,0,0,59, ,0,1
,3028011,熔岩丧尸,3028,2,200206,2,0,0,0,0,0,59, ,0,1
,3028012,不死丧尸,3028,2,200205,3,0,0,0,0,0,59, ,0,1
,3028013,不死丧尸,3028,2,200205,4,0,0,0,0,0,59, ,0,1
,3028014,熔岩丧尸,3028,2,200206,7,0,0,0,0,0,59, ,0,1
,3028015,失心丧尸,3028,2,200207,8,0,0,0,0,0,59, ,0,1
,3028016,铁栅栏,3028,4,1009,0,0,0,0,0,0,0," 36.23,-1.307866,12.12937",0,1
,3028017,铁栅栏,3028,4,1010,0,0,0,0,0,0,0," 9.95,-2.107275,49.32738",0,1
,3028018,露西蒂尼之墓,2001,1,50018,0,1,0,0,0,0,0," -40.13,0.05,-192.73 ",30,1
,3029002,强盗艾莉,3029,2,300101,3,0,0,0,0,0,54,,0,1
,3029003,强盗瑞秋,3029,2,300102,4,0,0,0,0,0,54,,0,1
,3029004,强盗丽丽丝,3029,2,300104,1,0,0,0,0,0,54,,0,1
,3029005,强盗头目巴娜,3029,2,300103,2,0,0,0,0,0,54,,0,1
,3029008,玫瑰团驻地,2001,1,50017,0,1,0,0,0,0,0,"-69.53,0.06,-7.10",355.886,1
,3030002,武装哥布林,3030,2,200225,2,1,0,0,0,0,53,,0,1
,3030003,伪装哥布林,3030,2,200226,11,1,0,0,0,0,53,,0,1
,3030004,伪装哥布林,3030,2,200227,12,1,0,0,0,0,53,,0,1
,3030005,欺诈宝箱,3030,2,200228,6,1,0,0,0,0,53,,0,1
,3030006,欺诈宝箱,3030,2,200228,7,1,0,0,0,0,53,,0,1
,3030007,欺诈宝箱,3030,2,200228,15,1,0,0,0,0,53,,0,1
,3030008,食人魔佣兵,3030,2,200229,13,1,0,0,0,0,53,,0,1.2
,3030009,哈扎克,3030,2,200230,14,1,0,0,0,0,53,,0,1.2
,3030010,欺诈宝箱,3030,1,40053,0,1,0,0,0,0,0,"-17.59,0.08,-5.02",47.51,1
,3030011,欺诈宝箱,3030,1,40054,0,1,0,0,0,0,0,"-48.74,0.08,29.03",156.96,1
,3030012,欺诈宝箱,3030,1,40055,0,1,0,0,0,0,0,"-86.21,0.08,11.3",74.64,1
,3031001,哥布林巢穴,2001,1,50002,0,1,0,0,0,0,0,"-106.68,0.05,-103.00",0,1
,3031002,哥布林巢穴陷阱1,3031,1,30013,0,1,0,0,0,0,0,"-78.17,0.13,24.64",-3.695,1
,3031003,哥布林巢穴陷阱2,3031,1,30014,0,1,0,0,0,0,53,"1.45,0.13,24.53",0,1
,3031004,宝箱,3031,1,40003,0,1,0,0,0,0,53,"-17.31,0.13,35.27",168.5,1
,3031005,宝箱,3031,1,40004,0,1,0,0,0,0,53,"-21.3,0.13,168.3",148.7,1
,3031006,宝箱,3031,1,40005,0,1,0,0,0,0,53,"46.584,0.133,163.19",202.982,1
,3031010,食人魔佣兵,3031,2,200090,5,0,0,0,0,0,53,"73.973,0.15,147.577",202.982,1
,3031011,猩红魔箱,3031,2,200091,6,1,0,0,0,0,53,,0,1
,3031012,武装哥布林,3031,2,200082,2,1,0,0,0,0,53,,0,1
,3031013,猩红魔箱,3031,2,200088,7,1,0,0,0,0,53,,0,1
,3031014,猩红魔箱,3031,2,200088,8,1,0,0,0,0,53,,0,1
,3031015,夜崎隐,3031,2,200083,9,0,1,0,0,0,53,"44.77,0.15,143.979",202.982,1
,3031020,哥布林秘宝,3031,1,40026,0,1,0,0,0,0,0,"-18.40,0.08,-5.11",46.48,1
,3031021,哥布林秘宝,3031,1,40027,0,1,0,0,0,0,0,"-43.403,0.07,22.948",222.902,1
,3031023,哥布林秘宝,3031,1,40029,0,1,0,0,0,0,0,"-47.46,0.07,17.38",18.275,1
,3031024,哥布林秘宝,3031,1,40030,0,1,0,0,0,0,0,"-12.03,0.07,11.08",198.721,1
,3031025,哥布林秘宝,3031,1,40031,0,1,0,0,0,0,0,"-48.35,0.07,29.36",177.09,1
,3031026,哥布林秘宝,3031,1,40032,0,1,0,0,0,0,0,"-84.71,0.03,11.72",65.1,1
,3031027,哥布林秘宝,3031,1,40033,0,1,0,0,0,0,0,"-32.1,0.03,16",186.075,1
,3031028,哥布林秘宝,3031,1,40034,0,1,0,0,0,0,0,"-59.61,0.03,25.55",124,1
,3031029,哥布林秘宝,3031,1,40035,0,1,0,0,0,0,0,"-60.33,0.03,17.22",-23.8,1
,3031030,哥布林秘宝,3031,1,40036,0,1,0,0,0,0,0,"-77.263,0.03,7.652",17.034,1
,3031031,哥布林秘宝,3031,1,40037,0,1,0,0,0,0,0,"-83.45,0.03,18.41",86.27,1
,3031032,哥布林格德,3031,1,20901,0,1,0,0,0,0,0,"-43.403,0.07,22.948",222.902,1
,3032001,发现诺尔拿神器,3032,1,30056,0,1,0,0,0,0,0,"-18.38,-5,-20",0,1
,3032002,桥头对白,3032,1,30057,0,1,0,0,0,0,0,"-56.97,-11,-61.13",0,1
,3032003,诺尔战败、主角被秒、夜崎隐装B对白,3032,1,30058,0,1,0,0,0,0,0,"-54.7,-5,52",0,1
,3032004,法阵前对白,3032,1,30059,0,1,0,0,0,0,0,"-85.4,-17,-31.67",0,1
,3032005,通过法阵后对白,3032,1,30060,0,1,0,0,0,0,0,"-56.03,-12.41,-52.15",0,1
,3032006,,3032,1,30061,3032006,1,0,0,0,0,24,,0,1
,3032007,,3032,1,30063,3032007,1,0,0,0,0,24,,0,1
,3032031,蜘蛛卵,3032,1,60026,0,1,0,0,0,0,0,"-23.5,-2.5,-10.84",0,1
,3032032,蜘蛛卵,3032,1,60026,0,1,0,0,0,0,0,"-13,-2.67,-37.3",0,1
,3032033,蜘蛛卵,3032,1,60026,0,1,0,0,0,0,0,"-38.26,-12.51,-63.36",0,1
,3032034,蜘蛛卵,3032,1,60026,0,1,0,0,0,0,0,"-89.96,-15,-49.89",0,1
,3032035,蜘蛛卵,3032,1,60026,0,1,0,0,0,0,0,"-61.18,-10.86,-4.51",0,1
,3032045,诺尔,3032,1,20036,0,1,0,0,0,0,24,"-66.1,-5,86.2",180,1
,3032050,哀嚎神殿,2001,1,50003,0,1,0,0,0,0,0,"-95.0,0.1,-189.7",0,1
,3032061,幻阵之魂·冰,3032,2,200101,1,1,0,0,0,3033,24,,0,1
,3032062,幻阵之魂·火,3032,2,200102,2,1,0,0,0,3033,24,,0,1
,3032063,幻阵之魂·光,3032,2,200103,3,1,0,0,0,3033,24,,0,1
,3032064,幻阵之魂·暗,3032,2,200104,4,1,0,0,0,3033,24,,0,1
,3032065,诺尔,3032,2,200105,7,1,0,0,0,0,24,0,0,1
,3032066,贪婪,3032,2,200106,7,1,0,0,0,0,24,0,0,1
,3032073,亡魂死徒,3032,2,200109,1,0,0,0,0,0,24,0,0,1
,3032074,亡魂死徒,3032,2,200110,2,0,0,0,0,0,24,0,0,1
,3032076,亡魂死士,3032,2,200112,3,0,0,0,0,0,24,0,0,1
,3032079,亡魂死徒,3032,2,200115,4,0,0,0,0,0,24,0,0,1
,3032080,黑骑士迪亚,3032,2,200116,5,0,0,0,0,0,24,0,0,1
,3032082,狮心魔骑贝恩,3032,2,200118,6,0,0,0,0,0,24,0,0,1
,3032091,哀嚎神殿吊桥门机关,3032,4,1007,0,1,0,0,0,0,0,"-55.99,-12.32,-49.29",90,1
,3032092,哀嚎神殿幻阵机关,3032,4,1008,0,1,0,0,0,0,0,"-85.37,-16.7,-25.5",90,1
,3032093,哀嚎神殿法阵前门机关,3032,4,1011,0,1,0,0,0,0,0,"-85.4,-17,-31.67",90,1
,3032121,失落的宝藏,3032,1,40023,0,1,0,0,0,0,0,"-9.88,-8.45,-31.41",46.43,1
,3032122,失落的宝藏,3032,1,40024,0,1,0,0,0,0,0,"-9.67,-4.20,-4.83",0,1
,3032123,失落的宝藏,3032,1,40024,0,1,0,0,0,0,0,"-11.75,-8.45,-71.89",0,1
,3032124,失落的宝藏,3032,1,40252,0,1,0,0,0,0,0,"-45.33,-12.70,-55.37",0,1
,3032125,失落的宝藏,3032,1,40252,0,1,0,0,0,0,0,"-50.67,-12.62,-6.83",0,1
,3032303,火把机关,3032,4,1109,0,0,0,0,0,0,0,"2.54,1.97,2.62",0,0.1
,3032304,火把机关,3032,4,1109,0,0,0,0,0,0,0,"2.54,1.97,-5.09",0,0.1
,3032305,火把机关,3032,4,1109,0,0,0,0,0,0,0,"-20.51,-2.446,-34.31",0,0.1
,3032306,火把机关,3032,4,1109,0,0,0,0,0,0,0,"-17.67,-2.446,-34.31",0,0.1
,3032307,火把机关,3032,4,1109,0,0,0,0,0,0,0,"-27.96,-10.78,-63.72",0,0.1
,3032308,火把机关,3032,4,1109,0,0,0,0,0,0,0,"-27.96,-10.78,-71.39",0,0.1
,3032309,火把机关,3032,4,1109,0,0,0,0,0,0,0,"-91.79,-15.52,-53.5",0,0.1
,3032310,火把机关,3032,4,1109,0,0,0,0,0,0,0,"-91.79,-15.52,-56.06",0,0.1
,3032311,火把引导,3032,1,30646,0,0,0,0,0,0,0,"0.8,0.05,-1.19",0,1
,3032312,火把,3032,1,70040,0,0,0,0,0,0,0,"2.54,1.97,2.62",0,2
,3032313,火把,3032,1,70040,0,0,0,0,0,0,0,"2.54,1.97,-5.09",0,2
,3032314,火把,3032,1,70040,0,0,0,0,0,0,0,"-20.51,-2.446,-34.31",0,1
,3032315,火把,3032,1,70040,0,0,0,0,0,0,0,"-17.67,-2.446,-34.31",0,1
,3032316,火把,3032,1,70040,0,0,0,0,0,0,0,"-27.96,-10.78,-63.72",0,2
,3032317,火把,3032,1,70040,0,0,0,0,0,0,0,"-27.96,-10.78,-71.39",0,2
,3032318,火把,3032,1,70040,0,0,0,0,0,0,0,"-91.79,-15.52,-53.5",0,1
,3032319,火把,3032,1,70040,0,0,0,0,0,0,0,"-91.79,-15.52,-56.06",0,1
,3034001,魔族之心,2002,1,50004,0,1,0,0,0,0,0,"12.1,6,6.4",0,1
,3034002,魔族之心发现萨米尔陷阱,3034,1,30071,0,1,0,0,0,0,0,"-234.2,-21,-44.7",0,1
,3034003,魔族之心水晶球陷阱,3034,1,30072,0,1,0,0,0,0,0,"-208.1949,-24.8,63.85582",0,1
,3034004,魔族之心魔法墙陷阱1,3034,1,30073,0,1,0,0,0,0,0,"-164.7,-21,-27.5",0,1
,3034005,魔族之心魔法墙陷阱2,3034,1,30074,0,1,0,0,0,0,0,"-166.4562,-24.8,-21.96174",0,1
,3034006,魔族之心结界陷阱,3034,1,30075,0,1,0,0,0,0,0,"-234.47,-21,-29.8",0,1
,3034007,潘多拉宝盒,3034,1,40007,0,1,0,0,300,0,0,"-150.5,-24.8,-31",0,1
,3034008,水晶柱,3034,1,20041,0,1,0,0,0,0,0,"-208.1949,-24.8,63.85582",0,1
,3034009,鹿角兽,3034,2,200121,1,0,0,0,0,0,0,,0,1
,3034010,鹿角兽,3034,2,200122,2,0,0,0,0,0,0,,0,1
,3034012,巨刃鹿角兽,3034,2,200124,4,0,0,0,0,0,0,,0,1
,3034013,食魂鹿角兽,3034,2,200125,5,0,0,0,0,0,0,,0,1
,3034016,嗜血死神萨米尔,3034,2,200128,8,1,1,0,0,0,0,,0,1
,3034017,,3034,1,20092,0,1,0,0,0,0,0,"-233.55,-21.258,-30.5",115.791,1
,3034020,魔族之心障碍陷阱左,3034,1,30173,0,1,0,0,0,0,0,"-248.1,-21,-28",0,1
,3034021,魔族之心障碍陷阱上,3034,1,30174,0,1,0,0,0,0,0,"-234.5,-21,-17.3",0,1
,3034022,魔族之心障碍陷阱楼梯,3034,1,30175,0,1,0,0,0,0,0,"-185.86,-24.8,55.5",0,1
,3034023,,3034,1,20111,0,1,0,0,0,0,0,"-233.55,-21.258,-30.5",115.791,1
,3034024,魔族之心障碍左,3034,4,1000,0,1,0,0,0,0,0,"-247.22,-21,-29.34",0,1
,3034025,魔族之心障碍上,3034,4,1001,0,1,0,0,0,0,0,"-234.5,-21,-16.73",90,1
,3034026,魔族之心障碍楼梯,3034,4,1002,0,1,0,0,0,0,0,"-185.86,-24.8,55.5",0,1
,3034027,魔族之心萨米尔结界,3034,4,1003,0,1,0,0,0,0,0,"-234.37,-21.258,-29.26",0,1
,3034028,暗黑法师气墙门左,3034,4,1004,0,1,0,0,0,0,0,"-164.14,-21,-28",0,1
,3034029,暗黑法师气墙门上,3034,4,1005,0,1,0,0,0,0,0,"-166.4562,-24.8,-21.961",0,1
,3034035,咬人怪箱,3034,2,200421,4,1,1,0,0,0,0,,0,1
,3034036,宝箱,3034,1,40188,0,1,0,0,0,0,0,"-202.06,-21.17,-22.63",180,1
,3034037,宝箱,3034,1,40188,0,1,0,0,0,0,0,"-182.33,-21.17,9.64",180,1
,3034038,宝箱,3034,1,40188,0,1,0,0,0,0,0,"-137.90,-21.25,7.87",45,1
,3034039,怪物宝箱,3034,1,40189,0,1,0,0,0,0,0,"0,0,0",0,1
,3035001,不死丧尸,3035,2,200071,1,0,0,0,0,0,59,,0,1
,3035002,熔岩丧尸,3035,2,200072,2,0,0,0,0,0,59,,0,1
,3035003,不死丧尸,3035,2,200073,3,0,0,0,0,0,59,,0,1
,3035004,不死丧尸,3035,2,200074,4,0,0,0,0,0,59,,0,1
,3035005,扭曲丧尸,3035,2,200075,5,0,0,0,0,0,59,,0,1
,3035006,禁卫督军莱克,3035,2,200076,6,1,0,0,0,0,59,,0,1
,3035010,棺材,3035,1,60058,0,0,0,0,0,0,0,"29.94,-0.37,-1.45",-90.88,1
,3035012,棺材,3035,1,60059,0,0,0,0,0,0,0,"46.34,-1.728,18.6",-181.84,1
,3035013,棺材,3035,1,60059,0,0,0,0,0,0,0,"46.21,-1.75,24.08",-194.5,1
,3035014,棺材,3035,1,60060,0,0,0,0,0,0,0,"13.76,-1.59,44.94",-90.1,1
