,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required
,3030015,3030,15,"-86.21,0.08,11.3","0,74.63999,0","-8.741577,0.0247345,1.420324",0,7,7,360,0,0,500,2000,
,3030016,3030,16,"-83.42638,0.03260824,11.62","0,81.245,0","-64.35254,0.02472305,17.29093",1,5,5,360,0,0,500,2000,
,3030017,3030,17,"-49.57,0.02473068,23.68","11.18245,121.9195,1.859089","-40.77693,0.024,18.20264",1,7,7,360,0,0,500,2000,
,3030018,3030,18,"-77.54,0.02471924,16.26051","348.5006,91.36887,0.3261315","-66.02576,0.024,17.29572",1,7,7,360,0,0,500,2000,
,3030019,3030,19,"-59.21883,0.02472687,40.44333","357.1732,251.8154,357.8541","-69.2487,0.024,37.14865",1,7,7,360,0,0,500,2000,
,3030020,3030,20,"-49.57,0.02473068,23.68","11.18245,121.9195,1.859089","-40.77693,0.024,18.20264",1,0,0,360,0,0,500,2000,
,3030021,3030,21,"-77.54,0.02471924,16.26051","348.5006,91.36887,0.3261315","-66.02576,0.024,17.29572",1,0,0,360,0,0,500,2000,
,3030022,3030,22,"-70.91,0.3109169,44.18","0,180,0","-65.91,0.04091689,17.296",1,3,3,360,0,0,500,2000,
,3030023,3030,23,"-61.87569,0.02472305,47.47","0,180,0","-65.88569,0.02472305,17.32",1,3,3,360,0,0,500,2000,
,3030024,3030,24,"-50.39,0.02472687,37.76","0,270,0","-65.89,0.02472687,17.27999",1,3,3,360,0,0,500,2000,
,3030025,3030,25,"-74.99255,0.02472687,14.34316","0,0,0","-65.88255,0.02472687,17.22316",1,5,5,360,0,0,500,2000,
,3030002,3030,2,"-19.2,0.02472305,11.64","0,109.517,0","-8.935004,0.02472305,1.508471",0,4,4,360,0,0,500,2000,
,3030003,3030,3,"-49.92,0.104,21.73","0,232.983,0","-40.52841,0.52,16.4501",1.2,3,3,360,0,0,500,2000,"-57.789,-0.082,22.947;-50.881,0.137,22.349;"
,3030004,3030,4,"-58.9,0.104,19.31","0,142.983,0","-40.85111,-0.013,16.65033",1.2,3,3,360,0,0,500,2000,"-52.165,1.34,24.672;-59.776,1.34,18.178;"
,3030005,3030,5,"-73.93,0.02473831,15.02","0,99.48998,0","-40.76994,0.02473831,16.63483",0,7,7,360,0,0,500,2000,
,3030006,3030,6,"-17.59,0.02471161,-5.02","0,0,0","-8.89,0.02471161,1.55",0,5,5,360,0,0,500,2000,
,3030007,3030,7,"-48.74,0.08,29.03","0,156.96,0","-8.730122,0.02474213,1.491816",0,5,5,360,0,0,500,2000,
,3030008,3030,8,"-83.45,0.03,18.41","0,92.31027,0","-40.8905,0.02474213,16.50569",0,5,5,360,0,0,500,2000,
,3030009,3030,9,"-65.41,0.08,40.32","0,220.7,0","-63.92,0.07999998,39.33",0,7,7,360,0,0,500,2000,
,3031010,3031,10,"-14.64,0.02471924,7.58","0,0,0","-8.8,0.02471924,1.6",0.5,7,7,360,0,0,1,1,"-20.191,0.025,12.152;-27.506,0.025,12.286;-32.537,0.025,15.273;-44.107,0.025,19.035;-51.124,0.025,25.001;-59.599,0.025,20.985;"
,3031011,3031,11,"-49.92,0.104,21.73","0,232.983,0","-8.800079,-0.031,1.561508",1.2,3,3,360,0,0,500,2000,"-57.789,-0.082,22.947;-50.881,0.137,22.349;"
,3031012,3031,12,"-58.9,0.104,19.31","0,142.983,0","-8.80471,-0.013,1.499357",1.2,3,3,360,0,0,500,2000,"-49.05,0.035,26.656;-59.776,1.34,18.178;"
,3031013,3031,13,"-73.93,0.02473831,15.02","0,99.48998,0","-8.815437,0.02473831,1.527573",0,7,7,360,0,0,500,2000,
,3031014,3031,14,"-65.41,0.08,40.32","0,220.7,0","-74.18047,0.07999998,33.42044",0,7,7,360,0,0,500,2000,
,3031015,3031,15,"-86.21,0.08,11.3","0,74.63999,0","-8.741577,0.0247345,1.420324",0,7,7,360,0,0,500,2000,
,3031016,3031,16,"-83.42638,0.03260824,11.62","0,81.245,0","-64.35254,0.02472305,17.29093",1,5,5,360,0,0,500,2000,
,3031017,3031,17,"-49.57,0.02473068,23.68","11.18245,121.9195,1.859089","-40.77693,0.024,18.20264",1,7,7,360,0,0,500,2000,
,3031018,3031,18,"-77.54,0.02471924,16.26051","348.5006,91.36887,0.3261315","-66.02576,0.024,17.29572",1,7,7,360,0,0,500,2000,
,3031019,3031,19,"-59.21883,0.02472687,40.44333","357.1732,251.8154,357.8541","-69.2487,0.024,37.14865",1,7,7,360,0,0,500,2000,
,3031020,3031,20,"-49.57,0.02473068,23.68","11.18245,121.9195,1.859089","-40.77693,0.024,18.20264",1,0,0,360,0,0,500,2000,
,3031021,3031,21,"-77.54,0.02471924,16.26051","348.5006,91.36887,0.3261315","-66.02576,0.024,17.29572",1,0,0,360,0,0,500,2000,
,3031022,3031,22,"-70.91,0.3109169,44.18","0,180,0","-65.91,0.04091689,17.296",1,3,3,360,0,0,500,2000,
,3031023,3031,23,"-61.87569,0.02472305,47.47","0,180,0","-65.88569,0.02472305,17.32",1,3,3,360,0,0,500,2000,
,3031024,3031,24,"-50.39,0.02472687,37.76","0,270,0","-65.89,0.02472687,17.27999",1,3,3,360,0,0,500,2000,
,3031025,3031,25,"-74.99255,0.02472687,14.34316","0,0,0","-65.88255,0.02472687,17.22316",1,5,5,360,0,0,500,2000,
,3031002,3031,2,"-19.2,0.02472305,11.64","0,109.517,0","-8.935004,0.02472305,1.508471",0,4,4,360,0,0,500,2000,
,3031003,3031,3,"-49.92,0.104,21.73","0,232.983,0","-40.52841,0.52,16.4501",1.2,3,3,360,0,0,500,2000,"-57.789,-0.082,22.947;-50.881,0.137,22.349;"
,3031004,3031,4,"-58.9,0.104,19.31","0,142.983,0","-40.85111,-0.013,16.65033",1.2,3,3,360,0,0,500,2000,"-52.165,1.34,24.672;-59.776,1.34,18.178;"
,3031005,3031,5,"-73.93,0.02473831,15.02","0,99.48998,0","-40.76994,0.02473831,16.63483",0,7,7,360,0,0,500,2000,
,3031006,3031,6,"-59.61,0.03,25.55","0,124.14,0","-8.89,0.02471161,1.55",0,5,5,360,0,0,500,2000,
,3031007,3031,7,"-43.403,0.07,22.948","0,222.902,0","-8.730122,0.02474213,1.491816",0,5,5,360,0,0,500,2000,
,3031008,3031,8,"-83.45,0.03,18.41","0,92.31027,0","-40.8905,0.02474213,16.50569",0,5,5,360,0,0,500,2000,
,3031009,3031,9,"-65.41,0.08,40.32","0,220.7,0","-63.92,0.07999998,39.33",0,7,7,360,0,0,500,2000,
,3032001,3032,1,"-18.8,-4.25,-1.57","0,0,0","6.82,0,-1.97",0.5,7,7,80,0,1.8,500,2000,"-15.163,-4.174,-1.552;-19.052,-4.154,-1.541;-19.055,-4.588,-10.945;"
,3032002,3032,2,"-19.091,-4.25,-42.449","0,180,0","6.82,0,-1.970001",0.5,7,7,80,0,1.8,500,2000,"-14.382,-4.297,-42.559;-14.36,-3.97,-48.289;"
,3032003,3032,3,"-38.88,-12.75,-68","0,90,0","6.820007,0,-1.969986",0.5,7,7,360,0,1.8,500,2000,
,3032004,3032,4,"-85.4,-17,-57.79","0,0,0","-56.09,-12.75,-52.34",0.5,7,7,80,0,1.8,500,2000,"-85.428,-17.599,-50.594;-85.502,-17.081,-60.273;"
,3032005,3032,5,"-85.3,-17,-34.64","0,180,0","-56.09,-12.75,-52.34",0.5,7,7,360,0,1.8,500,2000,
,3032006,3032,6,"-56.25016,-12.10168,-24.06501","0,180,0","-56.09,-12.75,-52.34",1,7,7,360,0,1.8,500,2000,
,3032007,3032,7,"-55.85,-4.222,53.56","0,180,0","-56.045,-4.25,45.425",0.5,7,7,360,0,1.8,500,2000,
,3032008,3032,8,"-78.65,-16.94,-39.27","0,-130.9,0","-71.68,-14.17,-57.73",0,4,4,360,0,0,500,2000,
,3032009,3032,9,"-83.38,-16.93,-57.09","0,49,0","-71.68,-14.17,-57.73",0,7,7,360,0,0,500,2000,
,3032010,3032,10,"-83.38,-16.93,-57.09","0,49,0","-71.68,-14.17,-57.73",0,7,7,360,0,0,500,2000,
,3032011,3032,11,"-14.03783,-8.499989,-66.83125","0,270,0","-24.36783,-9.569988,-67.87125",1,7,7,360,0,0,500,2000,
,3032012,3032,12,"-14.46965,-4.249985,-44.57534","0,180,0","-24.36783,-9.569988,-67.87125",1,7,7,360,0,0,500,2000,
,3032013,3032,13,"-61.3452,-4.250004,40.52914","0,0,0","-56.84,-4.250004,34.26",0.5,5,5,80,0,0,500,2000,"-51.363,-4.25,40.471;-61.17,-4.25,40.53;"
,3032014,3032,14,"-51.01225,-4.249996,48.52694","0,0,0","-56.84,-4.250004,34.26",0.5,5,5,80,0,0,500,2000,"-61.404,-4.25,48.352;-51.129,-4.25,48.469;"
,3032015,3032,15,"-61.69543,-4.25,56.52473","0,0,0","-56.84,-4.250004,34.26",0.5,5,5,80,0,0,500,2000,"-50.896,-4.25,56.467;-61.754,-4.25,56.467;"
,3032016,3032,16,"-50.83731,-4.25,64.5225","0,0,0","-56.84,-4.250004,34.26",0.5,5,5,80,0,0,500,2000,"-61.695,-4.25,64.289;-50.896,-4.25,64.406;"
,3032017,3032,17,"0.9728546,0,-1.290874","0,90,0","10.41286,0,-1.290875",1,5,5,360,0,0,500,2000,
,3032018,3032,18,"-18.70522,-4.249985,-9.802152","0,0,0","10.41278,0.02801514,-1.312152",1,5,5,360,0,0,500,2000,
,3032019,3032,19,"-10.07347,-4.249998,-5.241945","0,0,0","6.820001,0,-1.97",1,3,3,360,0,0,500,2000,
,3032020,3032,20,"-50.92163,-12.75,-5.934869","0,0,0","-56.09,-12.75,-52.34",1,3,3,360,0,0,500,2000,
,3032021,3032,21,"-78.65,-16.94,-39.27","0,-59,0","-71.68,-14.17,-57.73",0,4,4,360,0,0,500,2000,
,3033001,3033,1,"445.0745,0.05508804,154.0397","0,120,0","450.0045,0.05508804,150.1297",1,1.5,1.5,360,1,1.8,500,2000,
,3033002,3033,2,"454.9409,0.05509281,154.1177","0,240,0","450.0209,0.05509281,150.1077",1,1.5,1.5,360,1,1.8,500,2000,
,3033003,3033,3,"445.0905,0.05508614,145.7748","0,60,0","450.0905,0.05508614,150.0748",1,1.5,1.5,360,1,1.8,500,2000,
,3033004,3033,4,"454.938,0.05509186,145.7948","0,300,0","450.0381,0.05509186,150.1348",1,1.5,1.5,360,1,1.8,500,2000,
,3034001,3034,1,"-223.285,-21.08,-30.982","0,0,0","-234.4,-21,-49.3",0.5,7,7,80,0,1.8,500,2000,"-211.619,-21.08,-29.434;-193.777,-21.08,-29.413;"
,3034002,3034,2,"-170.96,-21.08,-24.256","0,0,0","-234.4,-21,-49.3",0.5,7,7,80,0,1.8,500,2000,"-170.87,-21.08,-11;-171.029,-21.08,-26.183;"
,3034003,3034,3,"-158.102,-21.08,5.022","0,0,1.39","-179.607,-21.08,5.787",0.5,7,7,80,0,1.8,500,2000,"-160.019,-21.08,4.932;-143.776,-20.958,4.357;-139.357,-20.945,-12.063;"
,3034004,3034,4,"-170,-21,4","0,180,0","-234.4,-21,-49.3",1.2,7,7,360,0,1.8,100,300,
,3034005,3034,5,"-138.715,-21.08,-28.213","0,0,0","-234.4,-21,-49.3",0.5,5,5,360,0,1.8,500,2000,
,3034006,3034,6,"-142.276,-21.08,-33.158","0,0,0","-150.181,-21.08,-25.423",0.5,5,5,360,0,1.8,500,2000,
,3034007,3034,7,"-134.956,-21.08,-33.059","0,0,0","-149.066,-21.08,-25.324",0.5,5,5,360,0,1.8,500,2000,
,3034008,3034,8,"-233.868,-21.08,-30.092","0,0,0","-234.4,-21,-49.3",0.5,7,7,360,0,1.8,500,2000,
,3034009,3034,9,"-170.89,-21.25,18.928","0,0,0","-179.773,-21.25,5.625",0.5,7,7,80,0,1.8,500,2000,"-170.948,-21.25,19.276;-170.956,-21.25,39.551;"
,3034010,3034,10,"-173.517,-21.25,13.056","0,180,0","-179.645,-21.25,5.729",1,7,7,45,0,1.8,500,2000,
,3034011,3034,11,"-167.596,-21.25,13.056","0,180,0","-179.645,-21.25,5.729",1,7,7,45,0,1.8,500,2000,
,3034018,3034,18,"-268.37,-21.13,-29.24","0.00,82.11,0.00","-234.54,-21.17,-58.58",0.5,7,7,360,0,1.8,500,2000,
,3034019,3034,19,"-302.49,-21.17,-28.05","0.00,99.28,0.00","-234.54,-21.17,-58.59",0.5,7,7,360,0,1.8,500,2000,
,3034020,3034,20,"-302.54,-21.17,6.47","0.00,180.00,0.00","-234.54,-21.17,-58.60",0.5,7,7,360,0,1.8,500,2000,
,3034021,3034,21,"-303.10,-21.17,63.50","0.00,180.00,0.00","-303.08,-21.17,46.40",0.5,7,7,360,0,1.8,500,2000,
,3034022,3034,22,"-234.66,-21.17,2.57","0.00,180.00,0.00","-234.54,-21.17,-58.62",0.5,7,7,360,0,1.8,500,2000,
,3034023,3034,23,"-235.65,-21.17,29.00","0.00,184.09,0.00","-234.54,-21.17,-58.63",0.5,7,7,360,0,1.8,500,2000,
,3034024,3034,24,"-235.84,-21.17,50.36","0.00,180.00,0.00","-232.11,-21.17,40.70",0.5,7,7,360,0,1.8,500,2000,
,3034025,3034,25,"-236.27,-12.67,90.87","0.00,180.00,0.00","-232.11,-21.17,40.70",0.5,7,7,360,0,1.8,500,2000,
,3034026,3034,26,"-202.21,-21.17,-29.01 ","0.00,271.07,0.00","-234.54,-21.17,-58.66",0.5,7,7,360,0,1.8,500,2000,
,3034027,3034,27,"-169.85,-21.17,4.62 ","0.00,180.00,0.00","-234.54,-21.17,-58.67",0.5,7,7,360,0,1.8,500,2000,
,3034028,3034,28,"-140.14,-21.25,-9.55","0.00,340.00,0.00","-151.11,-21.11,4.84",0.5,7,7,360,0,1.8,500,2000,
,3034029,3034,29,"-137.9,-21.25,-31.34","0,319.09,0","-150.177,-21.11,-25.57064",0.5,7,7,360,0,1.8,500,2000,
,3034030,3034,30,"-233.85,-21.17,-29.60","0.00,180.00,0.00","-234.54,-21.17,-58.70",0.5,7,7,360,0,1.8,500,2000,
,3034031,3034,31,"-234.48,-21,-36.76","0,180,0","-234.4,-21,-49.3",0.5,7,7,360,0,1.8,500,2000,
,3034032,3034,32,"-138.715,-21.08,-28.213","0,0,0","-139.39,-21.25,-9.81",0.5,5,5,360,0,1.8,500,2000,
,3034033,3034,33,"-234.35,-21.16,-57.98","0,139,0","-234.65,-21.17,-64.25",0.5,5,5,80,0,1.8,500,2000,"-236.28,-21.16,-52.31;-233.29,-21.16,-44.48;-236.28,-21.16,-52.31;-234.35,-21.16,-57.98"
,3034034,3034,34,"-240.68,-21.16,-26.06","0,90,0","-234.65,-21.17,-64.25",0.5,5,5,80,0,1.8,500,2000,"-242.93,-21.16,-31.98;-236.38,-21.16,-36.19;-242.93,-21.16,-31.98;-240.68,-21.16,-26.06"
,3034035,3034,35,"-231.34,-21.16,-25.99","0,-105,0","-234.65,-21.17,-64.25",0.5,5,5,80,0,1.8,500,2000,"-225.88,-21.16,-31.79;-230.60,-21.16,-35.67;-225.88,-21.16,-31.79;-231.34,-21.16,-25.99"
,3034036,3034,36,"-303.45,-21.25,-12.3","0,108,0","-280.4861,-21.25,-29.2246",0.5,5,5,80,0,1.8,500,2000,"-303.468,-21.258,-13.258;-303.451,-21.258,-25.399;-298.281,-21.258,-29.378;-289.679,-21.266,-29.442;"
,3034037,3034,37,"-303.7,-21.25,10.9","0,180,0","-280.486,-21.25,-29.241",0.5,5,5,80,0,1.8,500,2000,"-303.77,-21.258,9.748;-303.77,-21.258,-8.923;"
,3034038,3034,38,"-303.4,-21.25,23.6","0,180,0","-280.487,-21.25,-29.245",0,7,7,360,0,0,500,2000,
,3034039,3034,39,"-239.93,-21.17,42.9","0,180,0","-235.9728,-21.16669,31.78541",0,5,5,360,0,0,500,2000,
,3034040,3034,40,"-231.39,-21.17,42.9","0,180,0","-235.9728,-21.16669,31.78541",0,5,5,360,0,0,500,2000,
,3034041,3034,41,"-231.39,-21.17,51.442","0,180,0","-235.9728,-21.16669,31.78541",0,5,5,360,0,0,500,2000,
,3034042,3034,42,"-239.93,-21.17,51.442","0,180,0","-235.9728,-21.16669,31.78541",0,5,5,360,0,0,500,2000,
,3034043,3034,43,"-239.351,-12.666,83.174","0,180,0","-239.351,-12.666,82.174",0,5,5,360,0,0,500,2000,
,3034044,3034,44,"-231.76,-12.666,83.174","0,180,0","-231.76,-12.666,82.174",0,5,5,360,0,0,500,2000,
,3034045,3034,45,"-229.056,-12.666,92.425","0,180,0","-229.056,-12.666,91.425",0,5,5,360,0,0,500,2000,
,3034046,3034,46,"-242.48,-12.666,92.425","0,180,0","-242.48,-12.666,91.425",0,5,5,360,0,0,500,2000,
,3034047,3034,47,"-239.3,-21.25002,6.150856","0,0,0","-234.84,-21.2,-7.82",1,9,9,360,0,0,500,2000,
,3034048,3034,48,"-231.8,-21.25002,6.366066","0,0,0","-234.84,-21.2,-7.82",1,9,9,360,0,0,500,2000,
,3034049,3034,49,"-239.9,-21.25,48.4346","0,0,0","-236.06,-21.25,28.9346",1,9,9,360,0,0,500,2000,
,3034050,3034,50,"-231.8,-21.25,49.29955","0,0,0","-236.06,-21.25,28.9346",1,9,9,360,0,0,500,2000,
,3034051,3034,51,"-236.3109,-12.75,90.03035","0,0,0","-236.3109,-12.75,77.53035",1,9,9,360,0,0,500,2000,
,3035001,3035,1,"34.55544,-0.8579578,0.05479407","0,0,0","31.87944,0.05504221,-10.86221",0.35,2,6,360,0,0,500,2000,
,3035002,3035,2,"41.55149,-2.13,22.24761","0,0,0","31.89149,0.05999994,-10.86239",0.5,7,7,80,0,1.8,500,2000,"40.527,-2.087,24.112;37.898,-2.106,22.869;37.9,-2.086,20.82;40.531,-2.067,20.24;42.492,-2.106,21.522;"
,3035003,3035,3,"42.17,-2.91,31.7","0,0,0","31.87,0.05999994,-10.84",0.35,2,6,360,0,0,500,2000,
,3035004,3035,4,"12.07206,-2.385132,26.65433","0,0,0","22.16206,-3.865132,29.89433",0.35,2,6,360,0,0,500,2000,
,3035005,3035,5,"7.945108,-2.12796,43.58","0,180,0","22.16206,-3.86596,29.89433",0.5,7,7,360,0,0,500,2000,
,3035006,3035,6,"17.14,-3.4527,71.15","0,175,0","18.71336,-3.421239,60.67936",0.5,5.5,5.5,360,0,0,500,2000,
,3036001,3036,1,"-18.8,-4.25,-1.57","0,0,0","6.82,0,-1.97",0.5,7,7,80,0,1.8,500,2000,"-15.163,-4.174,-1.552;-19.052,-4.154,-1.541;-19.055,-4.588,-10.945;"
,3036002,3036,2,"-19.091,-4.25,-42.449","0,180,0","6.82,0,-1.970001",0.5,7,7,80,0,1.8,500,2000,"-14.382,-4.297,-42.559;-14.36,-3.97,-48.289;"
,3036003,3036,3,"-43.257,-12.75,-68","0,180,0","6.82,0,-1.970001",0.5,7,7,80,0,1.8,500,2000,"-34.159,-12.903,-67.963;-56.029,-12.521,-67.989;"
,3036004,3036,4,"-85.4,-17,-57.79","0,0,0","-56.09,-12.75,-52.34",0.5,7,7,80,0,1.8,500,2000,"-85.428,-17.599,-50.594;-85.502,-17.081,-60.273;"
,3036005,3036,5,"-85.3,-17,-34.64","0,180,0","-56.09,-12.75,-52.34",0.5,7,7,360,0,1.8,500,2000,
,3036006,3036,6,"-56.25016,-12.10168,-24.06501","0,180,0","-56.09,-12.75,-52.34",1,7,7,360,0,1.8,500,2000,
,3036007,3036,7,"-55.85,-4.222,53.56","0,180,0","-56.045,-4.25,45.425",0.5,7,7,360,0,1.8,500,2000,
,3036008,3036,8,"-78.65,-16.94,-39.27","0,-130.9,0","-71.68,-14.17,-57.73",0,4,4,360,0,0,500,2000,
,3036009,3036,9,"-83.38,-16.93,-57.09","0,49,0","-71.68,-14.17,-57.73",0,7,7,360,0,0,500,2000,
,3036010,3036,10,"-83.38,-16.93,-57.09","0,49,0","-71.68,-14.17,-57.73",0,7,7,360,0,0,500,2000,
,3036011,3036,11,"-14.03783,-8.499989,-66.83125","0,270,0","-24.36783,-9.569988,-67.87125",1,7,7,360,0,0,500,2000,
,3036012,3036,12,"-14.46965,-4.249985,-44.57534","0,180,0","-24.36783,-9.569988,-67.87125",1,7,7,360,0,0,500,2000,
,3036013,3036,13,"-61.3452,-4.250004,40.52914","0,0,0","-56.84,-4.250004,34.26",0.5,5,5,80,0,0,500,2000,"-51.363,-4.25,40.471;-61.17,-4.25,40.53;"
,3036014,3036,14,"-51.01225,-4.249996,48.52694","0,0,0","-56.84,-4.250004,34.26",0.5,5,5,80,0,0,500,2000,"-61.404,-4.25,48.352;-51.129,-4.25,48.469;"
,3036015,3036,15,"-61.69543,-4.25,56.52473","0,0,0","-56.84,-4.250004,34.26",0.5,5,5,80,0,0,500,2000,"-50.896,-4.25,56.467;-61.754,-4.25,56.467;"
,3036016,3036,16,"-50.83731,-4.25,64.5225","0,0,0","-56.84,-4.250004,34.26",0.5,5,5,80,0,0,500,2000,"-61.695,-4.25,64.289;-50.896,-4.25,64.406;"
,3036017,3036,17,"0.9728546,0,-1.290874","0,90,0","10.41286,0,-1.290875",1,5,5,360,0,0,500,2000,
,3036018,3036,18,"-18.70522,-4.249985,-9.802152","0,0,0","10.41278,0.02801514,-1.312152",1,5,5,360,0,0,500,2000,
,3036019,3036,19,"-10.07347,-4.249998,-5.241945","0,0,0","6.820001,0,-1.97",1,3,3,360,0,0,500,2000,
,3036020,3036,20,"-50.92163,-12.75,-5.934869","0,0,0","-56.09,-12.75,-52.34",1,3,3,360,0,0,500,2000,
,3036021,3036,21,"-78.65,-16.94,-39.27","0,-59,0","-71.68,-14.17,-57.73",0,4,4,360,0,0,500,2000,
,3037001,3037,1,"445.0745,0.05508804,154.0397","0,120,0","450.0045,0.05508804,150.1297",1,1.5,1.5,360,1,1.8,500,2000,
,3037002,3037,2,"454.9409,0.05509281,154.1177","0,240,0","450.0209,0.05509281,150.1077",1,1.5,1.5,360,1,1.8,500,2000,
,3037003,3037,3,"445.0905,0.05508614,145.7748","0,60,0","450.0905,0.05508614,150.0748",1,1.5,1.5,360,1,1.8,500,2000,
,3037004,3037,4,"454.938,0.05509186,145.7948","0,300,0","450.0381,0.05509186,150.1348",1,1.5,1.5,360,1,1.8,500,2000,
,3038002,3038,2,"-4.66,0,34.77","0,343.3,0","0.3477302,0,18.56556",0,7,7,80,0,0,500,2000,
,3038004,3038,4,"1.29,0,98.5","0,222.267,0","0.3477316,0,18.56553",0,7,7,360,0,0,500,2000,
,3038005,3038,5,"-4.88,0,85.3","0,228.65,0","0.3477335,0,18.56557",0,7,7,360,0,0,500,2000,
,3038006,3038,6,"24.92,0.02,81.67","0,349.8,0","0.3477306,0,18.56556",0,7,7,80,0,1.8,500,2000,
,3038008,3038,8,"50.96,0,106.96","0,221.177,0","38.56695,0,92.98648",0,7,7,360,0,0,500,2000,
,3038009,3038,9,"-21.3,0,71.1","0,0,0","0.3477306,0,18.56556",0.5,7,7,80,0,1.8,1000,1000,"-14.369,0.008,53.896;-21.57,-0.859,71.074;"
,3038010,3038,10,"-4.66,0,34.77","0,343.3,0","0.3477306,0,18.56556",0,7,7,80,0,2,500,2000,
,3038011,3038,11,"-8.6,0,56.9","0,0,0","0.3477306,0,18.56556",0.5,7,7,80,0,2,1000,1000,"-15.738,0.398,74.163;-8.475,0.852,56.653;"
,3038012,3038,12,"33.64,0.02,85.09","0,220,0","0.3477135,0,18.56554",0,7,7,360,0,2,500,2000,
,3038013,3038,13,"-21.3,0,71.1","0,0,0","0.3477306,0,18.56556",0.5,7,7,80,0,1.8,1000,1000,"-14.369,0.008,53.896;-21.57,-0.859,71.074;"
,3038014,3038,14,"-12.7,-3.814697E-06,55.43","0,0,0","0.3100004,-3.814697E-06,18.53",0.5,7,7,80,0,1.8,500,2000,"-16.156,0.008,69.163;-12.118,0.008,54.61;"
,3039001,3039,1,"-18.828,8.166,31.492","0,0,0","-16.042,8.936,37.708",1,3.5,3.5,360,0,1.8,500,2000,
,3039002,3039,2,"-16.388,3.353,18.822","0,0,0","-16.094,9.037,37.666",1,4.5,4.5,360,0,1.8,500,2000,
,3039003,3039,3,"-19.136,1.222,-5.594","0,0,0","-16.098,9.118,37.708",0.4,4.5,4.5,120,0,1.8,500,2000,"-16.166,1.5,2.508;-16.278,1.401,-5.131;-21.52,1.486,-5.184;"
,3039004,3039,4,"-31.072,2.693,-5.442","0,92,0","-16.092,9.007,37.692",1,4.5,4.5,360,0,1.8,500,2000,
,3039005,3039,5,"-38.12,3.84,6.908","0,0,0","-16.088,9.045,37.662",0.4,4.5,4.5,120,0,1.8,500,2000,"-37.889,4.249,11.566;-39.54,4.518,5.065;-39.216,3.819,-3.884;"
,3039006,3039,6,"-38.171,2.818,19.144","0,0,0","-16.064,8.974,37.637",0.4,3.5,3.5,360,0,1.8,500,2000,
,3039007,3039,7,"-32.464,4.26,35.832","0,194.217,0","-36.412,4.294,26.536",0.5,5,5,360,0,0,500,2000,
,3039008,3039,8,"-14.07239,3.743736,26.33603","0,0,0","-16.05939,9.060736,37.67903",0.5,5,5,80,0,1.8,500,2000,"-13.821,3.896,28.106;-16.577,3.672,20.105;-19.263,3.977,13.115;"
,3039009,3039,9,"-15.76,1.837999,1.67","0,0,0","-16.093,9.047999,37.683",0.5,5,5,80,0,1.8,500,2000,"-15.806,1.573,1.382;-15.628,1.413,-5.564;-21.209,1.517,-5.453;"
,3039010,3039,10,"-32.96435,2.692688,-5.948639","0,0,0","-16.05435,9.029688,37.67136",0.5,5,5,80,0,1.8,500,2000,"-26.557,3,-5.771;-38.046,3.456,-5.677;"
,3039011,3039,11,"-39.96899,4.203745,5.103062","0,0,0","-16.05999,9.022745,37.66606",0.5,5,5,80,0,1.8,500,2000,"-37.776,4.079,13.243;-39.887,4.485,2.431;"
,3039012,3039,12,"-21.92,1.9,9.47","0,140,0","-16.05999,9.022745,37.66607",1,3.5,3.5,360,0,1.8,500,2000,
,3039013,3039,13,"-18.828,8.166,31.492","0,0,0","-16.042,8.936,37.708",0,0,0,360,0,0,0,0,
,3040001,3040,1,"12.6,0.1,14.7","0,0,0","3.534,0.1,11.17",0.5,10,10,20,0,1.8,500,2000,"18.273,0.1,14.599;28.82,0.08,12.28;19.15,0.08,12.77;12.121,0.039,14.926;"
,3040002,3040,2,"38.1,0.1,13.1","0,0,0","3.534,0.1,11.17",0.5,10,10,20,0,1.8,500,2000,"48.537,0.1,19.563;38.39,0.11,14.44;"
,3040003,3040,3,"46.5,0.16,30.3","0,0,0","47.72,0.08,19.22",0.5,10,10,20,0,1.8,1000,1000,"37.5,0.1,41.3;46.5,0.16,30.3;"
,3040004,3040,4,"41,0.1,42","0,0,0","47.72,0.08,19.22",0.5,10,10,20,0,1.8,1000,1000,"50,0.1,31;41,0.1,42;"
,3040005,3040,5,"25.59,0.1,45.69","0,0,0","47.72,0.08,19.22",0.5,10,10,20,0,1.8,500,2000,"19.20,0.08,56.03;27.034,0.1,45.203;34.925,0.07,39.932;"
,3040006,3040,6,"39.06,0.1,52.49","0,0,0","47.72,0.08,19.22",0.5,10,10,20,0,1.8,500,2000,"36.535,0.1,44.029;49.535,0.1,67.039;"
,3040007,3040,7,"70.6,0.1,56.6","0,0,0","59.9,0.1,70.33",0.5,7,7,360,0,1.8,500,2000,
,3040008,3040,8,"46.5,0.16,30.3","0,0,0","47.72,0.08,19.22",0.5,10,10,20,0,1.8,1000,1000,"37.5,0.1,41.3;46.5,0.16,30.3;"
,3040009,3040,9,"41,0.1,42","0,0,0","47.72,0.08,19.22",0.5,10,10,20,0,1.8,1000,1000,"50,0.1,31;41,0.1,42;"
,3040010,3040,10,"25.59,0.1,45.69","0,0,0","47.72,0.08,19.22",0.5,10,10,20,0,1.8,500,2000,"19.20,0.08,56.03;27.034,0.1,45.203;34.925,0.07,39.932;"
