,id,talkName,dialogue,firstBtnText,secondBtnText,actionText,dialogue_Japanese
,162101,,在纳雅文化中，六翼天神代表了爱和创造力。他手持巨剑象征着荣誉和勇气。,,,,在纳雅文化中，六翼天神代表了爱和创造力。他手持巨剑象征着荣誉和勇气。
,162201,,六翼天神帕尔也是上位神之一。帕尔拥有“天神力量”，当他展开六翼，发出巨吼，这时会有红色电光划过长空。,,,,六翼天神帕尔也是上位神之一。帕尔拥有“天神力量”，当他展开六翼，发出巨吼，这时会有红色电光划过长空。
,162301,灯塔,灯塔闪耀着出海渔民的指路之光，<br>每天都有人负责看守，以确保灯光不会熄灭。,,,,灯塔闪耀着出海渔民的指路之光，<br>每天都有人负责看守，以确保灯光不会熄灭。
,162401,灯塔,就算是遇到巨大的海啸，镇民们也会顶着风浪爬上灯塔，<br>守住灯光，就是守住希望。,,,,就算是遇到巨大的海啸，镇民们也会顶着风浪爬上灯塔，<br>守住灯光，就是守住希望。
,162501,翼族图腾,不冬岛是鸟类的聚集地，他们在迁徙的过程中发现这里气<br>候温暖，于是鸟族便选择定居在该岛屿上，取名不冬岛。,,,,不冬岛是鸟类的聚集地，他们在迁徙的过程中发现这里气<br>候温暖，于是鸟族便选择定居在该岛屿上，取名不冬岛。
,162601,,这就是翼族图腾啊，五彩斑斓的真漂亮。不愧是爱美的翼族。,,,,这就是翼族图腾啊，五彩斑斓的真漂亮。不愧是爱美的翼族。
,162602,,说起来，其实我一直有个疑问，为什么翼族会选择不冬岛作为自己的聚集地？,,,,说起来，其实我一直有个疑问，为什么翼族会选择不冬岛作为自己的聚集地？
,162603,,大小姐这你都不知道？那当然是因为这座岛屿四季如春，非常适合翼族定居啊。,,,,大小姐这你都不知道？那当然是因为这座岛屿四季如春，非常适合翼族定居啊。
,162701,联盟告示板,告示板不光贴满了各种生活信息，<br>你也可以来这里看看有没有合自己口味的佣兵任务。,,,,告示板不光贴满了各种生活信息，<br>你也可以来这里看看有没有合自己口味的佣兵任务。
,162801,联盟告示板,快，一定要快！<br>否则，那些能获得高额赏金的任务就会被别人抢走了！,,,,快，一定要快！<br>否则，那些能获得高额赏金的任务就会被别人抢走了！
,162901,主城告示板,告示板不光贴满了各种生活信息，<br>你也可以来这里看看有没有合自己口味的娱乐八卦。,,,,告示板不光贴满了各种生活信息，<br>你也可以来这里看看有没有合自己口味的娱乐八卦。
,163001,主城告示板,快，一定要快！<br>一定要比别人抢先一步了解今天的头条新闻！！！,,,,快，一定要快！<br>一定要比别人抢先一步了解今天的头条新闻！！！
,163601,罗兰大帝雕像,罗兰大帝出生在雷鸣大陆上一个平凡的小镇里，<br>最初带着几个镇民战胜了当地的魔族部队。,,,,罗兰大帝出生在雷鸣大陆上一个平凡的小镇里，<br>最初带着几个镇民战胜了当地的魔族部队。
,163701,罗兰大帝雕像,罗兰大帝处理军事政务时沉稳内敛，认真严谨；<br>在商讨时言谈得体，颇有风度。,,,,罗兰大帝处理军事政务时沉稳内敛，认真严谨；<br>在商讨时言谈得体，颇有风度。
,163801,大帝重刃,自由战争打破了长达五百年的黑暗纪元，最初罗兰大帝在<br>小镇起义，之后许多种族都果敢地加入进来。,,,,自由战争打破了长达五百年的黑暗纪元，最初罗兰大帝在<br>小镇起义，之后许多种族都果敢地加入进来。
,163901,,自然女神·伊莉雅是精灵族和其他森林种族的信仰。<br>是她将孕育生命的种子赐予了我们，我们才能够繁衍生息。,,,,自然女神·伊莉雅是精灵族和其他森林种族的信仰。<br>是她将孕育生命的种子赐予了我们，我们才能够繁衍生息。
,164001,,看！这洁净的湖面凝视着月光，就像最爱的人依偎在身旁。少女亡魂在鱼骨笛声之中，进入安详的梦乡。,,,,看！这洁净的湖面凝视着月光，就像最爱的人依偎在身旁。少女亡魂在鱼骨笛声之中，进入安详的梦乡。
,164002,,你怎么突然吟起诗来了？这首诗可真悲伤，让我想起了小由莉。唉，有点想她呢。,,,,你怎么突然吟起诗来了？这首诗可真悲伤，让我想起了小由莉。唉，有点想她呢。
,164003,,大小姐别难过了，小由莉能够回到妈妈的身边就是最幸运的了。她一定能感受到我们还有米修的想念。,,,,大小姐别难过了，小由莉能够回到妈妈的身边就是最幸运的了。她一定能感受到我们还有米修的想念。
,164101,,无论怎样，小由莉能够回到妈妈的身边就是最幸运的了。<br>我希望小由莉能知道，我们还有米修都想念着她。,,,,无论怎样，小由莉能够回到妈妈的身边就是最幸运的了。<br>我希望小由莉能知道，我们还有米修都想念着她。
,164201,,由于背叛者裂谷的存在，只有一支魔族军队到达了古加尼尔<br>边陲沙漠。生活在这里的泰坦族最先开始了同魔族的战斗。,,,,由于背叛者裂谷的存在，只有一支魔族军队到达了古加尼尔<br>边陲沙漠。生活在这里的泰坦族最先开始了同魔族的战斗。
,164301,,啊，真是闲散的时光。竟不知不觉就逛到泰坦遗骸了。这儿的景色可真是别有一番风味。,,,,啊，真是闲散的时光。竟不知不觉就逛到泰坦遗骸了。这儿的景色可真是别有一番风味。
,164401,,传说在银月湖的湖底之下，有一个通往地下的缺口。那里每<br>过一段时间就会产生巨大的漩涡，附近的船只会被卷进去。,,,,传说在银月湖的湖底之下，有一个通往地下的缺口。那里每<br>过一段时间就会产生巨大的漩涡，附近的船只会被卷进去。
,164501,灯塔,灯塔不仅可以帮助渔民导航，它也是一个观景点。<br>游客们可以免费登上灯塔，观看绝佳的海景哦！,俯视大海的感觉，我想试试！,我没兴趣也没时间。,,灯塔不仅可以帮助渔民导航，它也是一个观景点。<br>游客们可以免费登上灯塔，观看绝佳的海景哦！
,164601,,上次魔族军队入侵卡诺萨城时，我的右腿刚好受了重伤……,,,,上次魔族军队入侵卡诺萨城时，我的右腿刚好受了重伤……
,164602,,那你是怎么逃掉的？能跟我讲述一下当时的情况吗？,,,,那你是怎么逃掉的？能跟我讲述一下当时的情况吗？
,164603,,老朽年纪已经这么大了，自然不可能逃得掉。不过，老朽也活了这么久，已经做好放弃挣扎的打算了。,,,,老朽年纪已经这么大了，自然不可能逃得掉。不过，老朽也活了这么久，已经做好放弃挣扎的打算了。
,164604,,老爷爷，你怎么能这样想呢？无论在什么时候，我们都应该努力地活下去。,,,,老爷爷，你怎么能这样想呢？无论在什么时候，我们都应该努力地活下去。
,164605,,小伙子，你说得很对。当时一个魔族士兵，拿着把剑威胁我并让我带路。我手脚不利索，所以行动缓慢。,,,,小伙子，你说得很对。当时一个魔族士兵，拿着把剑威胁我并让我带路。我手脚不利索，所以行动缓慢。
,164606,,那个魔族士兵看到老朽这么不中用，一脚把我踹倒在地。幸亏经过的士兵救了我，不然我就真……唉，活着真好。,,,,那个魔族士兵看到老朽这么不中用，一脚把我踹倒在地。幸亏经过的士兵救了我，不然我就真……唉，活着真好。
,164701,,一个魔族士兵，拿着把剑威胁我叫我让路。可是老朽年纪大<br>了，手脚不利索了，他就狠狠地把我踹到了一边……,,,,一个魔族士兵，拿着把剑威胁我叫我让路。可是老朽年纪大<br>了，手脚不利索了，他就狠狠地把我踹到了一边……
,164801,,我虽然并不是联盟的佣兵，但是魔族入侵卡诺萨的时候，我也加入了反抗的队伍。,,,,我虽然并不是联盟的佣兵，但是魔族入侵卡诺萨的时候，我也加入了反抗的队伍。
,164802,,太好了，既然你在现场，能告诉我当时魔族入侵的事情吗？,,,,太好了，既然你在现场，能告诉我当时魔族入侵的事情吗？
,164803,,那时候整个卡诺萨城陷入了一片混乱之中，但面对着眼前密密麻麻的魔族士兵，我们可没有丝毫畏惧。,,,,那时候整个卡诺萨城陷入了一片混乱之中，但面对着眼前密密麻麻的魔族士兵，我们可没有丝毫畏惧。
,164804,,这些软弱的魔族，我自然不怕他们，朝着他们砍了几斧。这时其他魔族士兵把我围了起来。我挥着斧头，便冲出来了。,,,,这些软弱的魔族，我自然不怕他们，朝着他们砍了几斧。这时其他魔族士兵把我围了起来。我挥着斧头，便冲出来了。
,164901,,那时候，我在一片混乱中，朝着几个魔族的士兵砍了几斧。<br>其他魔族士兵就帮我围起来，我挥着斧头，冲出来了！,,,,那时候，我在一片混乱中，朝着几个魔族的士兵砍了几斧。<br>其他魔族士兵就帮我围起来，我挥着斧头，冲出来了！
,165001,,“魔族将军萨米尔率领三千魔族士兵大举进军主城卡诺萨，卡诺萨禁卫军拼死相抵，最终将魔族战退。”,,,,“魔族将军萨米尔率领三千魔族士兵大举进军主城卡诺萨，卡诺萨禁卫军拼死相抵，最终将魔族战退。”
,165002,,“帝国高级军官兰奇·奥兹在封赏典礼上公然行刺吾王。<br>随后，卡诺萨神殿失守，神器·光明使者丢失。”,,,,“帝国高级军官兰奇·奥兹在封赏典礼上公然行刺吾王。<br>随后，卡诺萨神殿失守，神器·光明使者丢失。”
,165101,,从众多线索总结来看，应该是兰奇和萨米尔勾结，<br>两人将神器守卫泰雷打伤，然后抢走神器。,,,,从众多线索总结来看，应该是兰奇和萨米尔勾结，<br>两人将神器守卫泰雷打伤，然后抢走神器。
,165201,路标,↖阿克莱斯，↙湖畔镇，↗风车镇，↘罗兰镇,,,,↖阿克莱斯，↙湖畔镇，↗风车镇，↘罗兰镇
,165301,,露西蒂尼大法师真的非常厉害，无论是她的一生，还是她对于魔法的创新理念，都不得不让人佩服。,,,,露西蒂尼大法师真的非常厉害，无论是她的一生，还是她对于魔法的创新理念，都不得不让人佩服。
,165302,,我经常听到别人提起她的伟大事迹。在自由战争时期，她还救治过重伤掉落在救赎河边的罗兰大帝。,,,,我经常听到别人提起她的伟大事迹。在自由战争时期，她还救治过重伤掉落在救赎河边的罗兰大帝。
,165303,,当时的人建造的这个露西蒂尼雕像确实端庄又充满威严。这做工，看来花了不少钱啊！,,,,当时的人建造的这个露西蒂尼雕像确实端庄又充满威严。这做工，看来花了不少钱啊！
,165304,,爱琳娜姐姐，这个雕像是魔法师们为纪念她而自发雕刻的。要知道，当时是魔法盛行的时代，许多禁忌法术都被滥用。,,,,爱琳娜姐姐，这个雕像是魔法师们为纪念她而自发雕刻的。要知道，当时是魔法盛行的时代，许多禁忌法术都被滥用。
,165305,,露西蒂尼大法师不愿再看到人们被这些禁忌魔法伤害，收集并封印了它们，并只将它们记在《露西蒂尼魔法手札》中。,,,,露西蒂尼大法师不愿再看到人们被这些禁忌魔法伤害，收集并封印了它们，并只将它们记在《露西蒂尼魔法手札》中。
,165401,,啊，真是闲散的时光。竟不知不觉就逛到露西蒂尼雕像了。这儿的景色可真是别有一番风味。,,,,啊，真是闲散的时光。竟不知不觉就逛到露西蒂尼雕像了。这儿的景色可真是别有一番风味。
,165501,,魔能飞艇所使用的驱动能源是魔能结晶，那是一种聚集了女巫魔法的能量石，我们会定期向女巫购买。,,,,魔能飞艇所使用的驱动能源是魔能结晶，那是一种聚集了女巫魔法的能量石，我们会定期向女巫购买。
,165601,,魔能飞艇是穿越裂谷的唯一工具，前身是纳雅飞行器。但由于纳雅科技和人类魔法无法完美适配，所以经常出问题。,,,,魔能飞艇是穿越裂谷的唯一工具，前身是纳雅飞行器。但由于纳雅科技和人类魔法无法完美适配，所以经常出问题。
,165701,,神树内蕴含了上古魔法，是树人部落的能量来源。,,,,神树内蕴含了上古魔法，是树人部落的能量来源。
,165801,,最近，由于魔族复苏，神树的魔法突然衰弱，我们很担心魔族会破坏神树。,,,,最近，由于魔族复苏，神树的魔法突然衰弱，我们很担心魔族会破坏神树。
,165901,,这里的雾为什么这么大，伸手都看不见五指了。温丽，你说我们不会迷失在这里吧！,,,,这里的雾为什么这么大，伸手都看不见五指了。温丽，你说我们不会迷失在这里吧！
,165902,,放心，只要跟着本大小姐走，很快就能走出去的。雾这么大是正常<br>的，这些迷雾可是保护树心城的重要屏障。,,,,放心，只要跟着本大小姐走，很快就能走出去的。雾这么大是正常<br>的，这些迷雾可是保护树心城的重要屏障。
,165903,,树心城？精灵族所在的地方？我听说树心城是世界上其中一个最美的地方，真想去看看。,,,,树心城？精灵族所在的地方？我听说树心城是世界上其中一个最美的地方，真想去看看。
,165904,,精灵族为了保护自己和城市的安全，可不会轻易让人进入。希望，我们将来有机会能到里面参观吧！,,,,精灵族为了保护自己和城市的安全，可不会轻易让人进入。希望，我们将来有机会能到里面参观吧！
,166001,,无论是浓雾覆盖还是各种魔物，迷雾森林都让人望而却步。<br>而这里之所以如此危险，是为了保护这片森林中的树心城。,,,,无论是浓雾覆盖还是各种魔物，迷雾森林都让人望而却步。<br>而这里之所以如此危险，是为了保护这片森林中的树心城。
,168001,,测试闲聊对白,,,,测试闲聊对白
,168101,,你听说了吗？那个兰奇原来是个叛徒，他公然行刺国王，背叛了<br>帝国，现在全国都在通缉他。,,,,你听说了吗？那个兰奇原来是个叛徒，他公然行刺国王，背叛了<br>帝国，现在全国都在通缉他。
,168201,,现在全城戒严，到底是什么情况？据说国王受到了重伤，快要<br>不行了。那谁是下一任国王啊？,,,,现在全城戒严，到底是什么情况？据说国王受到了重伤，快要<br>不行了。那谁是下一任国王啊？
,168301,,皇室当我是傻子吗？说什么一切安好，不要恐慌。拜托，他们那样大张旗鼓地搜查兰奇·奥兹的家，一看就有问题。,,,,皇室当我是傻子吗？说什么一切安好，不要恐慌。拜托，他们那样大张旗鼓地搜查兰奇·奥兹的家，一看就有问题。
,168401,,兰奇？他就是一个叛徒！我爸爸的同学的儿子的朋友是王宫守卫，他说兰奇刺杀了国王，现在潜逃在外。,,,,兰奇？他就是一个叛徒！我爸爸的同学的儿子的朋友是王宫守卫，他说兰奇刺杀了国王，现在潜逃在外。
,168601,,解谜介绍1,,,,解谜介绍1
,168701,,解谜介绍2,,,,解谜介绍2
,168801,,解谜介绍3,,,,解谜介绍3
,168901,,只要有了它，米兰达姐姐肯定可以重新飞起来的！,,,,只要有了它，米兰达姐姐肯定可以重新飞起来的！
,169001,,米兰达姐姐是我心中最厉害的人！,,,,米兰达姐姐是我心中最厉害的人！
,169101,,米兰达姐姐请等等我，我马上就能……,,,,米兰达姐姐请等等我，我马上就能……
,169201,,我已经不能在这天空上翱翔了吗？,,,,我已经不能在这天空上翱翔了吗？
,169301,,看到纳雅人就赶紧避开吧，你根本不是他们的对手。,,,,看到纳雅人就赶紧避开吧，你根本不是他们的对手。
,169401,,弗莱特似乎还想帮我，但不管做什么都已经没用了啊……,,,,弗莱特似乎还想帮我，但不管做什么都已经没用了啊……
,169501,,想听我唱歌吗？我的歌喉可棒了！,,,,想听我唱歌吗？我的歌喉可棒了！
,169601,,最近我老是掉毛，有什么好的办法吗？我可不想成为老爸那样的<br>秃毛。什么？你说这主要和遗传有关？！,,,,最近我老是掉毛，有什么好的办法吗？我可不想成为老爸那样的<br>秃毛。什么？你说这主要和遗传有关？！
,169701,,我说过很多次了，我是鸟不是鸡不能用来做鸡毛掸子！<br>……羽毛球也不行！,,,,我说过很多次了，我是鸟不是鸡不能用来做鸡毛掸子！<br>……羽毛球也不行！
,169801,,就差一点，就差一点就可以成功了！,,,,就差一点，就差一点就可以成功了！
,169901,,我是最伟大的科学家！,,,,我是最伟大的科学家！
,170001,,想要资助我伟大的实验吗？,,,,想要资助我伟大的实验吗？
,170101,,你想做什么，我可一点都不好吃哦！,,,,你想做什么，我可一点都不好吃哦！
,170201,,扬博士那家伙每天都想拿我们做各种实验，你也要小心点！,,,,扬博士那家伙每天都想拿我们做各种实验，你也要小心点！
,170301,,别老是觉得我跑的慢，认真起来的话蜗牛什么的还是跑得过的！,,,,别老是觉得我跑的慢，认真起来的话蜗牛什么的还是跑得过的！
,170401,,听说泡温泉很舒服，但是长老爷爷总是不让我去。为什么呢？,,,,听说泡温泉很舒服，但是长老爷爷总是不让我去。为什么呢？
,170501,,蕾茵酱明明人很好，但为什么看不到她笑呢？,,,,蕾茵酱明明人很好，但为什么看不到她笑呢？
,170601,,你喜欢吃咸的海草还是甜的？诶，不吃吗？,,,,你喜欢吃咸的海草还是甜的？诶，不吃吗？
,170701,,罗——希——长——老——说——话——是——这——样——的，我—说—话—就—快—多—了。,,,,罗——希——长——老——说——话——是——这——样——的，我—说—话—就—快—多—了。
,170801,,小—心—别—掉—下—去，不—然—爬—上—来—的—话，可—要—花—一—天—呢！,,,,小—心—别—掉—下—去，不—然—爬—上—来—的—话，可—要—花—一—天—呢！
,170901,,啊—晒—太—阳—真—舒—服，我—可—以—这—样—晒—<br>一—天。,,,,啊—晒—太—阳—真—舒—服，我—可—以—这—样—晒—<br>一—天。
,171001,,你，你好……请问有什么事情吗？！,,,,你，你好……请问有什么事情吗？！
,171101,,蕾茵努力的话，或许也可以做到……,,,,蕾茵努力的话，或许也可以做到……
,171201,,大家都对我很好，只是我……,,,,大家都对我很好，只是我……
,171301,,哦~找我有什么事吗~,,,,哦~找我有什么事吗~
,171401,,嘘~小声点，想听我说一个秘密吗？嘿嘿，就不告诉你~,,,,嘘~小声点，想听我说一个秘密吗？嘿嘿，就不告诉你~
,171501,,呵呵呵，很快就会有有趣的事情发生了呢~,,,,呵呵呵，很快就会有有趣的事情发生了呢~
,171901,,这位美丽的小姐，有什么可以为你效劳的吗？,,,,这位美丽的小姐，有什么可以为你效劳的吗？
,172001,,这位美丽的小姐，你如同盛开的百合花一般纯洁又美丽~,,,,这位美丽的小姐，你如同盛开的百合花一般纯洁又美丽~
,172101,,这位美丽的小姐，想与我一起来一次难忘的约会吗？,,,,这位美丽的小姐，想与我一起来一次难忘的约会吗？
,172201,,纳雅人没一个是好东西！,,,,纳雅人没一个是好东西！
,172301,,总有一天我会把所有纳雅人都驱逐出去！,,,,总有一天我会把所有纳雅人都驱逐出去！
,172401,,你是谁？是纳雅人的走狗吗？！,,,,你是谁？是纳雅人的走狗吗？！
,172501,,想找我帮忙吗？只要钱到位都好说！,,,,想找我帮忙吗？只要钱到位都好说！
,172601,,有钱不是什么事都能做到，但是有很多很多很多钱就可以。,,,,有钱不是什么事都能做到，但是有很多很多很多钱就可以。
,172701,,等我挣够了钱，我就可以为所欲为了！,,,,等我挣够了钱，我就可以为所欲为了！
,172801,,这可不是你可以来的地方，快走开！,,,,这可不是你可以来的地方，快走开！
,172901,,首领可不是你随便就可以见到的！,,,,首领可不是你随便就可以见到的！
,173001,,除了首领的话我谁都不会听！<br>……老妈除外！,,,,除了首领的话我谁都不会听！<br>……老妈除外！
,173101,,都是纳雅人的错，我才不得不来到这里。我想掠夺资源吗？不，我也想过正常人的生活啊！,,,,都是纳雅人的错，我才不得不来到这里。我想掠夺资源吗？不，我也想过正常人的生活啊！
,173201,,贫穷限制了我的想象力、包容力、跳跃力和……巧克力。,,,,贫穷限制了我的想象力、包容力、跳跃力和……巧克力。
,173301,,你问我冷不冷？当然冷了！我又不像首领那样有八块腹肌！,,,,你问我冷不冷？当然冷了！我又不像首领那样有八块腹肌！
,173401,,纳雅人没一个能打的，全是一些中看不中用的家伙。,,,,纳雅人没一个能打的，全是一些中看不中用的家伙。
,173501,,我的腹肌是怎么练的？很简单，首先只要每天做500次俯卧撑，<br>然后……,,,,我的腹肌是怎么练的？很简单，首先只要每天做500次俯卧撑，<br>然后……
,173601,,要不是纳雅人会飞，我早让他们知道我的厉害了！,,,,要不是纳雅人会飞，我早让他们知道我的厉害了！
,173701,,你，你是谁？安，安东害怕陌生人！,,,,你，你是谁？安，安东害怕陌生人！
,173801,,安，安东不会说话。所，所以被首领安排到这里了。,,,,安，安东不会说话。所，所以被首领安排到这里了。
,173901,,首，首领老是说纳雅人都很弱小。但，但我觉得首领可能太小看<br>他们了。,,,,首，首领老是说纳雅人都很弱小。但，但我觉得首领可能太小看<br>他们了。
,174001,,我是塔蕾娅，天空城的女王。,,,,我是塔蕾娅，天空城的女王。
,174101,,我会用自己的一切来守护纳雅城。,,,,我会用自己的一切来守护纳雅城。
,174201,,愿和平与安宁与纳雅城同在。,,,,愿和平与安宁与纳雅城同在。
,174301,,纳雅城的道路我可比谁都熟悉呢！,,,,纳雅城的道路我可比谁都熟悉呢！
,174401,,要陪我一起看风景吗？这里视野很好哦。,,,,要陪我一起看风景吗？这里视野很好哦。
,174501,,我最近在做新物种的图鉴，有兴趣接受我的采访吗？,,,,我最近在做新物种的图鉴，有兴趣接受我的采访吗？
,174601,,你看到我的孙女了吗，她简直是小天使。,,,,你看到我的孙女了吗，她简直是小天使。
,174701,,我虽然年纪大了，但我眼睛和耳朵可还是很好使的！诶？你刚刚<br>说什么来着？,,,,我虽然年纪大了，但我眼睛和耳朵可还是很好使的！诶？你刚刚<br>说什么来着？
,174801,,我的孙女什么时候会回来看我呢？,,,,我的孙女什么时候会回来看我呢？
,174901,,每天都只能见到那几张脸，什么时候才能看到新面孔呢……,,,,每天都只能见到那几张脸，什么时候才能看到新面孔呢……
,175001,,呐，你们生活的世界是怎么样的呢？,,,,呐，你们生活的世界是怎么样的呢？
,175101,,或许我应该考虑去外面的世界逛逛了……,,,,或许我应该考虑去外面的世界逛逛了……
,175201,,这里安静的感觉真好。,,,,这里安静的感觉真好。
,175301,,你和我一样讨厌晒太阳吗？,,,,你和我一样讨厌晒太阳吗？
,175401,,为什么那些人总喜欢在太阳下待着，难道还可以产生光合作用不成？,,,,为什么那些人总喜欢在太阳下待着，难道还可以产生光合作用不成？
,175501,,如果你的机械不能动了，那只要用力敲一敲就可以修好。,,,,如果你的机械不能动了，那只要用力敲一敲就可以修好。
,175601,,我从来不看什么说明书，了解机械靠的是对机械热爱的灵魂！<br>是灵魂啊！,,,,我从来不看什么说明书，了解机械靠的是对机械热爱的灵魂！<br>是灵魂啊！
,175701,,你好奇过机械内部的样子吗？我拆开过不少机械，虽然不知道为什么每次装回去后总会多出一点东西来……,,,,你好奇过机械内部的样子吗？我拆开过不少机械，虽然不知道为什么每次装回去后总会多出一点东西来……
,175801,,呵，人类……弱小的种族。,,,,呵，人类……弱小的种族。
,175901,,比起和我聊天，去找点有用的事情做做如何？,,,,比起和我聊天，去找点有用的事情做做如何？
,176001,,米兰达那家伙回来了啊。哼，但愿不要惹出什么乱子。,,,,米兰达那家伙回来了啊。哼，但愿不要惹出什么乱子。
,176101,,我将继续为塔蕾娅女王效忠！,,,,我将继续为塔蕾娅女王效忠！
,176201,,过去的牺牲不会白费。,,,,过去的牺牲不会白费。
,176301,,奥兰德也就会动动嘴皮子，得找个机会让他明白应该怎么<br>好好说话了。,,,,奥兰德也就会动动嘴皮子，得找个机会让他明白应该怎么<br>好好说话了。
,176401,,听说只有一定级别的佣兵才能上楼。我还听说<br>哦，楼上好像是有女装大佬才这么神秘兮兮！,,,,听说只有一定级别的佣兵才能上楼。我还听说<br>哦，楼上好像是有女装大佬才这么神秘兮兮！
,176601,,传闻，这是个暗无天日的小黑屋。时不时传出<br>的哀嚎声，是顽劣的佣兵在接受爱的教育。,,,,传闻，这是个暗无天日的小黑屋。时不时传出<br>的哀嚎声，是顽劣的佣兵在接受爱的教育。
,176701,,里面什么情况，我一无所知。但有一点我很<br>清楚，未经允许，你不能进去。,,,,里面什么情况，我一无所知。但有一点我很<br>清楚，未经允许，你不能进去。
,176801,,咳咳咳，居然有这么多灰尘，看来很久没有人来打扫了。,,,,咳咳咳，居然有这么多灰尘，看来很久没有人来打扫了。
,176901,,这胖乎乎的石头雕像……这难道就是传说中的翼族祖先？就长这样？和现在完全天差地别啊！,,,,这胖乎乎的石头雕像……这难道就是传说中的翼族祖先？就长这样？和现在完全天差地别啊！
,176902,,我听几个当地人说过，这翼族祖先原本不会飞翔，然后体态越来<br>越胖，最后弱者淘汰，自然进化成现在的翼族。,,,,我听几个当地人说过，这翼族祖先原本不会飞翔，然后体态越来<br>越胖，最后弱者淘汰，自然进化成现在的翼族。
,176903,,噗……大小姐，以后吃完美食可要记得锻炼。你看，翼族祖先不会<br>飞，所以那么胖……啊痛，你干嘛踢我啊！,,,,噗……大小姐，以后吃完美食可要记得锻炼。你看，翼族祖先不会<br>飞，所以那么胖……啊痛，你干嘛踢我啊！
,176904,,哼！爱琳娜姐姐我们走！<br>（等会有好吃的，一口也不给西蒙吃！）,,,,哼！爱琳娜姐姐我们走！<br>（等会有好吃的，一口也不给西蒙吃！）
,177001,,枭鹰邦域的枭鹰族是外来族群。他们享受着不冬岛最丰饶的资源，却时常袭击我们翼族、还用肮脏手段封锁交通要道。,,,,枭鹰邦域的枭鹰族是外来族群。他们享受着不冬岛最丰饶的资源，却时常袭击我们翼族、还用肮脏手段封锁交通要道。
,177101,,我们翼族和纳雅族保持着正常贸易的往来，但因为枭鹰族常年制霸天空，我们不敢飞天。资源与贸易量严重下滑。,,,,我们翼族和纳雅族保持着正常贸易的往来，但因为枭鹰族常年制霸天空，我们不敢飞天。资源与贸易量严重下滑。
,177201,,长得奇奇怪怪的岩石，有点像乌龟，可嘴巴前端竟像鹰嘴一样。大姐头，你有听村民们说过这是什么吗？,,,,长得奇奇怪怪的岩石，有点像乌龟，可嘴巴前端竟像鹰嘴一样。大姐头，你有听村民们说过这是什么吗？
,177202,,这玩意好像之前有几个村民提到过，不过没有详细说明。你要真想了解的话，再找几个人问问就知道了。,,,,这玩意好像之前有几个村民提到过，不过没有详细说明。你要真想了解的话，再找几个人问问就知道了。
,177203,,爱琳娜姐姐，不用这么麻烦，本大小姐知道！鲸脊岛餐饮店摆放的美食图鉴中有提到过它——这是鳄龟形成的化石。,,,,爱琳娜姐姐，不用这么麻烦，本大小姐知道！鲸脊岛餐饮店摆放的美食图鉴中有提到过它——这是鳄龟形成的化石。
,177204,,鳄龟，长相酷似龙和鳄鱼，十分稀有。这只鳄龟几千年被海底沉积物掩埋，当岛屿上升后，才渐渐显露出来。,,,,鳄龟，长相酷似龙和鳄鱼，十分稀有。这只鳄龟几千年被海底沉积物掩埋，当岛屿上升后，才渐渐显露出来。
,177301,,我听龟爷爷说过，鲸脊岛以前在地面时是片海洋，升上天时保持着原有海洋的形貌特征，直接咻地一下就上天了。,,,,我听龟爷爷说过，鲸脊岛以前在地面时是片海洋，升上天时保持着原有海洋的形貌特征，直接咻地一下就上天了。
,177401,,我不喜欢和弗萨玩捉迷藏。每当我辛辛苦苦找到个绝妙的位置躲起来后，弗萨的妈妈都会喊他回家吃饭。真讨厌。,,,,我不喜欢和弗萨玩捉迷藏。每当我辛辛苦苦找到个绝妙的位置躲起来后，弗萨的妈妈都会喊他回家吃饭。真讨厌。
,177501,,蓝鲸是已知的鲸脊岛上体积最大的动物，长可达33米，重达181吨。这是鲸脊岛上升至天空后，它搁浅后的遗骸。,,,,蓝鲸是已知的鲸脊岛上体积最大的动物，长可达33米，重达181吨。这是鲸脊岛上升至天空后，它搁浅后的遗骸。
,177502,,这些骨头看起来含有丰富的胶原蛋白……不知道拿去炖汤的话，好不好喝……,,,,这些骨头看起来含有丰富的胶原蛋白……不知道拿去炖汤的话，好不好喝……
,177503,,大小姐，你是认真的吗……这可是风化了几千年的遗骸，上面布满了尘土。,,,,大小姐，你是认真的吗……这可是风化了几千年的遗骸，上面布满了尘土。
,177504,,本大小姐当然是说着玩的啦！不过，走了这么远肚子真的好饿啊！西蒙，我们快去找些好吃的填饱肚子吧。,,,,本大小姐当然是说着玩的啦！不过，走了这么远肚子真的好饿啊！西蒙，我们快去找些好吃的填饱肚子吧。
,177601,,我们龟村村民都十分友好。但是，如果你想把我们做成什么参龟汤，或是伤害蕾茵酱，就别怪我们抄起龟壳砸向你们。,,,,我们龟村村民都十分友好。但是，如果你想把我们做成什么参龟汤，或是伤害蕾茵酱，就别怪我们抄起龟壳砸向你们。
,177701,,很久很久以前，我们龟族曾经是海龟，离开海水后，才渐渐成了陆行龟。我们的屋子，都由我们祖先巨大的龟壳建成。,,,,很久很久以前，我们龟族曾经是海龟，离开海水后，才渐渐成了陆行龟。我们的屋子，都由我们祖先巨大的龟壳建成。
