,id,name,desc,spec_desc,next_lev_desc
,103033,黑蚀连斩,对敌方单体造成<color=#bd1011>121%</color>基础物理伤害，<br>并获得<color=#bd1011>腥红之痕</color>。<br>腥红之痕：持有裂伤状态时，攻击所受伤害降低<color=#bd1011>10%</color>，永久持续。不可叠加型印记。,单体物理伤害，获得<color=#fa993b>猩红之痕</color>,造成的基础伤害提升至129%。
,103034,黑蚀连斩,对敌方单体造成<color=#bd1011>129%</color>基础物理伤害，<br>并获得<color=#bd1011>腥红之痕</color>。<br>腥红之痕：持有裂伤状态时，攻击所受伤害降低<color=#bd1011>10%</color>，永久持续。不可叠加型印记。,单体物理伤害，获得<color=#fa993b>猩红之痕</color>,造成的基础伤害提升至137%。
,103035,黑蚀连斩,对敌方单体造成<color=#bd1011>137%</color>基础物理伤害，<br>并获得<color=#bd1011>腥红之痕</color>。<br>腥红之痕：持有裂伤状态时，攻击所受伤害降低<color=#bd1011>10%</color>，永久持续。不可叠加型印记。,单体物理伤害，获得<color=#fa993b>猩红之痕</color>,造成的基础伤害提升至145%。
,103036,黑蚀连斩,对敌方单体造成<color=#bd1011>145%</color>基础物理伤害，<br>并获得<color=#bd1011>腥红之痕</color>。<br>腥红之痕：持有裂伤状态时，攻击所受伤害降低<color=#bd1011>10%</color>，永久持续。不可叠加型印记。,单体物理伤害，获得<color=#fa993b>猩红之痕</color>,造成的基础伤害提升至161%。
,103037,黑蚀连斩,对敌方单体造成<color=#bd1011>161%</color>基础物理伤害，<br>并获得<color=#bd1011>腥红之痕</color>。<br>腥红之痕：持有裂伤状态时，攻击所受伤害降低<color=#bd1011>10%</color>，永久持续。不可叠加型印记。,单体物理伤害，获得<color=#fa993b>猩红之痕</color>,技能已达到最高级，无法进一步提升。
,103041,噬魂之式,对敌方单体造成<color=#bd1011>103%</color>基础物理伤害。<br>拥有<color=#bd1011>猩红之痕</color>时，将之消耗，对敌方施加<color=#bd1011>裂伤</color>状态。<br>裂伤：持续损失生命值，持续<color=#bd1011>10</color>招。不可叠加。,单体物理伤害，<color=#fa993b>腥红之痕造成目标裂伤</color>,造成的基础伤害提升至111%。
,103042,噬魂之式,对敌方单体造成<color=#bd1011>111%</color>基础物理伤害。<br>拥有<color=#bd1011>猩红之痕</color>时，将之消耗，对敌方施加<color=#bd1011>裂伤</color>状态。<br>裂伤：持续损失生命值，持续<color=#bd1011>10</color>招。不可叠加。,单体物理伤害，<color=#fa993b>腥红之痕造成目标裂伤</color>,造成的基础伤害提升至119%。
,103043,噬魂之式,对敌方单体造成<color=#bd1011>119%</color>基础物理伤害。<br>拥有<color=#bd1011>猩红之痕</color>时，将之消耗，对敌方施加<color=#bd1011>裂伤</color>状态。<br>裂伤：持续损失生命值，持续<color=#bd1011>10</color>招。不可叠加。,单体物理伤害，<color=#fa993b>腥红之痕造成目标裂伤</color>,造成的基础伤害提升至127%。
,103044,噬魂之式,对敌方单体造成<color=#bd1011>127%</color>基础物理伤害。<br>拥有<color=#bd1011>猩红之痕</color>时，将之消耗，对敌方施加<color=#bd1011>裂伤</color>状态。<br>裂伤：持续损失生命值，持续<color=#bd1011>10</color>招。不可叠加。,单体物理伤害，<color=#fa993b>腥红之痕造成目标裂伤</color>,造成的基础伤害提升至135%。
,103045,噬魂之式,对敌方单体造成<color=#bd1011>135%</color>基础物理伤害。<br>拥有<color=#bd1011>猩红之痕</color>时，将之消耗，对敌方施加<color=#bd1011>裂伤</color>状态。<br>裂伤：持续损失生命值，持续<color=#bd1011>10</color>招。不可叠加。,单体物理伤害，<color=#fa993b>腥红之痕造成目标裂伤</color>,造成的基础伤害提升至143%。
,103046,噬魂之式,对敌方单体造成<color=#bd1011>143%</color>基础物理伤害。<br>拥有<color=#bd1011>猩红之痕</color>时，将之消耗，对敌方施加<color=#bd1011>裂伤</color>状态。<br>裂伤：持续损失生命值，持续<color=#bd1011>10</color>招。不可叠加。,单体物理伤害，<color=#fa993b>腥红之痕造成目标裂伤</color>,造成的基础伤害提升至159%。
,103047,噬魂之式,对敌方单体造成<color=#bd1011>159%</color>基础物理伤害。<br>拥有<color=#bd1011>猩红之痕</color>时，将之消耗，对敌方施加<color=#bd1011>裂伤</color>状态。<br>裂伤：持续损失生命值，持续<color=#bd1011>10</color>招。不可叠加。,单体物理伤害，<color=#fa993b>腥红之痕造成目标裂伤</color>,技能已达到最高级，无法进一步提升。
,103051,怨念枷锁,对敌方单体造成<color=#bd1011>115%</color>基础物理伤害。<br>并获得<color=#bd1011>侵蚀之痕</color>。<br>侵蚀之痕：每拥有一个负面状态，伤害提升<color=#bd1011>10%</color>，永久持续。不可叠加型印记。,单体物理伤害，获得<color=#fa993b>侵蚀之痕</color>,造成的基础伤害提升至124%。
,103052,怨念枷锁,对敌方单体造成<color=#bd1011>124%</color>基础物理伤害。<br>并获得<color=#bd1011>侵蚀之痕</color>。<br>侵蚀之痕：每拥有一个负面状态，伤害提升<color=#bd1011>10%</color>，永久持续。不可叠加型印记。,单体物理伤害，获得<color=#fa993b>侵蚀之痕</color>,造成的基础伤害提升至133%。
,103053,怨念枷锁,对敌方单体造成<color=#bd1011>133%</color>基础物理伤害。<br>并获得<color=#bd1011>侵蚀之痕</color>。<br>侵蚀之痕：每拥有一个负面状态，伤害提升<color=#bd1011>10%</color>，永久持续。不可叠加型印记。,单体物理伤害，获得<color=#fa993b>侵蚀之痕</color>,造成的基础伤害提升至142%。
,103054,怨念枷锁,对敌方单体造成<color=#bd1011>142%</color>基础物理伤害。<br>并获得<color=#bd1011>侵蚀之痕</color>。<br>侵蚀之痕：每拥有一个负面状态，伤害提升<color=#bd1011>10%</color>，永久持续。不可叠加型印记。,单体物理伤害，获得<color=#fa993b>侵蚀之痕</color>,造成的基础伤害提升至151%。
,103055,怨念枷锁,对敌方单体造成<color=#bd1011>151%</color>基础物理伤害。<br>并获得<color=#bd1011>侵蚀之痕</color>。<br>侵蚀之痕：每拥有一个负面状态，伤害提升<color=#bd1011>10%</color>，永久持续。不可叠加型印记。,单体物理伤害，获得<color=#fa993b>侵蚀之痕</color>,造成的基础伤害提升至160%。
,103056,怨念枷锁,对敌方单体造成<color=#bd1011>160%</color>基础物理伤害。<br>并获得<color=#bd1011>侵蚀之痕</color>。<br>侵蚀之痕：每拥有一个负面状态，伤害提升<color=#bd1011>10%</color>，永久持续。不可叠加型印记。,单体物理伤害，获得<color=#fa993b>侵蚀之痕</color>,造成的基础伤害提升至178%。
,103057,怨念枷锁,对敌方单体造成<color=#bd1011>178%</color>基础物理伤害。<br>并获得<color=#bd1011>侵蚀之痕</color>。<br>侵蚀之痕：每拥有一个负面状态，伤害提升<color=#bd1011>10%</color>，永久持续。不可叠加型印记。,单体物理伤害，获得<color=#fa993b>侵蚀之痕</color>,技能已达到最高级，无法进一步提升。
,103061,鬼炎爆破,对敌方群体造成<color=#bd1011>93%</color>基础物理伤害，<br>并消耗自身所有印记，每消耗1个印记提升伤害<color=#bd1011>30%</color>。,群体物理伤害，<color=#fa993b>印记将伤害翻多倍</color>,造成的基础伤害提升至100%。
,103062,鬼炎爆破,对敌方群体造成<color=#bd1011>100%</color>基础物理伤害，<br>并消耗自身所有印记，每消耗1个印记提升伤害<color=#bd1011>30%</color>。,群体物理伤害，<color=#fa993b>印记将伤害翻多倍</color>,造成的基础伤害提升至107%。
,103063,鬼炎爆破,对敌方群体造成<color=#bd1011>107%</color>基础物理伤害，<br>并消耗自身所有印记，每消耗1个印记提升伤害<color=#bd1011>30%</color>。,群体物理伤害，<color=#fa993b>印记将伤害翻多倍</color>,造成的基础伤害提升至114%。
,103064,鬼炎爆破,对敌方群体造成<color=#bd1011>114%</color>基础物理伤害，<br>并消耗自身所有印记，每消耗1个印记提升伤害<color=#bd1011>30%</color>。,群体物理伤害，<color=#fa993b>印记将伤害翻多倍</color>,造成的基础伤害提升至121%。
,103065,鬼炎爆破,对敌方群体造成<color=#bd1011>121%</color>基础物理伤害，<br>并消耗自身所有印记，每消耗1个印记提升伤害<color=#bd1011>30%</color>。,群体物理伤害，<color=#fa993b>印记将伤害翻多倍</color>,造成的基础伤害提升至128%。
,103066,鬼炎爆破,对敌方群体造成<color=#bd1011>128%</color>基础物理伤害，<br>并消耗自身所有印记，每消耗1个印记提升伤害<color=#bd1011>30%</color>。,群体物理伤害，<color=#fa993b>印记将伤害翻多倍</color>,造成的基础伤害提升至142%。
,103067,鬼炎爆破,对敌方群体造成<color=#bd1011>142%</color>基础物理伤害，<br>并消耗自身所有印记，每消耗1个印记提升伤害<color=#bd1011>30%</color>。,群体物理伤害，<color=#fa993b>印记将伤害翻多倍</color>,技能已达到最高级，无法进一步提升。
,103071,量化·深渊束链,对敌方群体造成<color=#bd1011>280%</color>基础物理伤害，<br>并获得<color=#bd1011>炼狱之痕</color>。<br>炼狱之痕：自身治疗量降低<color=#bd1011>100%</color>，所有攻击技能伤害提升<color=#bd1011>20%</color>，永久持续。不可叠加型印记。,群体物理伤害<br>获得<color=#fa993b>炼狱之痕</color>,造成的基础伤害提升至302%。
,103072,量化·深渊束链,对敌方群体造成<color=#bd1011>302%</color>基础物理伤害，<br>并获得<color=#bd1011>炼狱之痕</color>。<br>炼狱之痕：自身治疗量降低<color=#bd1011>100%</color>，所有攻击技能伤害提升<color=#bd1011>20%</color>，永久持续。不可叠加型印记。,群体物理伤害<br>获得<color=#fa993b>炼狱之痕</color>,造成的基础伤害提升至324%。
,103073,量化·深渊束链,对敌方群体造成<color=#bd1011>324%</color>基础物理伤害，<br>并获得<color=#bd1011>炼狱之痕</color>。<br>炼狱之痕：自身治疗量降低<color=#bd1011>100%</color>，所有攻击技能伤害提升<color=#bd1011>20%</color>，永久持续。不可叠加型印记。,群体物理伤害<br>获得<color=#fa993b>炼狱之痕</color>,造成的基础伤害提升至346%。
,103074,量化·深渊束链,对敌方群体造成<color=#bd1011>346%</color>基础物理伤害，<br>并获得<color=#bd1011>炼狱之痕</color>。<br>炼狱之痕：自身治疗量降低<color=#bd1011>100%</color>，所有攻击技能伤害提升<color=#bd1011>20%</color>，永久持续。不可叠加型印记。,群体物理伤害<br>获得<color=#fa993b>炼狱之痕</color>,造成的基础伤害提升至368%。
,103075,量化·深渊束链,对敌方群体造成<color=#bd1011>368%</color>基础物理伤害，<br>并获得<color=#bd1011>炼狱之痕</color>。<br>炼狱之痕：自身治疗量降低<color=#bd1011>100%</color>，所有攻击技能伤害提升<color=#bd1011>20%</color>，永久持续。不可叠加型印记。,群体物理伤害<br>获得<color=#fa993b>炼狱之痕</color>,造成的基础伤害提升至390%。
,103076,量化·深渊束链,对敌方群体造成<color=#bd1011>390%</color>基础物理伤害，<br>并获得<color=#bd1011>炼狱之痕</color>。<br>炼狱之痕：自身治疗量降低<color=#bd1011>100%</color>，所有攻击技能伤害提升<color=#bd1011>20%</color>，永久持续。不可叠加型印记。,群体物理伤害<br>获得<color=#fa993b>炼狱之痕</color>,造成的基础伤害提升至434%。
,103077,量化·深渊束链,对敌方群体造成<color=#bd1011>434%</color>基础物理伤害，<br>并获得<color=#bd1011>炼狱之痕</color>。<br>炼狱之痕：自身治疗量降低<color=#bd1011>100%</color>，所有攻击技能伤害提升<color=#bd1011>20%</color>，永久持续。不可叠加型印记。,群体物理伤害<br>获得<color=#fa993b>炼狱之痕</color>,技能已达到最高级，无法进一步提升。
,103081,奥兹战记·仲裁,持续到敌方攻击结束，所造成的伤害由敌我双方所有人均摊。,双方所有单位<color=#fa993b>均摊伤害</color>,
,103082,奥兹战记·仲裁,持续到敌方攻击结束，所造成的伤害由敌我双方所有人均摊。,双方所有单位<color=#fa993b>均摊伤害</color>,
,103083,奥兹战记·仲裁,持续到敌方攻击结束，所造成的伤害由敌我双方所有人均摊。,双方所有单位<color=#fa993b>均摊伤害</color>,
,103084,奥兹战记·仲裁,持续到敌方攻击结束，所造成的伤害由敌我双方所有人均摊。,双方所有单位<color=#fa993b>均摊伤害</color>,
,103085,奥兹战记·仲裁,持续到敌方攻击结束，所造成的伤害由敌我双方所有人均摊。,双方所有单位<color=#fa993b>均摊伤害</color>,
,103086,奥兹战记·仲裁,持续到敌方攻击结束，所造成的伤害由敌我双方所有人均摊。,双方所有单位<color=#fa993b>均摊伤害</color>,
,103087,奥兹战记·仲裁,持续到敌方攻击结束，所造成的伤害由敌我双方所有人均摊。,双方所有单位<color=#fa993b>均摊伤害</color>,
,103101,魔剑深渊,除作为先锋上场以外，每次上场时，对敌方全体造成<color=#bd1011>30%</color>无视防御的伤害。,,
,103102,魔剑深渊,除作为先锋上场以外，每次上场时，对敌方全体造成<color=#bd1011>30%</color>无视防御的伤害。,,
,103103,魔剑深渊,除作为先锋上场以外，每次上场时，对敌方全体造成<color=#bd1011>30%</color>无视防御的伤害。,,
,103104,魔剑深渊,除作为先锋上场以外，每次上场时，对敌方全体造成<color=#bd1011>30%</color>无视防御的伤害。,,
,103105,魔剑深渊,除作为先锋上场以外，每次上场时，对敌方全体造成<color=#bd1011>30%</color>无视防御的伤害。,,
,103106,魔剑深渊,除作为先锋上场以外，每次上场时，对敌方全体造成<color=#bd1011>30%</color>无视防御的伤害。,,
,103107,魔剑深渊,除作为先锋上场以外，每次上场时，对敌方全体造成<color=#bd1011>30%</color>无视防御的伤害。,,
,103111,原初奥义,原初奥义,角色处于小队中时，初始奥义值提升<color=#fa993b>300</color>点。,
,103112,原初奥义,原初奥义,角色处于小队中时，初始奥义值提升<color=#fa993b>300</color>点。,
,103113,原初奥义,原初奥义,角色处于小队中时，初始奥义值提升<color=#fa993b>300</color>点。,
,103114,原初奥义,原初奥义,角色处于小队中时，初始奥义值提升<color=#fa993b>300</color>点。,
,103115,原初奥义,原初奥义,角色处于小队中时，初始奥义值提升<color=#fa993b>300</color>点。,
,103116,原初奥义,原初奥义,角色处于小队中时，初始奥义值提升<color=#fa993b>300</color>点。,
,103117,原初奥义,原初奥义,角色处于小队中时，初始奥义值提升<color=#fa993b>300</color>点。,
,103121,永痕之印,队友每拥有<color=#bd1011>1</color>层印记，<br>【技能4】所造成伤害提升<color=#bd1011>30%</color>。,,
,103122,永痕之印,队友每拥有<color=#bd1011>1</color>层印记，<br>【技能4】所造成伤害提升<color=#bd1011>30%</color>。,,
,103123,永痕之印,队友每拥有<color=#bd1011>1</color>层印记，<br>【技能4】所造成伤害提升<color=#bd1011>30%</color>。,,
,103124,永痕之印,队友每拥有<color=#bd1011>1</color>层印记，<br>【技能4】所造成伤害提升<color=#bd1011>30%</color>。,,
,103125,永痕之印,队友每拥有<color=#bd1011>1</color>层印记，<br>【技能4】所造成伤害提升<color=#bd1011>30%</color>。,,
,103126,永痕之印,队友每拥有<color=#bd1011>1</color>层印记，<br>【技能4】所造成伤害提升<color=#bd1011>30%</color>。,,
,103127,永痕之印,队友每拥有<color=#bd1011>1</color>层印记，<br>【技能4】所造成伤害提升<color=#bd1011>30%</color>。,,
,103131,极恶之源,提升<color=#bd1011>腥红之痕</color>的效果。<br>当自身拥有<color=#bd1011>裂伤</color>状态时，所受伤害降低<color=#bd1011>20%</color>。,,
,103132,极恶之源,提升<color=#bd1011>腥红之痕</color>的效果。<br>当自身拥有<color=#bd1011>裂伤</color>状态时，所受伤害降低<color=#bd1011>20%</color>。,,
,103133,极恶之源,提升<color=#bd1011>腥红之痕</color>的效果。<br>当自身拥有<color=#bd1011>裂伤</color>状态时，所受伤害降低<color=#bd1011>20%</color>。,,
,103134,极恶之源,提升<color=#bd1011>腥红之痕</color>的效果。<br>当自身拥有<color=#bd1011>裂伤</color>状态时，所受伤害降低<color=#bd1011>20%</color>。,,
,103135,极恶之源,提升<color=#bd1011>腥红之痕</color>的效果。<br>当自身拥有<color=#bd1011>裂伤</color>状态时，所受伤害降低<color=#bd1011>20%</color>。,,
,103136,极恶之源,提升<color=#bd1011>腥红之痕</color>的效果。<br>当自身拥有<color=#bd1011>裂伤</color>状态时，所受伤害降低<color=#bd1011>20%</color>。,,
,103137,极恶之源,提升<color=#bd1011>腥红之痕</color>的效果。<br>当自身拥有<color=#bd1011>裂伤</color>状态时，所受伤害降低<color=#bd1011>20%</color>。,,
,103141,鬼炎奥爆,提升<color=#bd1011>侵蚀之痕</color>的效果。<br>自身每拥有<color=#bd1011>1</color>个负面状态，伤害提升<color=#bd1011>20%</color>。,,
,103142,鬼炎奥爆,提升<color=#bd1011>侵蚀之痕</color>的效果。<br>自身每拥有<color=#bd1011>1</color>个负面状态，伤害提升<color=#bd1011>20%</color>。,,
,103143,鬼炎奥爆,提升<color=#bd1011>侵蚀之痕</color>的效果。<br>自身每拥有<color=#bd1011>1</color>个负面状态，伤害提升<color=#bd1011>20%</color>。,,
,103144,鬼炎奥爆,提升<color=#bd1011>侵蚀之痕</color>的效果。<br>自身每拥有<color=#bd1011>1</color>个负面状态，伤害提升<color=#bd1011>20%</color>。,,
,103145,鬼炎奥爆,提升<color=#bd1011>侵蚀之痕</color>的效果。<br>自身每拥有<color=#bd1011>1</color>个负面状态，伤害提升<color=#bd1011>20%</color>。,,
,103146,鬼炎奥爆,提升<color=#bd1011>侵蚀之痕</color>的效果。<br>自身每拥有<color=#bd1011>1</color>个负面状态，伤害提升<color=#bd1011>20%</color>。,,
,103147,鬼炎奥爆,提升<color=#bd1011>侵蚀之痕</color>的效果。<br>自身每拥有<color=#bd1011>1</color>个负面状态，伤害提升<color=#bd1011>20%</color>。,,
,103151,血怒狂咒,【奥义技】对敌方群体施加<color=#bd1011>诅咒</color>状态。<br>诅咒：受治疗量降低<color=#bd1011>100%</color>，持续到对方攻击结束。不可叠加。,,
,103152,血怒狂咒,【奥义技】对敌方群体施加<color=#bd1011>诅咒</color>状态。<br>诅咒：受治疗量降低<color=#bd1011>100%</color>，持续到对方攻击结束。不可叠加。,,
,103153,血怒狂咒,【奥义技】对敌方群体施加<color=#bd1011>诅咒</color>状态。<br>诅咒：受治疗量降低<color=#bd1011>100%</color>，持续到对方攻击结束。不可叠加。,,
,103154,血怒狂咒,【奥义技】对敌方群体施加<color=#bd1011>诅咒</color>状态。<br>诅咒：受治疗量降低<color=#bd1011>100%</color>，持续到对方攻击结束。不可叠加。,,
,103155,血怒狂咒,【奥义技】对敌方群体施加<color=#bd1011>诅咒</color>状态。<br>诅咒：受治疗量降低<color=#bd1011>100%</color>，持续到对方攻击结束。不可叠加。,,
,103156,血怒狂咒,【奥义技】对敌方群体施加<color=#bd1011>诅咒</color>状态。<br>诅咒：受治疗量降低<color=#bd1011>100%</color>，持续到对方攻击结束。不可叠加。,,
,103157,血怒狂咒,【奥义技】对敌方群体施加<color=#bd1011>诅咒</color>状态。<br>诅咒：受治疗量降低<color=#bd1011>100%</color>，持续到对方攻击结束。不可叠加。,,
,104011,,,,
,104021,,,,
,104031,树缚连,对敌方单体造成<color=#bd1011>60%</color>基础物理伤害，<br>并获得<color=#bd1011>沉蓄</color>状态。<br>沉蓄：<color=#bd1011>【技能2】</color>获得的护盾提升<color=#bd1011>100%</color>，<color=#bd1011>【技能1】、【技能3】、【技能4】</color>伤害提升<color=#bd1011>50%</color>，持续<color=#bd1011>1</color>招。不可叠加。,单体物理伤害，<color=#fa993b>提升下个技能的效果</color>,造成的基础伤害提升至64%。
,104032,树缚连,对敌方单体造成<color=#bd1011>64%</color>基础物理伤害，<br>并获得<color=#bd1011>沉蓄</color>状态。<br>沉蓄：<color=#bd1011>【技能2】</color>获得的护盾提升<color=#bd1011>100%</color>，<color=#bd1011>【技能1】、【技能3】、【技能4】</color>伤害提升<color=#bd1011>50%</color>，持续<color=#bd1011>1</color>招。不可叠加。,单体物理伤害，<color=#fa993b>提升下个技能的效果</color>,造成的基础伤害提升至68%。
,104033,树缚连,对敌方单体造成<color=#bd1011>68%</color>基础物理伤害，<br>并获得<color=#bd1011>沉蓄</color>状态。<br>沉蓄：<color=#bd1011>【技能2】</color>获得的护盾提升<color=#bd1011>100%</color>，<color=#bd1011>【技能1】、【技能3】、【技能4】</color>伤害提升<color=#bd1011>50%</color>，持续<color=#bd1011>1</color>招。不可叠加。,单体物理伤害，<color=#fa993b>提升下个技能的效果</color>,造成的基础伤害提升至72%。
,104034,树缚连,对敌方单体造成<color=#bd1011>72%</color>基础物理伤害，<br>并获得<color=#bd1011>沉蓄</color>状态。<br>沉蓄：<color=#bd1011>【技能2】</color>获得的护盾提升<color=#bd1011>100%</color>，<color=#bd1011>【技能1】、【技能3】、【技能4】</color>伤害提升<color=#bd1011>50%</color>，持续<color=#bd1011>1</color>招。不可叠加。,单体物理伤害，<color=#fa993b>提升下个技能的效果</color>,造成的基础伤害提升至76%。
,104035,树缚连,对敌方单体造成<color=#bd1011>76%</color>基础物理伤害，<br>并获得<color=#bd1011>沉蓄</color>状态。<br>沉蓄：<color=#bd1011>【技能2】</color>获得的护盾提升<color=#bd1011>100%</color>，<color=#bd1011>【技能1】、【技能3】、【技能4】</color>伤害提升<color=#bd1011>50%</color>，持续<color=#bd1011>1</color>招。不可叠加。,单体物理伤害，<color=#fa993b>提升下个技能的效果</color>,造成的基础伤害提升至80%。
,104036,树缚连,对敌方单体造成<color=#bd1011>80%</color>基础物理伤害，<br>并获得<color=#bd1011>沉蓄</color>状态。<br>沉蓄：<color=#bd1011>【技能2】</color>获得的护盾提升<color=#bd1011>100%</color>，<color=#bd1011>【技能1】、【技能3】、【技能4】</color>伤害提升<color=#bd1011>50%</color>，持续<color=#bd1011>1</color>招。不可叠加。,单体物理伤害，<color=#fa993b>提升下个技能的效果</color>,造成的基础伤害提升至88%。
,104037,树缚连,对敌方单体造成<color=#bd1011>88%</color>基础物理伤害，<br>并获得<color=#bd1011>沉蓄</color>状态。<br>沉蓄：<color=#bd1011>【技能2】</color>获得的护盾提升<color=#bd1011>100%</color>，<color=#bd1011>【技能1】、【技能3】、【技能4】</color>伤害提升<color=#bd1011>50%</color>，持续<color=#bd1011>1</color>招。不可叠加。,单体物理伤害，<color=#fa993b>提升下个技能的效果</color>,技能已达到最高级，无法进一步提升。
,104041,木逢春,对敌方单体造成<color=#bd1011>70%</color>基础物理伤害，<br>并获得最高等同生命值上限<color=#bd1011>5%</color>的护盾。,单体物理伤害，<color=green>获得护盾</color>,造成的基础伤害提升至<color=#bd1011>76%</color>。
,104042,木逢春,对敌方单体造成<color=#bd1011>76%</color>基础物理伤害，<br>并获得最高等同生命值上限<color=#bd1011>5%</color>的护盾。,单体物理伤害，<color=green>获得护盾</color>,造成的基础伤害提升至<color=#bd1011>82%</color>。
,104043,木逢春,对敌方单体造成<color=#bd1011>82%</color>基础物理伤害，<br>并获得最高等同生命值上限<color=#bd1011>5%</color>的护盾。,单体物理伤害，<color=green>获得护盾</color>,造成的基础伤害提升至<color=#bd1011>88%</color>。
,104044,木逢春,对敌方单体造成<color=#bd1011>88%</color>基础物理伤害，<br>并获得最高等同生命值上限<color=#bd1011>5%</color>的护盾。,单体物理伤害，<color=green>获得护盾</color>,造成的基础伤害提升至<color=#bd1011>94%</color>。
,104045,木逢春,对敌方单体造成<color=#bd1011>94%</color>基础物理伤害，<br>并获得最高等同生命值上限<color=#bd1011>5%</color>的护盾。,单体物理伤害，<color=green>获得护盾</color>,造成的基础伤害提升至<color=#bd1011>100%</color>。
,104046,木逢春,对敌方单体造成<color=#bd1011>100%</color>基础物理伤害，<br>并获得最高等同生命值上限<color=#bd1011>5%</color>的护盾。,单体物理伤害，<color=green>获得护盾</color>,造成的基础伤害提升至<color=#bd1011>112%</color>。
,104047,木逢春,对敌方单体造成<color=#bd1011>112%</color>基础物理伤害，<br>并获得最高等同生命值上限<color=#bd1011>5%</color>的护盾。,单体物理伤害，<color=green>获得护盾</color>,技能已达到最高级，无法进一步提升。
,104051,三重桩,对敌方单体造成<color=#bd1011>100%</color>基础物理伤害，<br>敌方的当前生命值越高，造成的伤害越高。,单体物理伤害，敌方生命值越高伤害越高,造成的基础伤害提升至108%。
,104052,三重桩,对敌方单体造成<color=#bd1011>108%</color>基础物理伤害，<br>敌方的当前生命值越高，造成的伤害越高。,单体物理伤害，敌方生命值越高伤害越高,造成的基础伤害提升至116%。
,104053,三重桩,对敌方单体造成<color=#bd1011>116%</color>基础物理伤害，<br>敌方的当前生命值越高，造成的伤害越高。,单体物理伤害，敌方生命值越高伤害越高,造成的基础伤害提升至124%。
,104054,三重桩,对敌方单体造成<color=#bd1011>124%</color>基础物理伤害，<br>敌方的当前生命值越高，造成的伤害越高。,单体物理伤害，敌方生命值越高伤害越高,造成的基础伤害提升至132%。
,104055,三重桩,对敌方单体造成<color=#bd1011>132%</color>基础物理伤害，<br>敌方的当前生命值越高，造成的伤害越高。,单体物理伤害，敌方生命值越高伤害越高,造成的基础伤害提升至140%。
,104056,三重桩,对敌方单体造成<color=#bd1011>140%</color>基础物理伤害，<br>敌方的当前生命值越高，造成的伤害越高。,单体物理伤害，敌方生命值越高伤害越高,造成的基础伤害提升至156%。
,104057,三重桩,对敌方单体造成<color=#bd1011>156%</color>基础物理伤害，<br>敌方的当前生命值越高，造成的伤害越高。,单体物理伤害，敌方生命值越高伤害越高,技能已达到最高级，无法进一步提升。
,104061,森罗万象,对敌方群体造成<color=#bd1011>100%</color>基础物理伤害，<br>在场上的敌方生命值越高，造成的伤害越高。,群体物理伤害，敌方生命值越高伤害越高,造成的基础伤害提升至108%。
,104062,森罗万象,对敌方群体造成<color=#bd1011>108%</color>基础物理伤害，<br>在场上的敌方生命值越高，造成的伤害越高。,群体物理伤害，敌方生命值越高伤害越高,造成的基础伤害提升至116%。
,104063,森罗万象,对敌方群体造成<color=#bd1011>116%</color>基础物理伤害，<br>在场上的敌方生命值越高，造成的伤害越高。,群体物理伤害，敌方生命值越高伤害越高,造成的基础伤害提升至124%。
,104064,森罗万象,对敌方群体造成<color=#bd1011>124%</color>基础物理伤害，<br>在场上的敌方生命值越高，造成的伤害越高。,群体物理伤害，敌方生命值越高伤害越高,造成的基础伤害提升至132%。
,104065,森罗万象,对敌方群体造成<color=#bd1011>132%</color>基础物理伤害，<br>在场上的敌方生命值越高，造成的伤害越高。,群体物理伤害，敌方生命值越高伤害越高,造成的基础伤害提升至140%。
,104066,森罗万象,对敌方群体造成<color=#bd1011>140%</color>基础物理伤害，<br>在场上的敌方生命值越高，造成的伤害越高。,群体物理伤害，敌方生命值越高伤害越高,造成的基础伤害提升至156%。
,104067,森罗万象,对敌方群体造成<color=#bd1011>156%</color>基础物理伤害，<br>在场上的敌方生命值越高，造成的伤害越高。,群体物理伤害，敌方生命值越高伤害越高,技能已达到最高级，无法进一步提升。
,104071,万物生,对敌方单体造成<color=#bd1011>200%</color>基础物理伤害，<br>并对其施加<color=#bd1011>缠绕</color>状态。<br>缠绕：无法使用辅助技和进行援护，持续到本轮攻击结束。不可叠加。,单体物理伤害<br><color=#fa993b>封印防守换人</color>,造成的基础伤害提升至216%。
,104072,万物生,对敌方单体造成<color=#bd1011>216%</color>基础物理伤害，<br>并对其施加<color=#bd1011>缠绕</color>状态。<br>缠绕：无法使用辅助技和进行援护，持续到本轮攻击结束。不可叠加。,单体物理伤害<br><color=#fa993b>封印防守换人</color>,造成的基础伤害提升至232%。
,104073,万物生,对敌方单体造成<color=#bd1011>232%</color>基础物理伤害，<br>并对其施加<color=#bd1011>缠绕</color>状态。<br>缠绕：无法使用辅助技和进行援护，持续到本轮攻击结束。不可叠加。,单体物理伤害<br><color=#fa993b>封印防守换人</color>,造成的基础伤害提升至248%。
,104074,万物生,对敌方单体造成<color=#bd1011>248%</color>基础物理伤害，<br>并对其施加<color=#bd1011>缠绕</color>状态。<br>缠绕：无法使用辅助技和进行援护，持续到本轮攻击结束。不可叠加。,单体物理伤害<br><color=#fa993b>封印防守换人</color>,造成的基础伤害提升至264%。
