,required,required,required,optional,optional,optional,optional,optional,optional,optional,optional,optional
,632502,6325,2,3438,3438,173002,-1,0,301,0,12989,1
,632503,6325,3,301,-1,0,-1,0,301,100306,12990,1
,632601,6326,1,3638,3638,0,-1,0,-1,0,12991,1
,632602,6326,2,201,3638,0,-1,0,201,100207,12992,1
,632801,6328,1,201,-1,0,-1,0,201,100207,12993,1
,632802,6328,2,101,101,100102,-1,0,201,100207,12994,1
,633001,6330,1,-1,-1,0,-1,0,-1,0,0,1
,633101,6331,1,3638,3638,0,-1,0,-1,0,12164,1
,633102,6331,2,3638,3638,0,-1,0,-1,0,12996,1
,633103,6331,3,101,3638,0,-1,0,101,0,12997,1
,634301,6343,1,101,101,100114,-1,0,-1,0,0,1
,634302,6343,2,201,-1,0,-1,0,201,100229,0,1
,639201,6392,1,101,101,100108,-1,0,-1,0,0,1
,639202,6392,2,201,-1,0,-1,0,201,100225,0,1
,639301,6393,1,3638,3638,0,-1,0,-1,0,12987,1
,639401,6394,1,101,3638,0,-1,0,101,100102,12148,1
,640001,6400,1,101,101,100102,-1,0,-1,0,0,1
,640002,6400,2,201,101,100102,-1,0,201,100205,0,1
,640101,6401,1,101,101,100109,-1,0,-1,0,0,1
,640102,6401,2,201,101,100109,-1,0,201,100228,0,1
,640201,6402,1,101,101,105002,-1,0,-1,0,0,1
,640202,6402,2,201,101,105002,-1,0,201,100207,0,1
,640301,6403,1,101,101,100114,-1,0,-1,0,0,1
,640302,6403,2,201,101,100114,-1,0,201,100228,0,1
,640401,6404,1,101,101,100109,-1,0,-1,0,0,1
,640402,6404,2,201,101,100109,-1,0,201,100228,0,1
,641501,6415,1,101,101,100109,-1,0,-1,0,0,1
,641601,6416,1,301,-1,0,-1,0,301,100305,0,1
,641701,6417,1,101,101,100109,-1,0,-1,0,0,1
,641801,6418,1,101,101,100109,-1,0,-1,0,0,1
,641901,6419,1,101,101,100109,-1,0,-1,0,0,1
,642001,6420,1,101,101,100110,-1,0,-1,0,0,1
,642101,6421,1,101,101,0,-1,0,-1,0,0,1
,642201,6422,1,101,101,100106,-1,0,-1,0,0,1
,642301,6423,1,101,101,100110,-1,0,-1,0,0,1
,642401,6424,1,101,101,100110,-1,0,-1,0,0,1
,642501,6425,1,101,101,0,-1,0,-1,0,0,1
,642601,6426,1,101,101,0,-1,0,-1,0,0,1
,642701,6427,1,3010,3010,0,-1,0,-1,0,0,1
,642702,6427,2,3438,3010,0,-1,0,3438,173002,0,1
,642703,6427,3,3010,3010,135010,-1,0,3438,173002,0,1
,642801,6428,1,3438,-1,0,-1,0,3438,173003,0,1
,642802,6428,2,3010,3010,135013,-1,0,3438,173002,0,1
,642803,6428,3,3438,3010,135013,-1,0,3438,173002,0,1
,642901,6429,1,3438,3010,0,-1,0,3438,173003,0,1
,642902,6429,2,3010,3010,135010,-1,0,3438,173003,0,1
,642903,6429,3,3438,3010,135010,-1,0,3438,173002,0,1
,643001,6430,1,3438,-1,0,-1,0,3438,173003,0,1
,643002,6430,2,101,101,100102,-1,0,3438,173003,0,1
,643003,6430,3,3438,101,100102,-1,0,3438,173002,0,1
,643004,6430,4,101,101,100113,-1,0,3438,173002,0,1
,643101,6431,1,101,101,100102,-1,0,-1,0,0,1
,643102,6431,2,3438,101,100102,-1,0,3438,173003,0,1
,643103,6431,3,101,101,105002,-1,0,3438,173003,0,1
,643104,6431,4,3438,101,105002,-1,0,3438,173002,0,1
,643201,6432,1,101,101,100102,-1,0,-1,0,0,1
,643202,6432,2,3438,101,100102,-1,0,3438,173003,0,1
,643203,6432,3,3438,101,100102,-1,0,3438,173002,0,1
,643204,6432,4,3438,101,100102,-1,0,3438,173002,0,1
,643301,6433,1,101,101,100103,-1,0,-1,0,0,1
,643401,6434,1,101,101,100109,-1,0,-1,0,0,1
,643501,6435,1,201,-1,0,-1,0,201,0,0,1
,643601,6436,1,201,-1,0,-1,0,201,100201,0,1
,643701,6437,1,101,101,100108,-1,0,-1,0,0,1
,643801,6438,1,3381,3381,0,-1,0,-1,0,0,1
,643802,6438,2,3698,3381,0,-1,0,3698,0,0,1
,643803,6438,3,3381,3381,0,-1,0,3698,0,0,1
,643804,6438,4,3698,3381,0,-1,0,3698,0,0,1
,643901,6439,1,3381,3381,0,-1,0,-1,0,0,1
,643902,6439,2,3698,3381,0,-1,0,3698,0,0,1
,643903,6439,3,3381,3381,0,-1,0,3698,0,0,1
,643904,6439,4,3698,3381,0,-1,0,3698,0,0,1
,644001,6440,1,3381,3381,0,-1,0,-1,0,0,1
,644002,6440,2,3698,3381,0,-1,0,3698,0,0,1
,644003,6440,3,3381,3381,0,-1,0,3698,0,0,1
,644004,6440,4,3698,3381,0,-1,0,3698,0,0,1
,644101,6441,1,3698,101,100109,-1,0,3698,0,0,1
,644102,6441,2,101,101,100108,-1,0,3698,0,0,1
,644103,6441,3,3698,101,100108,-1,0,3698,0,0,1
,644104,6441,4,101,101,100115,-1,0,3698,0,0,1
,644201,6442,1,3698,101,100109,-1,0,3698,0,0,1
,644202,6442,2,101,101,100108,-1,0,3698,0,0,1
,644203,6442,3,3698,101,100108,-1,0,3698,0,0,1
,644204,6442,4,101,101,100115,-1,0,3698,0,0,1
,644301,6443,1,3698,101,100109,-1,0,3698,0,0,1
,644302,6443,2,101,101,100108,-1,0,3698,0,0,1
,644303,6443,3,3698,101,100108,-1,0,3698,0,0,1
,644304,6443,4,101,101,100115,-1,0,3698,0,0,1
,644401,6444,1,101,101,100109,-1,0,-1,0,0,1
,644402,6444,2,3699,101,100109,-1,0,3699,0,0,1
,644403,6444,3,101,101,100115,-1,0,3699,0,0,1
,644501,6445,1,101,101,100109,-1,0,-1,0,0,1
,644502,6445,2,3699,101,100109,-1,0,3699,0,0,1
,644503,6445,3,101,101,100108,-1,0,3699,0,0,1
,644601,6446,1,101,101,100109,-1,0,-1,0,0,1
,644602,6446,2,3699,101,100109,-1,0,3699,0,0,1
,644603,6446,3,101,101,100112,-1,0,3699,0,0,1
,644701,6447,1,101,101,100109,-1,0,-1,0,0,1
,644702,6447,2,3699,101,100109,-1,0,3699,0,0,1
,644703,6447,3,101,101,100115,-1,0,3699,0,0,1
,644801,6448,1,101,101,100109,-1,0,-1,0,0,1
,644802,6448,2,3699,101,100109,-1,0,3699,0,0,1
,644803,6448,3,101,101,100115,-1,0,3699,0,0,1
,661301,6613,1,201,-1,0,-1,0,201,100227,12638,1
,661401,6614,1,101,101,100106,-1,0,301,0,12643,1
,661402,6614,2,301,101,100106,-1,0,301,100308,12644,1
,661403,6614,3,101,101,100115,-1,0,301,100308,12645,1
,661501,6615,1,301,301,100308,-1,0,-1,0,0,1
,661502,6615,2,201,-1,0,-1,0,201,100229,0,1
,661701,6617,1,3705,-1,0,-1,0,3705,0,0,1
,661702,6617,2,3705,-1,0,-1,0,3705,0,0,1
,661801,6618,1,3705,-1,0,-1,0,3705,0,0,1
,661901,6619,1,3705,-1,0,-1,0,3705,0,0,1
,662001,6620,1,-1,-1,0,-1,0,-1,0,0,1
,662101,6621,1,-1,-1,0,-1,0,-1,0,0,1
,662102,6621,2,3705,-1,0,-1,0,3705,0,0,1
,662201,6622,1,3705,-1,0,-1,0,3705,0,0,1
,662301,6623,1,-1,-1,0,-1,0,-1,0,0,1
,662401,6624,1,-1,-1,0,-1,0,-1,0,0,1
,662402,6624,2,3705,-1,0,-1,0,3705,0,0,1
,662501,6625,1,3705,-1,0,-1,0,3705,0,0,1
,662601,6626,1,3705,-1,0,-1,0,3705,0,0,1
,662701,6627,1,-1,-1,0,-1,0,-1,0,0,1
,662801,6628,1,-1,-1,0,-1,0,-1,0,0,1
,662802,6628,2,3705,-1,0,-1,0,3705,0,0,1
,662901,6629,1,3705,-1,0,-1,0,3705,0,0,1
,663001,6630,1,-1,-1,0,-1,0,-1,0,0,1
,663101,6631,1,-1,-1,0,-1,0,-1,0,0,1
,663102,6631,2,3705,-1,0,-1,0,3705,0,0,1
,663201,6632,1,3705,-1,0,-1,0,3705,0,0,1
,663301,6633,1,3705,-1,0,-1,0,3705,0,0,1
,663401,6634,1,101,101,100106,-1,0,-1,0,0,1
,663402,6634,2,301,-1,0,-1,0,301,100304,0,1
,663403,6634,3,3705,-1,0,-1,0,3705,0,0,1
,663501,6635,1,3705,-1,0,-1,0,3705,0,0,1
,663502,6635,2,3708,3708,0,-1,0,3705,0,0,1
,663503,6635,3,3705,3708,0,-1,0,3705,0,0,1
,663504,6635,4,101,101,100108,-1,0,3705,0,0,1
,663505,6635,5,-1,-1,0,-1,0,-1,0,0,1
,663601,6636,1,3705,3705,0,-1,0,-1,0,0,1
,663701,6637,1,3705,3705,0,-1,0,-1,0,0,1
,663801,6638,1,3705,3705,0,-1,0,-1,0,0,1
,663901,6639,1,301,-1,0,-1,0,301,100308,0,1
,663902,6639,2,3705,3705,0,-1,0,-1,0,0,1
,663903,6639,3,101,101,100108,-1,0,-1,0,0,1
,663904,6639,4,3705,3705,0,-1,0,-1,0,0,1
,664001,6640,1,-1,-1,0,-1,0,-1,0,0,1
,664101,6641,1,301,-1,0,-1,0,301,100308,0,1
,664102,6641,2,3705,3705,0,-1,0,301,100308,0,1
,664103,6641,3,301,3705,0,-1,0,301,100308,0,1
,664201,6642,1,3706,3706,0,-1,0,-1,0,0,1
,664202,6642,2,301,3706,0,-1,0,301,100308,0,1
,664203,6642,3,201,3706,0,-1,0,201,100205,0,1
,664301,6643,1,3706,-1,0,-1,0,3706,0,0,1
,664302,6643,2,3708,3708,0,-1,0,-1,0,0,1
,664303,6643,3,3706,-1,0,-1,0,3706,0,0,1
,664304,6643,4,3708,3708,0,-1,0,-1,0,0,1
,664401,6644,1,301,-1,0,-1,0,301,100308,0,1
,664402,6644,2,3705,3705,0,-1,0,301,100308,0,1
,664403,6644,3,301,3705,0,-1,0,301,100308,0,1
,664501,6645,1,3707,3707,0,-1,0,-1,0,0,1
,664502,6645,2,201,3707,0,-1,0,201,100228,0,1
,664503,6645,3,3707,3707,0,-1,0,201,100228,0,1
,664504,6645,4,201,3707,0,-1,0,201,100228,0,1
,664601,6646,1,3707,-1,0,-1,0,3707,0,0,1
,664602,6646,2,3708,3708,0,-1,0,-1,0,0,1
,664603,6646,3,3707,-1,0,-1,0,3707,0,0,1
,664604,6646,4,3708,3708,0,-1,0,-1,0,0,1
,664701,6647,1,3708,3708,0,-1,0,-1,0,0,1
,664702,6647,2,301,3708,0,-1,0,301,100308,0,1
,664801,6648,1,3708,3708,0,-1,0,-1,0,0,1
,664802,6648,2,3705,3705,0,-1,0,-1,0,0,1
,664803,6648,3,3705,3705,0,-1,0,-1,0,0,1
,664804,6648,4,3708,3708,0,-1,0,-1,0,0,1
,664805,6648,5,3705,3705,0,-1,0,-1,0,0,1
,664901,6649,1,101,101,0,-1,0,-1,0,0,1
,664902,6649,2,3705,101,0,-1,0,3705,0,0,1
,664903,6649,3,101,101,100109,-1,0,3705,0,0,1
,664904,6649,4,3705,101,100109,-1,0,3705,0,0,1
,664905,6649,5,3705,101,100109,-1,0,3705,0,0,1
,664906,6649,6,3705,101,0,-1,0,3705,0,0,1
,664907,6649,7,101,101,0,-1,0,3705,0,0,1
,664908,6649,8,3705,101,0,-1,0,3705,0,0,1
,664909,6649,9,3705,101,0,-1,0,3705,0,0,1
,664910,6649,10,101,101,0,-1,0,3705,0,0,1
,664911,6649,11,3705,101,0,-1,0,3705,0,0,1
,664912,6649,12,101,101,0,-1,0,3705,0,0,1
,665101,6651,1,3705,3705,0,-1,0,-1,0,0,1
,665201,6652,1,3705,3705,0,-1,0,-1,0,0,1
,665301,6653,1,3705,3705,0,-1,0,-1,0,0,1
,665401,6654,1,3705,3705,0,-1,0,-1,0,0,1
,665501,6655,1,3705,3705,0,-1,0,-1,0,0,1
,665601,6656,1,3705,3705,0,-1,0,-1,0,0,1
,665602,6656,2,301,-1,0,-1,0,301,0,0,1
,665701,6657,1,3705,3705,0,-1,0,-1,0,0,1
,665801,6658,1,3705,3705,0,-1,0,-1,0,0,1
,665901,6659,1,3705,3705,0,-1,0,-1,0,0,1
,666001,6660,1,3705,3705,0,-1,0,-1,0,0,1
,666101,6661,1,3705,3705,0,-1,0,-1,0,0,1
,666201,6662,1,3705,3705,0,-1,0,-1,0,0,1
,666202,6662,2,301,-1,0,-1,0,301,0,0,1
,668501,6685,1,3708,3708,0,-1,0,-1,0,0,1
,668601,6686,1,3708,3708,0,-1,0,-1,0,0,1
,668901,6689,1,-1,-1,0,-1,0,-1,0,0,1
,673201,6732,1,101,-1,0,101,0,-1,0,0,1
,676901,6769,1,101,101,100102,-1,0,-1,0,0,1
,677001,6770,1,101,101,100112,-1,0,-1,0,12848,1
,677002,6770,2,201,101,100112,-1,0,201,0,12849,1
,677101,6771,1,3020,-1,0,-1,0,3020,0,12850,1
,677102,6771,2,101,101,105002,-1,0,3020,0,12851,1
,677301,6773,1,301,-1,0,-1,0,301,100305,0,1
,677302,6773,2,3786,3786,0,-1,0,301,100305,0,1
,677401,6774,1,-1,-1,0,-1,0,-1,0,0,1
,677501,6775,1,301,-1,0,-1,0,301,100306,0,1
,677701,6777,1,301,-1,0,-1,0,301,100308,0,1
,677702,6777,2,201,201,100229,-1,0,301,100308,0,1
,678501,6785,1,301,-1,0,-1,0,301,0,0,1
,678502,6785,2,201,201,100226,-1,0,301,0,0,1
,678503,6785,3,301,201,100226,-1,0,301,100305,0,1
,678601,6786,1,101,101,100106,-1,0,-1,0,0,1
,678701,6787,1,201,0,0,-1,0,201,100205,0,1
,678702,6787,2,101,101,100106,-1,0,201,100205,0,1
,678801,6788,1,101,101,100106,-1,0,-1,0,0,1
,678901,6789,1,101,101,0,-1,0,-1,0,0,1
,678902,6789,2,301,301,100305,-1,0,-1,0,0,1
,678903,6789,3,201,301,100305,-1,0,201,100225,0,1
,679001,6790,1,101,101,100110,-1,0,-1,0,0,1
,679101,6791,1,301,-1,0,-1,0,301,100305,0,1
,679102,6791,2,101,101,100105,-1,0,301,100305,0,1
,679201,6792,1,101,101,100106,-1,0,-1,0,0,1
,679301,6793,1,101,101,100108,-1,0,-1,0,0,1
,679302,6793,2,3802,101,100108,-1,0,3802,0,0,1
,679401,6794,1,101,101,0,-1,0,-1,0,0,1
,679402,6794,2,3802,101,0,-1,0,3802,0,0,1
,679501,6795,1,3803,-1,0,-1,0,3803,266001,0,1
,679502,6795,2,201,201,100205,-1,0,3803,266001,0,1
,679601,6796,1,3804,-1,0,-1,0,3804,266001,0,1
,679602,6796,2,3804,101,100108,-1,0,3804,266001,0,1
,679701,6797,1,3805,-1,0,-1,0,3805,266001,0,1
,679702,6797,2,301,301,100305,-1,0,3805,266001,0,1
,679901,6799,1,201,-1,0,-1,0,201,0,0,1
,679902,6799,2,101,101,100114,-1,0,201,0,0,1
,680101,6801,1,201,-1,0,-1,0,201,0,0,1
,680102,6801,2,101,101,100114,-1,0,201,0,0,1
,680201,6802,1,101,101,100104,-1,0,-1,0,0,1
,680202,6802,2,301,101,100104,-1,0,301,100305,0,1
,680301,6803,1,201,201,100205,-1,0,-1,0,0,1
,680302,6803,2,301,201,100205,-1,0,301,100305,0,1
,680401,6804,1,101,101,100109,-1,0,-1,0,0,1
,680402,6804,2,301,101,100108,-1,0,301,0,0,1
,680403,6804,3,101,101,100105,-1,0,301,100306,0,1
,680501,6805,1,3802,-1,0,-1,0,3802,0,0,1
,680502,6805,2,101,101,0,-1,0,3802,0,0,1
,680601,6806,1,3802,-1,0,-1,0,3802,0,0,1
,680602,6806,2,3802,-1,0,-1,0,3802,0,0,1
,680701,6807,1,3802,-1,0,-1,0,3802,0,0,1
,680702,6807,2,101,101,100105,-1,0,3802,0,0,1
,680801,6808,1,3802,-1,0,-1,0,3802,0,0,1
,680802,6808,2,101,101,0,-1,0,3802,0,0,1
,681801,6818,1,3809,-1,0,-1,0,3809,0,0,1
,681802,6818,2,3809,-1,0,-1,0,3809,0,0,1
,681901,6819,1,3809,3809,0,-1,0,-1,0,0,1
,681902,6819,2,3809,3809,0,-1,0,-1,0,0,1
,682001,6820,1,101,101,100105,-1,0,-1,0,0,1
,682101,6821,1,101,101,100105,-1,0,-1,0,0,1
,682201,6822,1,3806,-1,0,-1,0,3806,0,0,1
,682202,6822,2,101,101,100104,-1,0,3806,0,0,1
,682301,6823,1,3807,-1,0,-1,0,3807,0,0,1
,682302,6823,2,301,301,0,-1,0,3807,0,0,1
,682401,6824,1,3808,-1,0,-1,0,3808,0,0,1
,682402,6824,2,101,101,0,-1,0,3808,0,0,1
,682501,6825,1,3809,3809,0,-1,0,-1,0,0,1
,682601,6826,1,3809,3809,0,-1,0,-1,0,0,1
,682701,6827,1,3809,3809,0,-1,0,-1,0,0,1
,682801,6828,1,3809,3809,0,-1,0,-1,0,0,1
,682901,6829,1,101,101,0,-1,0,-1,0,0,1
,683001,6830,1,301,301,100305,-1,0,-1,0,0,1
,683101,6831,1,101,101,100105,-1,0,-1,0,0,1
,683102,6831,2,301,101,0,-1,0,301,0,0,1
,683103,6831,3,201,-1,0,-1,0,201,100229,0,1
,683201,6832,1,101,101,0,-1,0,3828,0,0,1
,683202,6832,2,3828,101,0,-1,0,3828,0,0,1
,683203,6832,3,3828,101,0,-1,0,3828,0,0,1
,683301,6833,1,3828,101,0,-1,0,3828,0,0,1
,683401,6834,1,-1,-1,0,-1,0,-1,0,0,1
,683402,6834,2,201,-1,0,-1,0,201,100228,0,1
,683403,6834,3,101,101,0,-1,0,-1,0,0,1
,683501,6835,1,201,-1,0,-1,0,201,100228,0,1
,683502,6835,2,101,101,0,-1,0,-1,0,0,1
,683601,6836,1,301,301,100305,-1,0,-1,0,0,1
,683701,6837,1,301,-1,0,-1,0,301,100305,0,1
,683702,6837,2,101,101,100104,-1,0,301,100305,0,1
,683801,6838,1,101,101,100107,-1,0,-1,0,0,1
,683901,6839,1,3828,3828,0,-1,0,-1,0,0,1
,684001,6840,1,3828,3828,0,-1,0,-1,0,0,1
,684101,6841,1,3828,3828,0,-1,0,-1,0,0,1
,684201,6842,1,3828,3828,0,-1,0,-1,0,0,1
,684401,6844,1,3829,-1,0,-1,0,3829,0,0,1
,684402,6844,2,101,101,0,-1,0,3829,0,0,1
,684501,6845,1,3830,-1,0,-1,0,3830,0,0,1
,684502,6845,2,101,101,0,-1,0,3830,0,0,1
,684601,6846,1,3831,-1,0,-1,0,3831,0,0,1
,684602,6846,2,201,201,100225,-1,0,-1,0,0,1
,684603,6846,3,301,301,100305,-1,0,-1,0,0,1
,684901,6849,1,3810,101,0,-1,0,3810,0,0,1
,684902,6849,2,3810,101,0,-1,0,3810,0,0,1
,685001,6850,1,101,101,0,-1,0,-1,0,0,1
,685002,6850,2,201,101,0,-1,0,201,100228,0,1
,685101,6851,1,101,101,0,-1,0,-1,0,0,1
,685102,6851,2,201,101,0,-1,0,201,100229,0,1
,685201,6852,1,3811,-1,0,-1,0,3811,0,0,1
,685202,6852,2,101,101,0,-1,0,3811,0,0,1
,685301,6853,1,3812,-1,0,-1,0,3812,0,0,1
,685302,6853,2,101,101,0,-1,0,3812,0,0,1
,685401,6854,1,3813,-1,0,-1,0,3813,0,0,1
,685402,6854,2,101,101,0,-1,0,3813,0,0,1
,685403,6854,3,101,101,100109,-1,0,-1,0,0,1
,685501,6855,1,101,101,100108,-1,0,-1,0,0,1
,685601,6856,1,301,301,100305,-1,0,-1,0,0,1
,685701,6857,1,101,101,100105,-1,0,-1,0,0,1
,685702,6857,2,301,101,0,-1,0,301,0,0,1
,685703,6857,3,201,-1,0,-1,0,201,100229,0,1
,685801,6858,1,3810,-1,0,-1,0,3810,0,0,1
,685802,6858,2,101,101,0,-1,0,3810,0,0,1
,685901,6859,1,101,-1,0,-1,0,101,100111,0,1
,685902,6859,2,201,201,0,-1,0,-1,0,0,1
,685903,6859,3,101,-1,0,-1,0,101,100105,0,1
,686001,6860,1,101,101,0,-1,0,-1,0,0,1
,686101,6861,1,201,-1,0,-1,0,201,100207,0,1
,686102,6861,2,301,301,100305,-1,0,201,100207,0,1
,686201,6862,1,101,101,100106,-1,0,-1,0,0,1
,686301,6863,1,101,101,100109,-1,0,-1,0,0,1
,686302,6863,2,3216,101,100109,-1,0,3216,0,0,1
,686401,6864,1,101,101,0,-1,0,-1,0,0,1
,686402,6864,2,3216,101,0,-1,0,3216,0,0,1
,686501,6865,1,301,-1,0,-1,0,301,100304,0,1
,686502,6865,2,201,201,100229,-1,0,301,100304,0,1
,686601,6866,1,201,-1,0,-1,0,201,100205,0,1
,686602,6866,2,101,101,100112,-1,0,201,100205,0,1
,686701,6867,1,3825,-1,0,-1,0,3825,0,0,1
,686702,6867,2,3825,-1,0,-1,0,3825,0,0,1
,686703,6867,3,101,101,0,-1,0,3825,0,0,1
,686801,6868,1,101,101,0,-1,0,-1,0,0,1
,686802,6868,2,3826,101,0,-1,0,3826,0,0,1
,686901,6869,1,201,201,100229,-1,0,-1,0,0,1
,686902,6869,2,3827,201,100229,-1,0,3827,0,0,1
,686903,6869,3,3827,201,100229,-1,0,3827,0,0,1
,687001,6870,1,101,101,100104,-1,0,-1,0,0,1
,687002,6870,2,301,101,100104,-1,0,301,100305,0,1
,687101,6871,1,201,-1,0,-1,0,201,100205,0,1
,687102,6871,2,101,101,100108,-1,0,201,100205,0,1
,687201,6872,1,201,-1,0,-1,0,201,100205,0,1
,687202,6872,2,101,101,0,-1,0,201,100205,0,1
,687301,6873,1,3216,-1,0,-1,0,3216,0,0,1
,687302,6873,2,101,101,0,-1,0,3216,0,0,1
,687401,6874,1,3216,-1,0,-1,0,3216,0,0,1
,687402,6874,2,101,101,0,-1,0,3216,0,0,1
,687501,6875,1,3216,-1,0,-1,0,3216,0,0,1
,687502,6875,2,101,101,100105,-1,0,3216,0,0,1
,687601,6876,1,3216,-1,0,-1,0,3216,0,0,1
,687602,6876,2,101,101,0,-1,0,3216,0,0,1
,687701,6877,1,101,101,0,-1,0,-1,0,0,1
,687702,6877,2,301,101,0,-1,0,301,100304,0,1
,687801,6878,1,101,101,100110,-1,0,-1,0,0,1
,687901,6879,1,301,-1,0,-1,0,301,100308,0,1
,687902,6879,2,201,201,100229,-1,0,-1,0,0,1
,687903,6879,3,101,-1,0,-1,0,101,100109,0,1
,688001,6880,1,101,-1,0,-1,0,101,100109,0,1
,688002,6880,2,301,301,100302,-1,0,-1,0,0,1
,688101,6881,1,101,-1,0,-1,0,101,100109,0,1
,688102,6881,2,201,201,100229,-1,0,-1,0,0,1
,688201,6882,1,201,-1,0,-1,0,201,100207,0,1
,688202,6882,2,101,101,100108,-1,0,201,100207,0,1
,688301,6883,1,101,101,100104,-1,0,-1,0,0,1
,688401,6884,1,3810,3810,0,-1,0,-1,0,0,1
,688501,6885,1,3810,3810,0,-1,0,-1,0,0,1
,688601,6886,1,3810,3810,0,-1,0,-1,0,0,1
,688701,6887,1,3810,3810,0,-1,0,-1,0,0,1
,688901,6889,1,101,101,0,-1,0,-1,0,0,1
,688902,6889,2,201,101,0,-1,0,201,0,0,1
,689001,6890,1,101,101,0,-1,0,-1,0,0,1
,689101,6891,1,101,101,0,-1,0,-1,0,0,1
,690801,6908,1,101,101,100108,-1,0,-1,0,0,1
,690802,6908,2,301,101,100108,-1,0,301,0,0,1
,690803,6908,3,101,101,100109,-1,0,301,0,0,1
,690804,6908,4,201,101,100109,-1,0,201,100229,0,1
,690805,6908,5,101,101,100111,-1,0,201,100229,0,1
,690806,6908,6,201,101,100111,-1,0,201,100225,0,1
,690807,6908,7,301,-1,0,-1,0,301,0,0,1
,690901,6909,1,301,-1,0,-1,0,301,0,0,1
,690902,6909,2,-1,-1,0,-1,0,-1,0,0,1
,690903,6909,3,101,101,100109,-1,0,-1,0,0,1
,690904,6909,4,301,101,100109,-1,0,301,100308,0,1
,691001,6910,1,3913,3913,0,-1,0,-1,0,0,1
,691002,6910,2,3907,-1,0,-1,0,3907,0,0,1
,691101,6911,1,301,-1,0,-1,0,301,100308,0,1
,691201,6912,1,3905,3905,0,-1,0,-1,0,0,1
,691202,6912,2,301,-1,0,-1,0,301,100308,0,1
,691301,6913,1,3905,3905,0,-1,0,-1,0,0,1
,691302,6913,2,301,3905,0,-1,0,301,100303,0,1
,691303,6913,3,301,3905,0,-1,0,301,100303,0,1
,691401,6914,1,3898,3898,0,-1,0,-1,0,0,1
,691402,6914,2,301,3898,0,-1,0,301,100308,0,1
,691403,6914,3,3898,3898,0,-1,0,301,100308,0,1
,691404,6914,4,3898,3898,0,-1,0,301,100308,0,1
,691405,6914,5,301,3898,0,-1,0,301,100308,0,1
,691501,6915,1,-1,-1,0,-1,0,-1,0,0,1
,691502,6915,2,-1,-1,0,-1,0,-1,0,0,1
,691503,6915,3,-1,-1,0,-1,0,-1,0,0,1
,691504,6915,4,-1,-1,0,-1,0,-1,0,0,1
,691601,6916,1,3906,3906,0,-1,0,-1,0,0,1
,691602,6916,2,3908,3908,0,-1,0,-1,0,0,1
,691603,6916,3,301,-1,0,-1,0,301,100308,0,1
,691604,6916,4,3908,-1,0,-1,0,3908,0,0,1
,691605,6916,5,101,101,105002,-1,0,-1,0,0,1
,691606,6916,6,3908,101,105002,-1,0,3908,0,0,1
,691607,6916,7,301,-1,0,-1,0,301,100303,0,1
,691608,6916,8,301,-1,0,-1,0,301,100303,0,1
,691609,6916,9,201,201,100226,-1,0,301,100303,0,1
,691610,6916,10,301,201,100226,-1,0,301,100303,0,1
,691701,6917,1,-1,-1,0,-1,0,-1,0,0,1
,691801,6918,1,102,-1,0,-1,0,102,0,0,1
,691802,6918,2,102,-1,0,-1,0,102,0,0,1
,691803,6918,3,201,-1,0,-1,0,201,100205,0,1
,691804,6918,4,101,101,0,-1,0,201,100205,0,1
,691901,6919,1,201,-1,0,-1,0,201,100205,0,1
,691902,6919,2,101,101,100109,-1,0,201,100205,0,1
,692001,6920,1,3860,-1,0,3860,0,-1,0,0,1
,692002,6920,2,301,-1,0,-1,0,301,100306,0,1
,692003,6920,3,201,201,100201,-1,0,301,0,0,1
,692004,6920,4,201,201,100205,-1,0,301,0,0,1
,692005,6920,5,101,201,100205,-1,0,101,100112,0,1
,692006,6920,6,201,201,100205,-1,0,101,100112,0,1
,692007,6920,7,301,201,100205,-1,0,301,0,0,1
,692101,6921,1,3861,-1,0,3861,0,-1,0,0,1
,692102,6921,2,201,201,100205,-1,0,-1,0,0,1
,692201,6922,1,3862,-1,0,3862,0,-1,0,0,1
,692202,6922,2,201,201,100205,-1,0,-1,0,0,1
,692301,6923,1,101,101,100109,-1,0,-1,0,0,1
,692302,6923,2,201,101,100109,-1,0,201,100205,0,1
,692401,6924,1,101,101,100109,-1,0,-1,0,0,1
,692402,6924,2,201,101,100109,-1,0,201,100205,0,1
,692501,6925,1,101,101,100109,-1,0,-1,0,0,1
,692502,6925,2,201,101,100109,-1,0,201,100225,0,1
,692601,6926,1,301,-1,0,-1,0,301,0,0,1
,692602,6926,2,201,201,100205,-1,0,301,0,0,1
,692603,6926,3,201,-1,0,-1,0,201,100205,0,1
,692604,6926,4,101,101,100108,-1,0,201,100205,0,1
,692701,6927,1,301,-1,0,-1,0,301,0,0,1
,692702,6927,2,201,101,100108,-1,0,201,100205,0,1
,692801,6928,1,101,101,100108,-1,0,-1,0,0,1
,692802,6928,2,201,101,100108,-1,0,201,100205,0,1
,692901,6929,1,301,-1,0,-1,0,301,0,0,1
,692902,6929,2,201,101,100108,-1,0,201,100205,0,1
,692903,6929,3,101,101,100108,-1,0,-1,0,0,1
,692904,6929,4,201,101,100108,-1,0,201,100205,0,1
,692905,6929,5,-1,-1,0,-1,0,-1,0,0,1
,692906,6929,6,3259,-1,0,3259,9999999,-1,0,0,1
,692907,6929,7,3259,-1,0,3259,9999999,-1,0,0,1
,692908,6929,8,3259,-1,0,3259,9999999,-1,0,0,1
