,required,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional
,2001807,锈铁魔导箱,2001,1,40062,0,1,0,0,0,0,0,"0,0,0",0,1
,2001808,锈铁魔导箱,2001,1,40063,0,1,0,0,0,0,0,"0,0,0",0,1
,2001809,锈铁魔导箱,2001,1,40063,0,1,0,0,0,0,0,"0,0,0",0,1
,2001810,锈铁魔导箱,2001,1,40063,0,1,0,0,0,0,0,"0,0,0",0,1
,2001811,锈铁魔导箱,2001,1,40063,0,1,0,0,0,0,0,"0,0,0",0,1
,2001812,锈铁魔导箱,2001,1,40063,0,1,0,0,0,0,0,"0,0,0",0,1
,2001813,锈铁魔导箱,2001,1,40064,0,1,0,0,0,0,0,"0,0,0",0,1
,2001814,锈铁魔导箱,2001,1,40064,0,1,0,0,0,0,0,"-32.75,-2.28,60.42",225,1
,2001815,锈铁魔导箱,2001,1,40064,0,1,0,0,0,0,0,"-1.89,0.10,-46.59",225,1
,2001816,锈铁魔导箱,2001,1,40064,0,1,0,0,0,0,0,"42.84,0.01,-127.78",180,1
,2001817,锈铁魔导箱,2001,1,40064,0,1,0,0,0,0,0,"-45.38,0.36,-163.14",90,1
,2001818,镶金魔导箱,2001,1,40065,0,1,0,0,0,0,0,"54.55,-0.82,-42.57",305,1
,2001819,镶金魔导箱,2001,1,40065,0,1,0,0,0,0,0,"-12.96,0.10,19.28",233.13,1
,2001820,镶金魔导箱,2001,1,40065,0,1,0,0,0,0,0,"-50.34,-1.76,56.57",128.66,1
,2001821,镶金魔导箱,2001,1,40065,0,1,0,0,0,0,0,"-35.04,0.08,32.53",180,1
,2001822,镶金魔导箱,2001,1,40065,0,1,0,0,0,0,0,"-76.99,0.10,-80.03",45,1
,2001823,镶金魔导箱,2001,1,40065,0,1,0,0,0,0,0,"-32.70,0.10,-60.01",225,1
,2001824,镶金魔导箱,2001,1,40065,0,1,0,0,0,0,0,"41.17,0.09,-74.10",225,1
,2001825,镶金魔导箱,2001,1,40065,0,1,0,0,0,0,0,"15.81,0.01,-173.91",0,1
,2001826,镶金魔导箱,2001,1,40065,0,1,0,0,0,0,0,"-6.47,0.12,-193.86",0,1
,2001827,镶金魔导箱,2001,1,40065,0,1,0,0,0,0,0,"-73.94,0.10,-158.29",180,1
,2001828,耀晶魔导箱,2001,1,40066,0,1,0,0,0,0,0,"-25.56,0.10,-131.38",90,1
,2001829,耀晶魔导箱,2001,1,40066,0,1,0,0,0,0,0,"-38.48,0.10,2.72",0,1
,2001830,耀晶魔导箱,2001,1,40066,0,1,0,0,0,0,0,"32.51,0.02,-211.07",90,1
,2001831,魔导箱守卫萨泽,2001,2,300130,0,1,0,0,0,0,19,"-22.861,0.10,-131.118",90,1.2
,2001832,魔导箱守卫波尔,2001,2,300131,0,1,0,0,0,0,57,"34.79,0.01,-210.93",45,1.2
,2001833,魔导箱守卫普坦,2001,2,300132,0,1,0,0,0,0,19,"-39.21,0.10,7.19",0,1.2
,2001834,锈铁魔导箱,2001,1,40062,0,1,0,0,0,0,0,"-102.58,0.10,-91.40",100,1
,2001839,入口陷阱,2001,1,30319,0,1,0,0,0,0,0,"-19.26,0.10,-80.24",0,1
,2001840,大帝重刃陷阱,2002,1,30320,0,1,0,0,0,0,0,"-39.01,1.65,-21.52",0,1
,2001844,罗兰镇巡查陷阱1,2001,1,30321,0,1,0,0,0,0,0,"-28.22,0.10,23.28",271.07,0
,2001845,罗兰镇巡查陷阱2,2001,1,30322,0,1,0,0,0,0,0,"-34.03,-1.33,49.47",0,0
,2001848,罗兰镇巡查陷阱5,2001,1,30337,0,1,0,0,0,0,0,"-73.53,0.87,30.12",0,0
,2001849,虎斑蜂,2001,2,900267,0,1,0,0,0,0,19,"-34.03,-1.33,49.47",180,1
,2001851,小男孩,2001,1,20322,0,1,0,0,0,0,0,"-43.56,0.10,12.50",333.02,1
,2001853,宝箱,2001,1,40072,0,1,0,0,0,0,0,"-7.60,0.06,-110.02",89.25,1
,2001854,风车镇巡查陷阱1,2001,1,30325,0,1,0,0,0,0,0,"-24.27,0.10,-29.43",180,0
,2001855,风车镇巡查陷阱2,2001,1,30326,0,1,0,0,0,0,0,"-70.20,0.11,-85.15",0,0
,2001856,镇民比尔,2001,1,20323,0,1,0,0,0,0,0,"-41.22,0.10,-60.58",45,1
,2001857,小树灵朗多,2001,1,20324,0,1,0,0,0,0,0,"33.37,0.11,-88.93",333.73,1
,2001858,大厨罗切特,2001,1,20325,0,1,0,0,0,0,0,"-22.59,0.10,-74.03",0,1
,2001859,神龛,2001,1,60116,0,1,0,0,0,0,0,"-38.12,0.10,-61.00",0,1
,2001860,哥布林雷夫,2001,2,900269,0,1,0,0,0,0,19,"11.35,0.08,-67.80",10.18,1
,2001861,哥布林斯皮尔,2001,2,900270,0,1,0,0,0,0,19,"-14.89,0.06,-96.23",4.71,1
,2001862,先驱者57号,2001,2,900271,0,1,1,0,0,0,19,"23.98,0.10,-80.00",0,1
,2001865,宝箱,2001,1,40077,0,1,0,0,0,0,0,"-19.92,0.06,-19.17",0,1
,2001866,青湖贝,2001,1,60114,0,1,0,0,0,0,0,"-6.06,-2.12,63.81",0,1
,2001867,半鱼人,2001,2,900272,0,1,1,0,0,0,19,"32.65,0.10,-25.69",0,1
,2001868,巡查陷阱1,2001,1,30335,0,1,0,0,0,0,0,"12.46,0.10,15.54",0,1
,2001869,巡查陷阱2,2001,1,30336,0,1,0,0,0,0,0,"32.65,0.10,-25.69",0,1
,2001873,,2001,1,30327,0,1,0,0,0,0,0,"-26.96,0.44,-172.70",0,0
,2001874,,2001,1,30328,0,1,0,0,0,0,0,"-37.72,0.07,-174.15",0,0
,2001875,,2001,1,30329,0,1,0,0,0,0,0,"-36.52,0.23,-174.95",0,0
,2001876,,2001,1,30330,0,1,0,0,0,0,0,"-76.79,0.05,-136.06",0,0
,2001877,,2001,1,30331,0,1,0,0,0,0,0,"-59.18,0.10,-156.95",0,0
,2001878,,2001,1,30332,0,1,0,0,0,0,0,"-72.92,0.14,-160.18",0,0
,2001880,,2001,1,40074,0,1,0,0,0,0,0,"-85.96,0.06,-133.96",0,1
,2001881,,2001,1,60112,0,1,0,0,0,0,0,"-77.85,0.06,-142.83",0,0
,2001882,,2001,1,60113,0,1,0,0,0,0,0,"-80.28,0.06,-133.67",0,0
,2001883,狂化阿噗,2001,2,900263,0,1,1,0,0,0,0,"-72.39,0.10,-139.74",0,0
,2001884,黑色荆棘米莱,2001,2,900264,0,1,1,0,0,0,0,"-36.52,0.23,-174.95",-3.651,0
,2001885,亡魂死徒,2001,2,900265,0,1,0,0,0,0,0,"-59.18,0.10,-156.95",0,0
,2001886,亡魂死士,2001,2,900266,0,1,0,0,0,0,0,"-72.92,0.14,-160.18",0,0
,2001889,宝箱,2001,1,40070,0,1,0,0,0,0,0,"-55.66,-2.30,63.59",93.51,1
,2001890,虎斑花,2001,1,60115,0,1,0,0,0,0,0,"-32.85,-1.30,48.68",0,1
,2001892,,2001,1,30342,0,1,0,0,0,0,0,"47.20,0.10,-106.58",0,0
,2001893,,2001,1,30343,0,1,0,0,0,0,0,"23.12,0.01,-123.79",0,0
,2001894,,2001,1,30344,0,1,0,0,0,0,0,"20.62,0.01,-154.33",0,0
,2001896,,2001,1,40081,0,1,0,0,0,0,0,"38.45,0.11,-155.47",2.19,1
,2001897,,2001,1,20319,0,1,0,0,0,0,0,"70.24,0.06,-150.21",0,1
,2001898,,2001,1,20320,0,1,0,0,0,0,0,"30.74,0.11,-172.86",301.74,1
,2001899,,2001,1,20327,0,1,0,0,0,0,0,"66.16,0.06,-141.27",265.55,1
,2001900,巨骨熊,2001,2,900261,0,1,0,0,0,0,0,"23.12,0.01,-123.79",225,0
,2001901,不死者,2001,2,900262,0,1,0,0,0,0,0,"20.62,0.01,-154.33",0,0
,2001902,,2001,1,20319,0,1,0,0,0,0,0,"46.65,0.06,-213.92",24.83,1
,2001903,,2001,1,20321,0,1,0,0,0,0,0,"45.94,0.22,-151.77",331.96,1
,2001904,滚石怪塔基,2001,2,900273,0,1,1,0,0,0,19,"-22.59,0.10,-74.03",0,1
,2001905,,2001,1,60118,0,1,0,0,0,0,0,"16.27,0.01,-137.90",0,1
,2001906,透明羊皮纸,2001,1,20326,0,1,0,0,0,0,0,"-24.98,0.10,-72.99",0,1
,2001909,认购徽章,1000,1,60121,0,1,0,0,0,0,0,"12.56,22.74,84.03",180,1
,2001910,三色堇,2001,1,60122,0,1,0,0,0,0,0,"33.74,0.01,-155.93",0,1
,2001911,三色堇,2001,1,60122,0,1,0,0,0,0,0,"30.88,0.08,-162.38",0,1
,2001912,三色堇,2001,1,60122,0,1,0,0,0,0,0,"25.96,0.01,-157.24",0,1
,2001913,三色堇,2001,1,60122,0,1,0,0,0,0,0,"20.85,0.13,-154.47",0,1
,2001914,奇遇哥布林商人,2001,1,20332,0,1,0,0,0,0,0,"-70.58,0.10,-84.73",330,1
,2001915,奇遇神秘宝藏陷阱,2001,1,30354,0,1,0,0,0,0,0,"-45.24,0.10,-58.64",0,1
,2001916,怨念丧尸,2001,2,900275,0,1,0,0,0,0,0,"-44.10,0.10,-61.28",300,1
,2001918,风车镇巡查陷阱3,2001,1,30360,0,1,0,0,0,0,0,"11.35,0.08,-67.80",0,0
,2001919,风车镇巡查陷阱4,2001,1,30361,0,1,0,0,0,0,0,"-14.89,0.06,-96.23",0,0
,2001920,风车镇巡查陷阱5,2001,1,30362,0,1,0,0,0,0,0,"23.98,0.10,-80.00",0,0
,2001923,悲惨的乞丐,2001,1,20333,0,1,0,0,0,0,0,"-4.26,0.10,9.48",270,1
,2001924,伊斯顿,2001,1,20334,0,1,0,0,0,0,0,"-13.47,0.10,17.37",90,1
,2001925,悲惨的乞丐,2001,1,20333,0,1,0,0,0,0,0,"17.81,0.01,-2.28",120,1
,2001926,欺诈师,2001,2,900276,0,1,1,0,0,0,19,"17.81,0.01,-2.28",120,1
,2001928,风车,2001,1,10014,0,1,0,0,0,0,0,"-66.67,9.76,-98.83",0,1
,2001931,贵族侍者,1000,1,20335,0,1,0,0,0,0,0,"11.64,22.79,104.45",135,1
,2001932,奇遇神秘怪盗陷阱1,1000,1,30365,0,1,0,0,0,0,0,"17.76,22.64,77.11",0,0
,2001933,奇遇神秘怪盗陷阱3,1000,1,30366,0,1,0,0,0,0,0,"69.76,22.69,106.77",0,0
,2001935,神秘怪盗,1000,2,900277,0,1,0,0,0,0,52,"69.76,22.69,106.77",270,1
,2001948,解谜测试NPC,2001,1,90001,0,1,0,0,0,0,0,"18.68,0.10,16.01",0,1
,2001949,永恋节陷阱,2001,1,30391,0,0,0,0,0,0,0,"51.27,0.10,-151.89",0,1
,2001951,失落群岛前置任务陷阱1,2001,1,30396,0,1,0,0,0,0,0,"-1.80,-2.25,59.80",0,1
,2001952,失落群岛前置任务陷阱2,2001,1,30397,0,1,0,0,0,0,0,"-0.36,-1.87,64.83",0,1
,2001953,失落群岛前置任务陷阱3,2001,1,30398,0,1,0,0,0,0,0,"-3.95,-2.55,66.80",0,1
,2001954,坠落的船只,2001,1,60138,0,1,0,0,0,0,0,"-3.95,-2.55,66.80",0,1
,2001956,坠落的船只,2001,1,60151,0,1,0,0,0,0,0,"-3.95,-2.55,66.80",0,1
,2001959,切屏用,2001,1,70002,0,1,0,0,0,0,0,"-17.67,0.13,-85.67",0,1
,2001960,货箱,2001,1,60182,0,1,0,0,0,0,0,"50.95,1.29,-33.73",225,1
,2001961,狐克斯,2001,2,900299,0,1,0,0,0,0,0,"17.23,0.03,-3.20",8.61,1
,2001962,椰子树,2001,1,60183,0,1,0,0,0,0,0,"-23.19,-2.12,53.88",0,1
,2001963,血色花,2001,1,60184,0,1,0,0,0,0,0,"31.17,0.22,-211.95",0,1
,2001965,魔铜矿,2001,1,60185,0,1,0,0,0,0,0,"-78.48,0.06,-153.16",0,1
,2001966,泽欧密探,2001,1,20406,0,1,0,0,0,0,0,"-11.90,0.11,-193.31",0,1
,2001967,魔族水晶,2001,1,60186,0,1,0,0,0,0,0,"-80.66,0.06,-148.30",0,1
,2001970,撒网,2001,1,60195,0,1,0,0,0,0,0,"32.65,0.10,-25.69",0,1
,2001971,货蓝,1000,1,60196,0,1,0,0,0,0,0,"26.19,22.71,85.97",0,1
,2001972,装货,1000,1,60197,0,1,0,0,0,0,0,"26.82,22.71,85.54",0,1
,2001973,狐克斯,2001,2,900304,0,1,0,0,0,0,19,"-8.73,-2.13,63.28",0,1
,2001974,鹿角兽,2001,2,900305,0,1,0,0,0,0,19,"18.62,0.02,-56.63",201.41,1
,2001976,湖畔巡查-狐克斯,2001,1,30415,0,1,0,0,0,0,0,"-8.73,-2.13,63.28",0,1
,2001980,,2001,1,60198,0,1,0,0,0,0,0,"-36.07,0.06,-176.56",0,1
,2001981,,2001,1,60199,0,1,0,0,0,0,0,"-59.18,0.10,-156.95",0,1
,2001982,,2001,1,60199,0,1,0,0,0,0,0,"-72.92,0.14,-160.18",0,1
,2001983,,2001,1,60200,0,1,0,0,0,0,0,"-81.92,0.06,-139.20",0,1
,2001984,,2001,1,60200,0,1,0,0,0,0,0,"-75.36,0.06,-132.06",0,1
,2001985,,2001,2,900307,0,1,1,0,0,0,58,"-75.36,0.06,-132.06",0,1
,2001986,,2001,1,30420,0,1,0,0,0,0,0,"-75.36,0.06,-132.06",0,1
,2001987,特罗德,1000,1,20415,0,1,0,0,0,0,0,"-212.52,465.2,69.92",90,1
,2001989,赫丽,2001,1,20417,0,1,0,0,0,0,0,"-78.11,0.08,-152.01",0,1
,2001993,勘察,2001,1,60224,0,1,0,0,0,0,0,"53.23,0.04,-149.27",0,1
,2001997,魔族战将,2001,2,900340,0,1,0,0,0,0,58,"-68.75,0.06,-159.47",120.78,1
,2001998,丧尸法师,2001,2,900341,0,1,1,0,0,0,58,"-78.10,0.06,-162.97",78.72,1
,2002017,发现泰雷陷阱,2002,1,30355,0,1,0,0,0,0,0,"3.10,3.73,-14.33",0,1
,2002018,魔族高地出口光效,2002,1,20430,0,0,0,0,0,0,0,"1.03,5.5,-20.23",0,1
,2002019,大帝重刃,2002,1,70004,0,0,0,0,0,0,0,"-40.24,1.74,-22.17",0,1
,3011001,赤瞳战狼,3011,2,200151,2,1,0,0,0,0,53,,0,1
,3011003,狼王的收藏箱,3011,1,30000001,0,1,0,0,0,0,0,"22.70,0.02,87.54",-223.655,1
,3011004,赤瞳战狼,3011,2,200153,6,0,0,0,0,0,53,,0,1
,3011006,碎魂狼王,3011,2,200156,8,0,0,0,0,0,53,,0,1
,3011007,鹿角兽副本小怪陷阱,3011,1,30076,0,1,0,0,0,0,0,"-2.68,0.04,31.04",67.5,1
,3011008,鹿角兽副本BOSS陷阱,3011,1,30077,0,1,0,0,0,0,0,"40,0.05,93",-52,1
,3011010,狐克斯,3011,2,200152,14,1,0,0,0,0,53,,0,1
,3011021,狼王的收藏箱,3011,1,40025,0,1,0,0,0,0,0,"3.24,0.02,99.0",-160.2,1
,3011022,开箱子前陷井,3011,1,30210,0,1,0,0,0,0,0,"-2.71,0.02,86.37",74.41,1
,3011025,饿狼看门陷阱,3011,1,30572,0,1,0,0,0,0,0,"-11.68,0.02,61.44",-21.4,1
,3011026,饿狼宝箱偷袭陷阱,3011,1,30573,0,1,0,0,0,0,0,"25.2,0,74.81",0,1
,3021001,萨莎,3021,1,20021,0,0,0,0,0,0,0,"-9,0.01186991,-24.84",-217.205,1
,3021002,玫瑰团追随者,3021,2,200913,5,0,0,0,0,0,54,,0,1
,3021003,盗贼营地BOSS对白陷阱,3021,1,30052,0,1,0,0,0,0,0,"22.10,0.02,-14.48",50,1
,3021004,玫瑰团驻地,2001,1,50001,0,1,0,0,0,0,0,"-69.68,0.06,-7.1",0,1
,3021005,盗贼的私房钱,3021,1,40002,0,1,0,0,0,0,0,"24.08,0.02,3.09",150,1
,3021006,玫瑰团雇佣兵,3021,2,200062,4,0,0,0,0,0,54,,0,1
,3021007,玫瑰团追随者,3021,2,200061,3,0,0,0,0,0,54,,0,1
,3021008,血色荆棘贝拉,3021,2,200068,1,0,0,0,0,0,54,,0,1
,3021009,黑色蔷薇费玛,3021,2,200067,2,0,0,0,0,0,54,,0,1
,3021010,小女孩陷阱,3021,1,30766,0,1,0,0,0,0,0,"-8.2,0.012,-35.67",0,1
,3021011,BOSS陷阱,3021,1,30767,0,1,0,0,0,0,0,"19.1,0.0118,-18.1",0,1
,3021013,盗贼的私房钱,3021,1,40199,0,1,0,0,0,0,0,"6.5,0.02,-22.71",139.96,1
,3021017,玫瑰团驻地,3021,4,1101,0,0,0,0,0,0,0,"9.4,-1.5,-57.46",-221.99,1
,3022003,沙河虫,3022,2,200133,3,0,0,0,0,0,0,,0,1
,3022004,吞骨沙虫,3022,2,200134,4,0,0,0,0,0,0,,0,1
,3022005,毒尾蝎,3022,2,200135,5,0,0,0,0,0,0,,0,1
,3022006,毒尾蝎,3022,2,200136,6,0,0,0,0,0,0,,0,1
,3022007,沙原魔蝎斯科恩,3022,2,200137,7,0,0,0,0,0,0,,0,1
,3022008,沙虫的孵化箱,3022,1,40043,0,0,0,0,0,0,0,"11.6594,0.08,62.979",-44.776,1
,3022011,虫卵,3022,1,60075,0,0,0,0,0,0,0,"50.95,0.1,36.91",0,1
,3022012,虫卵,3022,1,60076,0,0,0,0,0,0,0,"37.78,0.64,33.96",0,1
,3022013,虫卵,3022,1,60077,0,0,0,0,0,0,0,"48.24,0.24,68.96",0,1
,3022015,狂杀虫巢剧情2陷阱,3022,1,30190,0,1,0,0,0,0,0,"66.04,0.08,69.75",40,1
,3022017,流沙陷阱,3022,3,5003,0,0,0,0,0,0,0,"46.99,0.14,30.66",0,1
,3022018,,3022,3,5004,0,0,0,0,0,0,0,"14.2,0.14,60.2",0,0.8
,3022019,,3022,3,5005,0,0,0,0,0,0,0,"39.11,0.14,56.19",0,0.5
,3022020,流沙陷阱,3022,3,5006,0,0,0,0,0,0,0,"38.9,0.14,41.31",50,2
,3022021,流沙陷阱,3022,3,5013,0,0,0,0,0,0,0,"47.54,0.14,64.02",0,0.5
,3023001,银母矿石,3023,1,60078,0,0,0,0,0,0,0,"14.39,0.08,8.65",229,1
,3023002,银母矿石,3023,1,60119,0,0,0,0,0,0,0,"26.31,0.14,11.64",139,1
,3023003,银母矿石,3023,1,60120,0,0,0,0,0,0,0,"-14.08,3.30,4.31",229,1
,3023004,银母矿洞陷阱,3023,1,30191,0,0,0,0,0,0,0,"6.1,-1.82,-10.35",80,1
,3023005,地下矿工,3023,2,200176,2,0,0,0,0,0,67,,0,1
,3023006,地下矿工,3023,2,200177,3,0,0,0,0,0,67,,0,1
,3023007,地下矿工,3023,2,200178,5,0,0,0,0,0,67,,0,1
,3023008,矮巨人钢锤,3023,2,200179,4,0,0,0,0,0,67,,0,1
,3023011,檐鬼,3023,2,200182,10,0,0,0,0,0,67,,0,1
,3023012,银母矿箱,3023,1,40059,0,0,0,0,0,0,0,"31.66,0.46,18.55",49,1
,3023013,银母矿箱,3023,1,40060,0,0,0,0,0,0,0,"-0.27,1.76,15.66",155,1
,3023014,银母矿箱,3023,1,40195,0,0,0,0,0,0,0,"-15.06,0.26,-19.46",0,1
,3023015,宝箱怪物,3023,2,200424,17,1,0,0,0,0,0,,0,1
,3024001,巫傀,3024,2,200188,1,0,0,0,0,0,60,,0,1
,3024002,巫傀,3024,2,200189,2,0,0,0,0,0,60,,0,1
,3024003,巫傀,3024,2,200190,3,0,0,0,0,0,60,,0,1
,3024004,女巫菲梅,3024,2,200191,4,1,0,0,0,0,60,,0,1
,3024006,荒野古堡实验药剂,3024,1,30193,0,0,0,0,0,0,0,"3.64,2.82,14.57",0,1
,3024007,荒野古堡实验药剂,3024,1,30194,0,0,0,0,0,0,0,"-7.96,7.37,9.62",90,1
,3024008,荒野古堡魔法橱柜,3024,1,30195,0,0,0,0,0,0,0,"-11.26,7.37,9.62",0,1
,3024009,女巫的旧衣箱,3024,1,40044,0,0,0,0,0,0,0,"-10.46,5.33,0.7",0,1
,3024010,荒原古堡-Boss房间陷阱,3024,1,30284,0,0,0,0,0,0,0,"-25.19,10.78,4.65",0,1
,3024011,荒原古堡-魔法橱柜陷阱2,3024,1,30285,0,1,0,0,0,0,0,"-11.26,7.37,9.62",0,1
,3024012,水晶球,3024,1,60096,0,0,0,0,0,0,0,"-27.3,11.83,-3.74",0,1
,3024013,女巫的旧衣箱,3024,1,40061,0,0,0,0,0,0,0,"-22.55,10.45,1.86",-90,1
,3024014,女巫古堡魔法橱柜,3024,4,1029,0,0,0,0,0,0,0,"-8.921,-1.97,7.039",90,1
,3024015,荒原古堡,2003,1,50022,0,1,0,0,0,0,0,"-39.52,-0.01,-14.44",0,1
,3026001,魔族之心,2002,1,50015,0,1,0,0,0,0,0,"12.1,6,6.4",0,1
,3026005,魔心普本障碍左,3026,4,1021,0,1,0,0,0,0,0,"-247.22,-21,-29.34",0,1
,3026006,魔心普本障碍上,3026,4,1022,0,1,0,0,0,0,0,"-234.5,-21,-16.73",90,1
,3026007,魔心普本障碍右,3026,4,1023,0,1,0,0,0,0,0,"-164.14,-21,-28",0,1
,3026008,巨刃鹿角兽,3026,2,200197,31,0,0,0,0,0,0,,0,1
,3026009,鹿角兽士兵,3026,2,200198,1,0,0,0,0,0,0,,0,1
,3026011,食魂鹿角兽,3026,2,200200,4,0,0,0,0,0,0,,0,1
,3026012,鹿角兽酋长,3026,2,200201,32,0,0,0,0,0,0,,0,1
,3027001,叛军统领,3027,2,200202,1,1,0,0,0,0,68,"-18.56,8.85,31.54",13.854,1
,3027002,叛军统领,3027,2,200209,3,1,0,0,0,0,68,"-16.82,0.98,-4.77",0,1
,3027003,叛军统领,3027,2,200210,5,1,0,0,0,0,68,"-40.41,4.20,5.36",183.9,1
,3027004,叛军守卫,3027,2,200203,2,1,0,0,0,0,68,"-15.84,3.36,18.68",0,1
,3027005,叛军守卫,3027,2,200211,4,1,0,0,0,0,68,"-30.88,2.70,-5.86",88.554,1
,3027006,默希娅,3027,2,200204,7,1,0,0,0,0,68,"-32.32,4.31,35.92",-165.783,1
,3027007,叛军的收纳箱,3027,1,40050,0,1,0,0,0,0,0,"-19.44,3.36,21.6",100,1
,3027008,提示陷阱,3027,1,30289,0,1,0,0,0,0,0,"-14.74,2.03,9.19",0,1
,3027009,离开触发陷阱,3027,1,30290,0,1,0,0,0,0,0,"-35.97,4.31,26.38",11.18,1
,3027010,叛军的收纳箱,3027,1,40051,0,1,0,0,0,0,0,"-22.56,1.94,9.29",139.09,1
,3027011,叛军的收纳箱,3027,1,40190,0,1,0,0,0,0,0,"-38.26,3.37,-8.88",180,1
,3028001,不死丧尸,3028,2,200205,1,0,0,0,0,0,59,,0,1
,3028002,熔岩丧尸,3028,2,200206,2,0,0,0,0,0,59,,0,1
,3028003,不死丧尸,3028,2,200205,3,1,0,0,0,0,59,,0,1
,3028004,熔岩丧尸,3028,2,200206,4,1,0,0,0,0,59,,0,1
,3028005,变异丧尸,3028,2,200825,5,0,0,0,0,0,59,,0,1
,3028006,丧尸傀儡师,3028,2,200208,6,0,0,0,0,0,59,,0,1
,3028018,露西蒂尼之墓,2001,1,50018,0,1,0,0,0,0,0,"-40.13,0.05,-192.73",30,1
,3029001,玫瑰团流浪者,3029,2,300101,1,0,0,0,0,0,54,,0,1
,3029002,玫瑰团追随者,3029,2,300102,2,0,0,0,0,0,54,,0,1
,3029003,玫瑰小头目,3029,2,300103,3,0,0,0,0,0,54,,0,1
,3029004,血色蔷薇,3029,2,300104,4,0,0,0,0,0,54,,0,1
,3029005,玫瑰团驻地机关,3029,4,1121,0,0,0,0,0,0,0,"9.4,-1.5,-57.46",-221.99,1
,3029008,玫瑰团驻地,2001,1,50017,0,1,0,0,0,0,0,"-69.53,0.06,-7.10",355.886,1
,3030003,贪婪的哥布林,3030,2,200226,2,1,0,0,0,0,53,,0,1
,3030004,贪婪的哥布林,3030,2,200227,3,1,0,0,0,0,53,,0,1
,3030005,贪婪的哥布林,3030,2,200228,1,1,0,0,0,0,53,,0,1
,3030008,食人魔佣兵,3030,2,200229,4,1,0,0,0,0,53,,0,1
,3030009,哥布林哈克,3030,2,200230,5,1,0,0,0,0,53,,0,1
,3031001,哥布林巢穴,2001,1,50002,0,1,0,0,0,0,0,"-106.68,0.05,-103.00",0,1
,3031002,哥布林巢穴陷阱1,3031,1,30013,0,1,0,0,0,0,0,"-78.17,0.13,24.64",-3.695,1
,3031010,食人魔佣兵,3031,2,200090,5,0,0,0,0,0,53,"73.973,0.15,147.577",202.982,1
,3031012,武装哥布林,3031,2,200082,2,1,0,0,0,0,53,,0,1
,3031020,哥布林秘宝,3031,1,40026,0,1,0,0,0,0,0,"-18.40,0.08,-5.11",46.48,1
,3031021,哥布林秘宝,3031,1,40027,0,1,0,0,0,0,0,"-43.403,0.07,22.948",222.902,1
,3031024,哥布林秘宝,3031,1,40030,0,1,0,0,0,0,0,"-12.03,0.07,11.08",198.721,1
,3031025,哥布林秘宝,3031,1,40031,0,1,0,0,0,0,0,"-48.35,0.07,29.36",177.09,1
,3031026,哥布林秘宝,3031,1,40032,0,1,0,0,0,0,0,"-84.71,0.03,11.72",65.1,1
,3031027,哥布林秘宝,3031,1,40033,0,1,0,0,0,0,0,"-32.1,0.03,16",186.075,1
,3031029,哥布林秘宝,3031,1,40035,0,1,0,0,0,0,0,"-60.33,0.03,17.22",-23.8,1
,3031030,哥布林秘宝,3031,1,40036,0,1,0,0,0,0,0,"-77.263,0.03,7.652",17.034,1
,3032001,发现诺尔拿神器,3032,1,30056,0,1,0,0,0,0,0,"-18.38,-5,-20",0,1
,3032002,桥头对白,3032,1,30057,0,1,0,0,0,0,0,"-56.97,-11,-61.13",0,1
,3032006,,3032,1,30061,3032006,1,0,0,0,0,24,,0,1
,3032007,,3032,1,30063,3032007,1,0,0,0,0,24,,0,1
,3032031,蜘蛛卵,3032,1,60026,0,1,0,0,0,0,0,"-23.5,-2.5,-10.84",0,1
,3032032,蜘蛛卵,3032,1,60026,0,1,0,0,0,0,0,"-13,-2.67,-37.3",0,1
,3032033,蜘蛛卵,3032,1,60026,0,1,0,0,0,0,0,"-38.26,-12.51,-63.36",0,1
,3032034,蜘蛛卵,3032,1,60026,0,1,0,0,0,0,0,"-89.96,-15,-49.89",0,1
,3032035,蜘蛛卵,3032,1,60026,0,1,0,0,0,0,0,"-61.18,-10.86,-4.51",0,1
,3032045,诺尔,3032,1,20036,0,1,0,0,0,0,24,"-66.1,-5,86.2",180,1
,3032050,哀嚎神殿,2001,1,50003,0,1,0,0,0,0,0,"-95.0,0.1,-189.7",0,1
,3032061,幻阵之魂·冰,3032,2,200101,1,1,0,0,0,3033,24,,0,1
,3032062,幻阵之魂·火,3032,2,200102,2,1,0,0,0,3033,24,,0,1
,3032063,幻阵之魂·光,3032,2,200103,3,1,0,0,0,3033,24,,0,1
,3032064,幻阵之魂·暗,3032,2,200104,4,1,0,0,0,3033,24,,0,1
,3032065,诺尔,3032,2,200105,7,1,0,0,0,0,24,0,0,1
,3032066,贪婪,3032,2,200106,7,1,0,0,0,0,24,0,0,1
,3032073,亡魂死徒,3032,2,200109,1,0,0,0,0,0,24,0,0,1
,3032074,亡魂死徒,3032,2,200110,2,0,0,0,0,0,24,0,0,1
,3032076,亡魂死士,3032,2,200112,3,0,0,0,0,0,24,0,0,1
,3032079,亡魂死徒,3032,2,200115,4,0,0,0,0,0,24,0,0,1
,3032080,黑骑士迪亚,3032,2,200116,5,0,0,0,0,0,24,0,0,1
,3032082,狮心魔骑贝恩,3032,2,200118,6,0,0,0,0,0,24,0,0,1
,3032091,哀嚎神殿吊桥门机关,3032,4,1007,0,1,0,0,0,0,0,"-55.99,-12.32,-49.29",90,1
