,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required
,1000004,1000,4,"-65.959,20.55263,16.68","0,0,0","-65.959,20.55263,17.68",0.5,9,9,360,0,0,0,0,"-65.959,20.553,16.68;-65.959,20.553,38.137;-65.959,23.617,45.836;-65.494,23.617,50.68;-64.875,23.617,54.121;-61.225,23.617,55.193;-57.717,23.617,57.77;-55.686,23.617,60.517;-53.902,23.617,63.619;-53.413,23.617,68.591;-53.902,23.617,73.216;-55.686,23.617,7"
,1000005,1000,5,"-71.41,20.55263,122.0991","0,0,0","-71.41,20.55263,123.0991",0.5,9,9,360,0,0,0,0,"-71.41,20.553,122.1;-71.41,20.553,99.451;-71.41,23.617,91.25;-71.646,23.617,87.372;-72.322,23.617,83.112;-76.207,23.617,81.737;-79.275,23.617,79.568;-81.584,23.617,76.943;-82.86,23.617,73.216;-83.715,23.617,68.591;-82.86,23.617,63.619;-81.584,23.617,60.51"
,2004001,2004,1,"-23.18,4.407745,-25.95","0,0,0","-23.18,4.407745,-24.95",0.5,9,9,360,0,0,0,0,"-23.18,4.408,-25.95;-12.746,4.408,-30.32;-1.563,4.408,-31.529;8.127,4.408,-29.617;17.863,4.408,-23.058;25.22,4.408,-13.966;27.732,4.408,0.191;25.776,4.408,12.683;18.566,4.408,23.522;8.837,4.408,30.199;-1.457,4.408,32.806;-10.928,4.408,32.045;-17.517,4.408"
,2004002,2004,2,"-30.1,4.407745,27.9","0,0,0","-30.1,4.407745,28.9",0.5,9,9,360,0,0,0,0,"-30.1,4.408,27.9;-23.812,4.408,31.468;-16.987,4.408,34.717;-6.612,4.408,37.159;3.192,4.408,36.51;12.855,4.408,33.917;21.618,4.408,26.861;28.337,4.408,17.004;31.845,4.408,8.053;32.944,4.408,0.373;31.929,4.408,-8.883;28.568,4.408,-15.731;23.515,4.408,-23.34"
,3003001,3003,1,"-18.8,-4.25,-1.57","0,0,0","6.82,0,-1.97",0.5,7,7,80,0,1.8,500,2000,"-15.163,-4.174,-1.552;-19.052,-4.154,-1.541;-19.055,-4.588,-10.945;"
,3003002,3003,2,"-19.091,-4.25,-42.449","0,180,0","6.82,0,-1.970001",0.5,7,7,80,0,1.8,500,2000,"-14.382,-4.297,-42.559;-14.36,-3.97,-48.289;"
,3003003,3003,3,"-43.257,-12.75,-68","0,180,0","6.82,0,-1.970001",0.5,7,7,80,0,1.8,500,2000,"-34.159,-12.903,-67.963;-56.029,-12.521,-67.989;"
,3003004,3003,4,"-85.4,-17,-57.79","0,0,0","-56.09,-12.75,-52.34",0.5,7,7,80,0,1.8,500,2000,"-85.428,-17.599,-50.594;-85.502,-17.081,-60.273;"
,3003005,3003,5,"-85.3,-17,-34.64","0,180,0","-56.09,-12.75,-52.34",0.5,7,7,360,0,1.8,500,2000,
,3003006,3003,6,"-56.25016,-12.10168,-24.06501","0,180,0","-56.09,-12.75,-52.34",1,7,7,360,0,1.8,500,2000,
,3003007,3003,7,"-55.85,-4.222,53.56","0,180,0","-56.045,-4.25,45.425",0.5,7,7,360,0,1.8,500,2000,
,3003008,3003,8,"-78.65,-16.94,-39.27","0,-130.9,0","-71.68,-14.17,-57.73",0,4,4,360,0,0,500,2000,
,3003009,3003,9,"-83.38,-16.93,-57.09","0,49,0","-71.68,-14.17,-57.73",0,7,7,360,0,0,500,2000,
,3003010,3003,10,"-83.38,-16.93,-57.09","0,49,0","-71.68,-14.17,-57.73",0,7,7,360,0,0,500,2000,
,3003011,3003,11,"-14.03783,-8.499989,-66.83125","0,270,0","-24.36783,-9.569988,-67.87125",1,7,7,360,0,0,500,2000,
,3003012,3003,12,"-14.46965,-4.249985,-44.57534","0,180,0","-24.36783,-9.569988,-67.87125",1,7,7,360,0,0,500,2000,
,3003013,3003,13,"-61.3452,-4.250004,40.52914","0,0,0","-56.84,-4.250004,34.26",0.5,5,5,80,0,0,500,2000,"-51.363,-4.25,40.471;-61.17,-4.25,40.53;"
,3003014,3003,14,"-51.01225,-4.249996,48.52694","0,0,0","-56.84,-4.250004,34.26",0.5,5,5,80,0,0,500,2000,"-61.404,-4.25,48.352;-51.129,-4.25,48.469;"
,3003015,3003,15,"-61.69543,-4.25,56.52473","0,0,0","-56.84,-4.250004,34.26",0.5,5,5,80,0,0,500,2000,"-50.896,-4.25,56.467;-61.754,-4.25,56.467;"
,3003016,3003,16,"-50.83731,-4.25,64.5225","0,0,0","-56.84,-4.250004,34.26",0.5,5,5,80,0,0,500,2000,"-61.695,-4.25,64.289;-50.896,-4.25,64.406;"
,3003017,3003,17,"0.9728546,0,-1.290874","0,90,0","10.41286,0,-1.290875",1,5,5,360,0,0,500,2000,
,3003018,3003,18,"-18.70522,-4.249985,-9.802152","0,0,0","10.41278,0.02801514,-1.312152",1,5,5,360,0,0,500,2000,
,3003019,3003,19,"-10.07347,-4.249998,-5.241945","0,0,0","6.820001,0,-1.97",1,3,3,360,0,0,500,2000,
,3003020,3003,20,"-50.92163,-12.75,-5.934869","0,0,0","-56.09,-12.75,-52.34",1,3,3,360,0,0,500,2000,
,3003021,3003,21,"-78.65,-16.94,-39.27","0,-59,0","-71.68,-14.17,-57.73",0,4,4,360,0,0,500,2000,
,3004001,3004,1,"-18.8,-4.25,-1.57","0,0,0","6.82,0,-1.97",0.5,7,7,80,0,1.8,500,2000,"-15.163,-4.174,-1.552;-19.052,-4.154,-1.541;-19.055,-4.588,-10.945;"
,3004002,3004,2,"-19.091,-4.25,-42.449","0,180,0","6.82,0,-1.970001",0.5,7,7,80,0,1.8,500,2000,"-14.382,-4.297,-42.559;-14.36,-3.97,-48.289;"
,3004003,3004,3,"-43.257,-12.75,-68","0,180,0","6.82,0,-1.970001",0.5,7,7,80,0,1.8,500,2000,"-34.159,-12.903,-67.963;-56.029,-12.521,-67.989;"
,3004004,3004,4,"-85.4,-17,-57.79","0,0,0","-56.09,-12.75,-52.34",0.5,7,7,80,0,1.8,500,2000,"-85.428,-17.599,-50.594;-85.502,-17.081,-60.273;"
,3004005,3004,5,"-85.3,-17,-34.64","0,180,0","-56.09,-12.75,-52.34",0.5,7,7,360,0,1.8,500,2000,
,3004006,3004,6,"-56.25016,-12.10168,-24.06501","0,180,0","-56.09,-12.75,-52.34",1,7,7,360,0,1.8,500,2000,
,3004007,3004,7,"-55.85,-4.222,53.56","0,180,0","-56.045,-4.25,45.425",0.5,7,7,360,0,1.8,500,2000,
,3004008,3004,8,"-78.65,-16.94,-39.27","0,-130.9,0","-71.68,-14.17,-57.73",0,4,4,360,0,0,500,2000,
,3004009,3004,9,"-83.38,-16.93,-57.09","0,49,0","-71.68,-14.17,-57.73",0,7,7,360,0,0,500,2000,
,3004010,3004,10,"-83.38,-16.93,-57.09","0,49,0","-71.68,-14.17,-57.73",0,7,7,360,0,0,500,2000,
,3004011,3004,11,"-14.03783,-8.499989,-66.83125","0,270,0","-24.36783,-9.569988,-67.87125",1,7,7,360,0,0,500,2000,
,3004012,3004,12,"-14.46965,-4.249985,-44.57534","0,180,0","-24.36783,-9.569988,-67.87125",1,7,7,360,0,0,500,2000,
,3004013,3004,13,"-61.3452,-4.250004,40.52914","0,0,0","-56.84,-4.250004,34.26",0.5,5,5,80,0,0,500,2000,"-51.363,-4.25,40.471;-61.17,-4.25,40.53;"
,3004014,3004,14,"-51.01225,-4.249996,48.52694","0,0,0","-56.84,-4.250004,34.26",0.5,5,5,80,0,0,500,2000,"-61.404,-4.25,48.352;-51.129,-4.25,48.469;"
,3004015,3004,15,"-61.69543,-4.25,56.52473","0,0,0","-56.84,-4.250004,34.26",0.5,5,5,80,0,0,500,2000,"-50.896,-4.25,56.467;-61.754,-4.25,56.467;"
,3004016,3004,16,"-50.83731,-4.25,64.5225","0,0,0","-56.84,-4.250004,34.26",0.5,5,5,80,0,0,500,2000,"-61.695,-4.25,64.289;-50.896,-4.25,64.406;"
,3004017,3004,17,"0.9728546,0,-1.290874","0,90,0","10.41286,0,-1.290875",1,5,5,360,0,0,500,2000,
,3004018,3004,18,"-18.70522,-4.249985,-9.802152","0,0,0","10.41278,0.02801514,-1.312152",1,5,5,360,0,0,500,2000,
,3004019,3004,19,"-10.07347,-4.249998,-5.241945","0,0,0","6.820001,0,-1.97",1,3,3,360,0,0,500,2000,
,3004020,3004,20,"-50.92163,-12.75,-5.934869","0,0,0","-56.09,-12.75,-52.34",1,3,3,360,0,0,500,2000,
,3004021,3004,21,"-78.65,-16.94,-39.27","0,-59,0","-71.68,-14.17,-57.73",0,4,4,360,0,0,500,2000,
,3011002,3011,2,"-4.66,0,34.77","0,343.3,0","0.3477302,0,18.56556",0,7,7,80,0,0,500,2000,
,3011004,3011,4,"1.29,0,98.5","0,222.267,0","0.3477316,0,18.56553",0,7,7,360,0,0,500,2000,
,3011006,3011,6,"24.92,0.02,81.67","0,349.8,0","0.3477306,0,18.56556",0,7,7,80,0,1.8,500,2000,
,3011008,3011,8,"50.96,0,106.96","0,221.177,0","38.56695,0,92.98648",0,7,7,360,0,0,500,2000,
,3011009,3011,9,"-21.3,0,71.1","0,0,0","0.3477306,0,18.56556",0.5,7,7,80,0,1.8,1000,1000,"-14.369,0.008,53.896;-21.57,-0.859,71.074;"
,3011010,3011,10,"-4.66,0,34.77","0,343.3,0","0.3477306,0,18.56556",0,7,7,80,0,2,500,2000,
,3011011,3011,11,"-8.6,0,56.9","0,0,0","0.3477306,0,18.56556",0.5,7,7,80,0,2,1000,1000,"-15.738,0.398,74.163;-8.475,0.852,56.653;"
,3011012,3011,12,"33.64,0.02,85.09","0,220,0","0.3477135,0,18.56554",0,7,7,360,0,2,500,2000,
,3011013,3011,13,"-21.3,0,71.1","0,0,0","0.3477306,0,18.56556",0.5,7,7,80,0,1.8,1000,1000,"-14.369,0.008,53.896;-21.57,-0.859,71.074;"
,3011014,3011,14,"-12.55,0,73.667","0,210,0","0.3100004,-3.814697E-06,18.53",0,7,7,80,0,1.8,500,2000,
,3012002,3012,2,"-4.66,0,34.77","0,343.3,0","0.3477302,0,18.56556",0,7,7,80,0,0,500,2000,
,3012004,3012,4,"1.29,0,98.5","0,222.267,0","0.3477316,0,18.56553",0,7,7,360,0,0,500,2000,
,3012005,3012,5,"-4.88,0,85.3","0,228.65,0","0.3477335,0,18.56557",0,7,7,360,0,0,500,2000,
,3012006,3012,6,"24.92,0.02,81.67","0,349.8,0","0.3477306,0,18.56556",0,7,7,80,0,1.8,500,2000,
,3012008,3012,8,"50.96,0,106.96","0,221.177,0","38.56695,0,92.98648",0,7,7,360,0,0,500,2000,
,3012009,3012,9,"-21.3,0,71.1","0,0,0","0.3477306,0,18.56556",0.5,7,7,80,0,1.8,1000,1000,"-14.369,0.008,53.896;-21.57,-0.859,71.074;"
,3012010,3012,10,"-4.66,0,34.77","0,343.3,0","0.3477306,0,18.56556",0,7,7,80,0,2,500,2000,
,3012011,3012,11,"-8.6,0,56.9","0,0,0","0.3477306,0,18.56556",0.5,7,7,80,0,2,1000,1000,"-15.738,0.398,74.163;-8.475,0.852,56.653;"
,3012012,3012,12,"33.64,0.02,85.09","0,220,0","0.3477135,0,18.56554",0,7,7,360,0,2,500,2000,
,3012013,3012,13,"-21.3,0,71.1","0,0,0","0.3477306,0,18.56556",0.5,7,7,80,0,1.8,1000,1000,"-14.369,0.008,53.896;-21.57,-0.859,71.074;"
,3012014,3012,14,"-12.7,-3.814697E-06,55.43","0,0,0","0.3100004,-3.814697E-06,18.53",0.5,7,7,80,0,1.8,500,2000,"-16.156,0.008,69.163;-12.118,0.008,54.61;"
,3013002,3013,2,"-4.66,0,34.77","0,343.3,0","0.3477302,0,18.56556",0,7,7,80,0,0,500,2000,
,3013004,3013,4,"1.29,0,98.5","0,222.267,0","0.3477316,0,18.56553",0,7,7,360,0,0,500,2000,
,3013005,3013,5,"-4.88,0,85.3","0,228.65,0","0.3477335,0,18.56557",0,7,7,360,0,0,500,2000,
,3013006,3013,6,"24.92,0.02,81.67","0,349.8,0","0.3477306,0,18.56556",0,7,7,80,0,1.8,500,2000,
,3013008,3013,8,"50.96,0,106.96","0,221.177,0","38.56695,0,92.98648",0,7,7,360,0,0,500,2000,
,3013009,3013,9,"-21.3,0,71.1","0,0,0","0.3477306,0,18.56556",0.5,7,7,80,0,1.8,1000,1000,"-14.369,0.008,53.896;-21.57,-0.859,71.074;"
,3013010,3013,10,"-4.66,0,34.77","0,343.3,0","0.3477306,0,18.56556",0,7,7,80,0,2,500,2000,
,3013011,3013,11,"-8.6,0,56.9","0,0,0","0.3477306,0,18.56556",0.5,7,7,80,0,2,1000,1000,"-15.738,0.398,74.163;-8.475,0.852,56.653;"
,3013012,3013,12,"33.64,0.02,85.09","0,220,0","0.3477135,0,18.56554",0,7,7,360,0,2,500,2000,
,3013013,3013,13,"-21.3,0,71.1","0,0,0","0.3477306,0,18.56556",0.5,7,7,80,0,1.8,1000,1000,"-14.369,0.008,53.896;-21.57,-0.859,71.074;"
,3013014,3013,14,"-12.7,-3.814697E-06,55.43","0,0,0","0.3100004,-3.814697E-06,18.53",0.5,7,7,80,0,1.8,500,2000,"-16.156,0.008,69.163;-12.118,0.008,54.61;"
,3014002,3014,2,"-4.66,0,34.77","0,343.3,0","0.3477302,0,18.56556",0,7,7,80,0,0,500,2000,
,3014004,3014,4,"1.29,0,98.5","0,222.267,0","0.3477316,0,18.56553",0,7,7,360,0,0,500,2000,
,3014005,3014,5,"-4.88,0,85.3","0,228.65,0","0.3477335,0,18.56557",0,7,7,360,0,0,500,2000,
,3014006,3014,6,"24.92,0.02,81.67","0,349.8,0","0.3477306,0,18.56556",0,7,7,80,0,1.8,500,2000,
,3014008,3014,8,"50.96,0,106.96","0,221.177,0","38.56695,0,92.98648",0,7,7,360,0,0,500,2000,
,3014009,3014,9,"-21.3,0,71.1","0,0,0","0.3477306,0,18.56556",0.5,7,7,80,0,1.8,1000,1000,"-14.369,0.008,53.896;-21.57,-0.859,71.074;"
,3014010,3014,10,"-4.66,0,34.77","0,343.3,0","0.3477306,0,18.56556",0,7,7,80,0,2,500,2000,
,3014011,3014,11,"-8.6,0,56.9","0,0,0","0.3477306,0,18.56556",0.5,7,7,80,0,2,1000,1000,"-15.738,0.398,74.163;-8.475,0.852,56.653;"
,3014012,3014,12,"33.64,0.02,85.09","0,220,0","0.3477135,0,18.56554",0,7,7,360,0,2,500,2000,
,3014013,3014,13,"-21.3,0,71.1","0,0,0","0.3477306,0,18.56556",0.5,7,7,80,0,1.8,1000,1000,"-14.369,0.008,53.896;-21.57,-0.859,71.074;"
,3014014,3014,14,"-12.7,-3.814697E-06,55.43","0,0,0","0.3100004,-3.814697E-06,18.53",0.5,7,7,80,0,1.8,500,2000,"-16.156,0.008,69.163;-12.118,0.008,54.61;"
,3021001,3021,1,"0.788,0.0118,-46.89","0,153.2,0","5.705597,0.01186991,-53.77023",0.5,5,5,360,0,1.8,500,2000,
,3021002,3021,2,"31.72,-7.629395E-06,-9.42","0,235,0","19.97815,-7.629395E-06,-16.76277",0.5,6,6,360,0,1.8,500,2000,
,3021003,3021,3,"-8.2,0.01186991,-35.67","0,139.09,0","5.705597,0.01186991,-53.77023",0.5,5,5,360,0,1.8,4000,4000,
,3021004,3021,4,"13.9,0.01,-25.89","0,229.09,0","5.705597,0.01186991,-53.77023",0.5,5,5,80,0,1.8,4000,4000,"3.16,0.01,-35.27;13.9,0.01,-25.89;3.16,0.01,-35.27"
,3021005,3021,5,"18.83,0.01186991,-19.5","0,160,0","5.705597,0.01186991,-53.77023",0.5,4,4,360,0,1.8,4000,4000,
,3022001,3022,1,"12.6,0.1,14.7","0,0,0","3.534,0.1,11.17",0.5,10,10,20,0,1.8,500,2000,"18.273,0.1,14.599;28.82,0.08,12.28;19.15,0.08,12.77;12.121,0.039,14.926;"
,3022002,3022,2,"38.1,0.1,13.1","0,0,0","3.534,0.1,11.17",0.5,10,10,20,0,1.8,500,2000,"48.537,0.1,19.563;38.39,0.11,14.44;"
,3022003,3022,3,"46.5,0.16,30.3","0,0,0","47.72,0.08,19.22",0.5,10,10,20,0,1.8,1000,1000,"37.5,0.1,41.3;46.5,0.16,30.3;"
,3022004,3022,4,"41,0.1,42","0,0,0","47.72,0.08,19.22",0.5,10,10,20,0,1.8,1000,1000,"50,0.1,31;41,0.1,42;"
,3022005,3022,5,"25.59,0.1,45.69","0,0,0","47.72,0.08,19.22",0.5,10,10,20,0,1.8,500,2000,"19.20,0.08,56.03;27.034,0.1,45.203;34.925,0.07,39.932;"
,3022006,3022,6,"39.06,0.1,52.49","0,0,0","47.72,0.08,19.22",0.5,10,10,20,0,1.8,500,2000,"36.535,0.1,44.029;49.535,0.1,67.039;"
,3022007,3022,7,"70.6,0.1,56.6","0,0,0","59.9,0.1,70.33",0.5,7,7,360,0,1.8,500,2000,
,3022008,3022,8,"46.5,0.16,30.3","0,0,0","47.72,0.08,19.22",0.5,10,10,20,0,1.8,1000,1000,"37.5,0.1,41.3;46.5,0.16,30.3;"
,3022009,3022,9,"41,0.1,42","0,0,0","47.72,0.08,19.22",0.5,10,10,20,0,1.8,1000,1000,"50,0.1,31;41,0.1,42;"
,3022010,3022,10,"25.59,0.1,45.69","0,0,0","47.72,0.08,19.22",0.5,10,10,20,0,1.8,500,2000,"19.20,0.08,56.03;27.034,0.1,45.203;34.925,0.07,39.932;"
,3022011,3022,11,"39.06,0.1,52.49","0,0,0","47.72,0.08,19.22",0.5,10,10,20,0,1.8,500,2000,"36.535,0.1,44.029;49.535,0.1,67.039;"
,3022012,3022,12,"70.6,0.1,56.6","0,0,0","59.9,0.1,70.33",0.5,7,7,360,0,1.8,500,2000,
,3022013,3022,13,"64.37,0.164,59.99","0,90,0","39.0761,0.01560974,52.43032",1,5,5,360,0,0,500,2000,
,3022014,3022,14,"41.01,0.08,43.97","0,145.768,0","45.97892,0.08,18.53675",0,5,5,360,0,0,500,2000,
,3023001,3023,1,"20.84,-1.85,-12.45","0,275,0","0.2705383,0.558,-11.52273",0.5,5,5,80,0,1.8,500,2000,"19.625,-1.854,-12.273;7.712,-1.854,-10.416;"
,3023002,3023,2,"25.2,0.06,11.62","0,84.99999,0","24.392,0.06,2.932999",0.5,3,3,360,0,0,500,2000,
,3023003,3023,3,"15.038,0.074,8.125","0,285,0","24.392,0.06,2.933",0.5,3,3,360,0,0,500,2000,
,3023004,3023,4,"19.69,-0.14,19.17","0,210,0","24.392,0.06,2.932993",0.5,5,5,360,0,1.8,500,2000,"19.71,0.483,20.031;11.109,2.203,18.246;-0.65,3.047,13.153;-11.428,4.079,6.888;"
,3023005,3023,5,"-13.63,3.326,4.65","0,250,0","24.392,0.05999994,2.932993",0.5,3,3,360,0,0,500,2000,
,3023006,3023,6,"-3.98,2.7,-13.05","0,260,0","24.6692,0.4860001,2.251348",0.5,5,5,80,0,1.8,500,2000,"-4.085,2.383,-13.723;-9.688,2.203,-15.079;-11.926,3.401,-6.824;"
,3023007,3023,7,"-11.46,4.63,0.46","0,0,0","24.653,0.5339999,2.287",0.5,5,5,80,0,1.8,500,2000,"-11.658,4.594,1.525;-9.837,4.803,8.082;-3.838,4.253,10.869;"
,3023008,3023,8,"21.54068,0.86,9.719004","0,340,0","24.60772,0.496,2.271874",0.5,5,5,80,0,1.8,500,2000,"21.407,0.696,10.063;21.193,0.625,18.126;"
,3023009,3023,9,"-8.837,0.887,-12.2","0,325,0","24.392,0.06,2.933002",0.5,5,5,360,0,0,500,2000,
,3023010,3023,10,"18.4,-2.288,-10.975","0,270,0","6.211996,-2.288,-10.438",0.5,5,5,360,0,0,500,2000,
,3023011,3023,11,"19.69,0.5006084,18.49","0,0,0","24.62001,0.5006084,2.329998",0.5,6,6,80,0,1.8,500,2000,"21.858,0.501,10.36;19.78,0.501,18.299;"
,3023012,3023,12,"-13.38,3.665678,4.61","0,230,0","24.62002,0.5006084,2.329998",0.5,5,5,360,0,0,500,2000,
,3023013,3023,13,"-8.74,1.765766,-12.49","0,325,0","24.62,0.5006084,2.330002",1,5,5,360,0,0,500,2000,
,3023014,3023,14,"16.52,-1.855543,-9.59","0,270,0","5.79,-1.855543,-9.980001",1,6,6,360,0,0,500,2000,
,3023015,3023,15,"22.24439,0.517314,9.023239","0,139,0","24.66439,0.517314,0.933239",0,7,7,360,0,0,500,2000,
,3023016,3023,16,"20.29,10.69,36.54","0,180,0","24.648,0.5109997,2.317001",0,1,1,360,0,0,500,2000,
,3023017,3023,17,"-9.93,1.14,-13.33","0,200,0","-14.59702,0.22,-17.99512",1,4.5,4.5,360,0,0,500,2000,
,3023018,3023,18,"19.11,0.28,24.09","0,160,0","24.66439,0.517314,0.9332333",1,4.5,4.5,360,0,0,500,2000,
,3024005,3024,5,"-25.25,10.47505,2.37","0,0,0","-26.32,10.47505,8.62",1,5,5,360,0,0,500,2000,
,3024006,3024,6,"-9.8,5.29,2.17","0,0,0","-2.54411,6.941566,17.93027",0,4,4,360,0,0,500,2000,
,3024007,3024,7,"-8.218307,6.941566,11.1234","0,0,0","-2.518308,6.941566,17.9634",1,9,9,360,0,0,500,2000,
,3024008,3024,8,"-16.26699,6.941559,10.13227","0,0,0","2.177,3.064,-0.9510002",0,7,7,360,0,0,500,2000,
,3024001,3024,1,"2.341,2.453,9.079","0,0,0","2.183,3.072,-0.9510002",0.5,2,2,360,0,0,500,2000,"5.521,2.484,8.896;-0.864,2.324,8.736;"
,3024002,3024,2,"-0.931,6.958,18.49","0,0,0","2.153,3.072,-0.9510002",0.5,2,2,360,0,0,500,2000,"-2.768,6.878,15.15;-0.808,7.179,18.895;4.039,5.461,17.964;"
,3024003,3024,3,"-15.734,6.913,13.73","0,0,0","2.176999,3.064,-0.9510002",0.5,2,2,360,0,0,500,2000,"-26.374,9.217,12.768;-23.596,8.441,15.943;-17.074,7.011,15.281;"
,3024004,3024,4,"-9.492,6.912,10.366","0,180,0","-9.249,5.48,0.8949995",1,6,6,360,0,0,500,2000,
,3026001,3026,1,"-223.285,-21.08,-30.982","0,0,0","-234.4,-21,-49.3",0.5,7,7,80,0,0,2000,2000,"-211.619,-21.08,-29.434;-193.777,-21.08,-29.413;"
,3026004,3026,4,"-170,-21,4","0,180,0","-234.4,-21,-49.3",0.5,7,7,80,0,0,1300,1300,"-168.894,-21.01,4.593;-156.64,-21.07,5.48"
,3026031,3026,31,"-234.48,-21,-36.76","0,180,0","-234.4,-21,-49.3",0,7,7,80,0,0,2000,2000,"-234.48,-21,-36.76;-234.48,-21,-36.76;-234.48,-21,-36.76;-234.48,-21,-36.76;-234.48,-21,-36.76"
,3026032,3026,32,"-138.715,-21.25002,-30.85","0,0,0","-139.39,-21.25,-9.809999",0.5,7,7,360,0,0,500,2000,
,3027001,3027,1,"-18.828,8.166,31.492","0,0,0","-16.042,8.936,37.708",1,3.5,3.5,360,0,1.8,500,2000,
,3027002,3027,2,"-16.388,3.353,18.822","0,0,0","-16.094,9.037,37.666",1,4.5,4.5,360,0,1.8,500,2000,
,3027003,3027,3,"-19.136,1.222,-5.594","0,0,0","-16.098,9.118,37.708",0.4,4.5,4.5,120,0,1.8,4000,4000,"-16.166,1.5,2.508;-16.278,1.401,-5.131;-21.52,1.486,-5.184;"
,3027004,3027,4,"-31.072,2.693,-5.442","0,92,0","-16.092,9.007,37.692",1,4.5,4.5,360,0,1.8,500,2000,
,3027005,3027,5,"-38.12,3.84,6.908","0,0,0","-16.088,9.045,37.662",0.4,4.5,4.5,120,0,1.8,4000,4000,"-37.889,4.249,11.566;-39.54,4.518,5.065;-39.216,3.819,-3.884;"
,3027007,3027,7,"-32.464,4.26,35.832","0,194.217,0","-36.412,4.294,26.536",0.5,5,5,360,0,0,500,2000,
,3028001,3028,1,"34.57941,-0.8579578,3.263","0,0,0","31.65941,0.1320422,-10.83521",0.5,5,5,80,0,0,2000,2000,"31.62,-0.858,-5.322;34.579,-0.858,3.263;"
,3028002,3028,2,"38.567,-2.32,23.534","0,0,0","31.63544,0.1320422,-10.83521",0.5,5,5,80,0,0,2000,2000,"34.876,-2.32,15.648;38.567,-2.32,23.534;"
,3028003,3028,3,"35.64,-2.91,30.23","0,0,0","31.63544,0.1320422,-10.83521",0.5,3,6,360,0,0,500,2000,
,3028004,3028,4,"12.07206,-2.385132,26.65433","0,0,0","22.16511,-3.535132,30.73",0.5,3,6,360,0,0,500,2000,
,3028005,3028,5,"6.323,-2.12796,45.066","0,180,0","22.16511,-3.51796,30.73",0.5,5,5,80,0,0,3000,3000,"6.319,-2.128,34.216;10.485,-2.283,46.306;"
,3028006,3028,6,"17.03304,-3.596363,69.87131","0,180,0","16.73304,-3.426363,55.95131",0.5,7,7,360,0,0,500,2000,
,3029001,3029,1,"-3.85,0.01,-45.38","0,140.9,0","4.891504,0.01186991,-53.11821",0.5,6,6,80,0,2,2000,2000,"-3.85,0.01,-45.38;-8.58,0.01,-33.63;"
,3029002,3029,2,"24.03,0.01,-7.1","0,180,0","4.891504,0.01186991,-53.11821",0.5,5,5,80,0,2,2000,2000,"23.78,0.01,-8.14;22.48,0.01,-15.02;"
,3029003,3029,3,"10.5,0.01,-24.5","0,160,0","4.891501,0.01186991,-53.11822",1,5,5,80,0,2,2000,2000,"10.8,0.01,-24.9;10.931,0.01,-24.257;10.176,0.01,-24.065;10.061,0.01,-24.856;10.726,0.01,-24.976;"
,3029004,3029,4,"32.68,-7.629395E-06,-9.3","0,235,0","30.19061,-7.629395E-06,-17.02489",0,6,6,360,0,0,0,0,
,3030001,3030,1,"-15.64,0.02471161,0","0,0,0","-8.89,0.02471161,1.55",0.5,6,6,80,0,0,1000,1000,"-14.511,0.02,5.844;-17.012,0.03,-3.5016"
,3030002,3030,2,"-49.92,0.104,21.73","0,232.983,0","-34.726,0.03,14.9578",0.5,6,6,80,0,0,1000,1000,"-57.789,-0.082,22.947;-45.16,0.03,20.228;"
,3030003,3030,3,"-76,0.104,17","0,90,0","-34.726,0.03,14.9578",0.5,8,8,80,0,0,2000,2000,"-74.9,0,17;-75,0,16.7;-75.4,0,16.7;-75.3,0,17.1;-75,0,17"
,3030004,3030,4,"-61.15383,0.02473831,40.04186","0,-113.041,0","-64.326,0.03,17.575",0,7,7,360,0,0,1000,1000,
,3030005,3030,5,"-65.41,0.08,40.32","0,220.7,0","-74.18047,0.07999998,33.42044",0,7,7,360,0,0,500,2000,
,3038001,3038,1,"-15.01,0,66.199","0,150,0","-4.30,0,33.015",0.5,7,7,80,0,0,1000,1000,"-6.859,0.02,47.296;-15.010,0.02,66.199"
,3038002,3038,2,"-8.6,0,56.9","0,0,0","-4.30,0,33.015",0.5,7,7,80,0,0,1000,1000,"-12.264,0.02,67.031;-5.6605,0.02,49.938;"
,3038003,3038,3,"-5.5,0.02,86","0,-140,0","-4.3,0,33.015",0.5,7,7,80,0,0,2000,2000,"-6,0,86;-6,0,86.5;-5.5,0,86.5;-5.5,0,86;-6,0,86"
,3038004,3038,4,"18.15823,0.02,69.244","0,220,0","-4.3,0.02,33.015",0.5,7,7,80,0,0,1000,1000,"33.64,0.02,85.09;18.15823,0.02,69.244"
,3038005,3038,5,"50.96,0,106.96","0,221.177,0","38.56695,0,92.98648",0,7,7,360,0,0,500,2000,
,3048003,3048,3,"787.29,11,116.63","0,0,0","820.73,12.5,88.26",0.5,5,5,80,0,1.8,500,2000,"778.074,11,126.936;787.309,11,116.704;792.034,11,126.538;"
,3048004,3048,4,"744.27,11.78782,141.6","0,180,0","765.343,10.47782,129.852",0.5,5,5,80,0,0,1000,1000,"744.577,11.781,139.977;745.45,11.781,135.944;747.729,11.781,132.451;751.484,11.779,130.917;"
,3048005,3048,5,"750.1926,12.13,151.6954","0,45,0","765.3558,10.477,129.8515",0.5,6,6,20,0,0,1000,1000,"752.354,12.121,154.369;760.82,12.113,161.35;760.982,11.509,171.794;"
