,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required
,3107018,3107,18,"-268.37,-21.13,-29.24","0.00,82.11,0.00","-234.54,-21.17,-58.58",0.5,7,7,360,0,1.8,500,2000,
,3107019,3107,19,"-302.49,-21.17,-28.05","0.00,99.28,0.00","-234.54,-21.17,-58.59",0.5,7,7,360,0,1.8,500,2000,
,3107020,3107,20,"-302.54,-21.17,6.47","0.00,180.00,0.00","-234.54,-21.17,-58.60",0.5,7,7,360,0,1.8,500,2000,
,3107021,3107,21,"-303.10,-21.17,63.50","0.00,180.00,0.00","-303.08,-21.17,46.40",0.5,7,7,360,0,1.8,500,2000,
,3107022,3107,22,"-234.66,-21.17,2.57","0.00,180.00,0.00","-234.54,-21.17,-58.62",0.5,7,7,360,0,1.8,500,2000,
,3107023,3107,23,"-235.65,-21.17,29.00","0.00,184.09,0.00","-234.54,-21.17,-58.63",0.5,7,7,360,0,1.8,500,2000,
,3107024,3107,24,"-235.84,-21.17,50.36","0.00,180.00,0.00","-232.11,-21.17,40.70",0.5,7,7,360,0,1.8,500,2000,
,3107025,3107,25,"-236.27,-12.67,90.87","0.00,180.00,0.00","-232.11,-21.17,40.70",0.5,7,7,360,0,1.8,500,2000,
,3107026,3107,26,"-202.21,-21.17,-29.01 ","0.00,271.07,0.00","-234.54,-21.17,-58.66",0.5,7,7,360,0,1.8,500,2000,
,3107027,3107,27,"-169.85,-21.17,4.62 ","0.00,180.00,0.00","-234.54,-21.17,-58.67",0.5,7,7,360,0,1.8,500,2000,
,3107028,3107,28,"-140.14,-21.25,-9.55","0.00,340.00,0.00","-151.11,-21.11,4.84",0.5,7,7,360,0,1.8,500,2000,
,3107029,3107,29,"-137.9,-21.25,-31.34","0,319.09,0","-150.177,-21.11,-25.57064",0.5,7,7,360,0,1.8,500,2000,
,3107030,3107,30,"-233.85,-21.17,-29.60","0.00,180.00,0.00","-234.54,-21.17,-58.70",0.5,7,7,360,0,1.8,500,2000,
,3107031,3107,31,"-234.48,-21,-36.76","0,180,0","-234.4,-21,-49.3",0.5,7,7,360,0,1.8,500,2000,
,3107032,3107,32,"-138.715,-21.08,-28.213","0,0,0","-139.39,-21.25,-9.81",0.5,5,5,360,0,1.8,500,2000,
,3107033,3107,33,"-234.35,-21.16,-57.98","0,139,0","-234.65,-21.17,-64.25",0.5,5,5,80,0,1.8,500,2000,"-236.28,-21.16,-52.31;-233.29,-21.16,-44.48;-236.28,-21.16,-52.31;-234.35,-21.16,-57.98"
,3107034,3107,34,"-240.68,-21.16,-26.06","0,90,0","-234.65,-21.17,-64.25",0.5,5,5,80,0,1.8,500,2000,"-242.93,-21.16,-31.98;-236.38,-21.16,-36.19;-242.93,-21.16,-31.98;-240.68,-21.16,-26.06"
,3107035,3107,35,"-231.34,-21.16,-25.99","0,-105,0","-234.65,-21.17,-64.25",0.5,5,5,80,0,1.8,500,2000,"-225.88,-21.16,-31.79;-230.60,-21.16,-35.67;-225.88,-21.16,-31.79;-231.34,-21.16,-25.99"
,3107036,3107,36,"-303.45,-21.25,-12.3","0,108,0","-280.4861,-21.25,-29.2246",0.5,5,5,80,0,1.8,500,2000,"-303.468,-21.258,-13.258;-303.451,-21.258,-25.399;-298.281,-21.258,-29.378;-289.679,-21.266,-29.442;"
,3107037,3107,37,"-303.7,-21.25,10.9","0,180,0","-280.486,-21.25,-29.241",0.5,5,5,80,0,1.8,500,2000,"-303.77,-21.258,9.748;-303.77,-21.258,-8.923;"
,3107038,3107,38,"-303.4,-21.25,23.6","0,180,0","-280.487,-21.25,-29.245",0,7,7,360,0,0,500,2000,
,3107039,3107,39,"-239.93,-21.17,42.9","0,180,0","-235.9728,-21.16669,31.78541",0,5,5,360,0,0,500,2000,
,3107040,3107,40,"-231.39,-21.17,42.9","0,180,0","-235.9728,-21.16669,31.78541",0,5,5,360,0,0,500,2000,
,3107041,3107,41,"-231.39,-21.17,51.442","0,180,0","-235.9728,-21.16669,31.78541",0,5,5,360,0,0,500,2000,
,3107042,3107,42,"-239.93,-21.17,51.442","0,180,0","-235.9728,-21.16669,31.78541",0,5,5,360,0,0,500,2000,
,3107043,3107,43,"-239.351,-12.666,83.174","0,180,0","-239.351,-12.666,82.174",0,5,5,360,0,0,500,2000,
,3107044,3107,44,"-231.76,-12.666,83.174","0,180,0","-231.76,-12.666,82.174",0,5,5,360,0,0,500,2000,
,3107045,3107,45,"-229.056,-12.666,92.425","0,180,0","-229.056,-12.666,91.425",0,5,5,360,0,0,500,2000,
,3107046,3107,46,"-242.48,-12.666,92.425","0,180,0","-242.48,-12.666,91.425",0,5,5,360,0,0,500,2000,
,3111001,3111,1,"-223.285,-21.08,-30.982","0,0,0","-234.4,-21,-49.3",0.5,7,7,80,0,1.8,500,2000,"-211.619,-21.08,-29.434;-193.777,-21.08,-29.413;"
,3111002,3111,2,"-170.96,-21.08,-24.256","0,0,0","-234.4,-21,-49.3",0.5,7,7,80,0,1.8,500,2000,"-170.87,-21.08,-11;-171.029,-21.08,-26.183;"
,3111003,3111,3,"-158.102,-21.08,5.022","0,0,1.39","-179.607,-21.08,5.787",0.5,7,7,80,0,1.8,500,2000,"-160.019,-21.08,4.932;-143.776,-20.958,4.357;-139.357,-20.945,-12.063;"
,3111004,3111,4,"-170,-21,4","0,180,0","-234.4,-21,-49.3",1.2,7,7,360,0,1.8,100,300,
,3111005,3111,5,"-138.715,-21.08,-28.213","0,0,0","-234.4,-21,-49.3",0.5,5,5,360,0,1.8,500,2000,
,3111006,3111,6,"-142.276,-21.08,-33.158","0,0,0","-150.181,-21.08,-25.423",0.5,5,5,360,0,1.8,500,2000,
,3111007,3111,7,"-134.956,-21.08,-33.059","0,0,0","-149.066,-21.08,-25.324",0.5,5,5,360,0,1.8,500,2000,
,3111008,3111,8,"-233.868,-21.08,-30.092","0,0,0","-234.4,-21,-49.3",0.5,7,7,360,0,1.8,500,2000,
,3111009,3111,9,"-170.89,-21.25,18.928","0,0,0","-179.773,-21.25,5.625",0.5,7,7,80,0,1.8,500,2000,"-170.948,-21.25,19.276;-170.956,-21.25,39.551;"
,3111010,3111,10,"-173.517,-21.25,13.056","0,180,0","-179.645,-21.25,5.729",1,7,7,45,0,1.8,500,2000,
,3111011,3111,11,"-167.596,-21.25,13.056","0,180,0","-179.645,-21.25,5.729",1,7,7,45,0,1.8,500,2000,
,3111018,3111,18,"-268.37,-21.13,-29.24","0.00,82.11,0.00","-234.54,-21.17,-58.58",0.5,7,7,360,0,1.8,500,2000,
,3111019,3111,19,"-302.49,-21.17,-28.05","0.00,99.28,0.00","-234.54,-21.17,-58.59",0.5,7,7,360,0,1.8,500,2000,
,3111020,3111,20,"-302.54,-21.17,6.47","0.00,180.00,0.00","-234.54,-21.17,-58.60",0.5,7,7,360,0,1.8,500,2000,
,3111021,3111,21,"-303.10,-21.17,63.50","0.00,180.00,0.00","-303.08,-21.17,46.40",0.5,7,7,360,0,1.8,500,2000,
,3111022,3111,22,"-234.66,-21.17,2.57","0.00,180.00,0.00","-234.54,-21.17,-58.62",0.5,7,7,360,0,1.8,500,2000,
,3111023,3111,23,"-235.65,-21.17,29.00","0.00,184.09,0.00","-234.54,-21.17,-58.63",0.5,7,7,360,0,1.8,500,2000,
,3111024,3111,24,"-235.84,-21.17,50.36","0.00,180.00,0.00","-232.11,-21.17,40.70",0.5,7,7,360,0,1.8,500,2000,
,3111025,3111,25,"-236.27,-12.67,90.87","0.00,180.00,0.00","-232.11,-21.17,40.70",0.5,7,7,360,0,1.8,500,2000,
,3111026,3111,26,"-202.21,-21.17,-29.01 ","0.00,271.07,0.00","-234.54,-21.17,-58.66",0.5,7,7,360,0,1.8,500,2000,
,3111027,3111,27,"-169.85,-21.17,4.62 ","0.00,180.00,0.00","-234.54,-21.17,-58.67",0.5,7,7,360,0,1.8,500,2000,
,3111028,3111,28,"-140.14,-21.25,-9.55","0.00,340.00,0.00","-151.11,-21.11,4.84",0.5,7,7,360,0,1.8,500,2000,
,3111029,3111,29,"-137.9,-21.25,-31.34","0,319.09,0","-150.177,-21.11,-25.57064",0.5,7,7,360,0,1.8,500,2000,
,3111030,3111,30,"-233.85,-21.17,-29.60","0.00,180.00,0.00","-234.54,-21.17,-58.70",0.5,7,7,360,0,1.8,500,2000,
,3111031,3111,31,"-234.48,-21,-36.76","0,180,0","-234.4,-21,-49.3",0.5,7,7,360,0,1.8,500,2000,
,3111032,3111,32,"-138.715,-21.08,-28.213","0,0,0","-139.39,-21.25,-9.81",0.5,5,5,360,0,1.8,500,2000,
,3111033,3111,33,"-234.35,-21.16,-57.98","0,139,0","-234.65,-21.17,-64.25",0.5,5,5,80,0,1.8,500,2000,"-236.28,-21.16,-52.31;-233.29,-21.16,-44.48;-236.28,-21.16,-52.31;-234.35,-21.16,-57.98"
,3111034,3111,34,"-240.68,-21.16,-26.06","0,90,0","-234.65,-21.17,-64.25",0.5,5,5,80,0,1.8,500,2000,"-242.93,-21.16,-31.98;-236.38,-21.16,-36.19;-242.93,-21.16,-31.98;-240.68,-21.16,-26.06"
,3111035,3111,35,"-231.34,-21.16,-25.99","0,-105,0","-234.65,-21.17,-64.25",0.5,5,5,80,0,1.8,500,2000,"-225.88,-21.16,-31.79;-230.60,-21.16,-35.67;-225.88,-21.16,-31.79;-231.34,-21.16,-25.99"
,3111036,3111,36,"-303.45,-21.25,-12.3","0,108,0","-280.4861,-21.25,-29.2246",0.5,5,5,80,0,1.8,500,2000,"-303.468,-21.258,-13.258;-303.451,-21.258,-25.399;-298.281,-21.258,-29.378;-289.679,-21.266,-29.442;"
,3111037,3111,37,"-303.7,-21.25,10.9","0,180,0","-280.486,-21.25,-29.241",0.5,5,5,80,0,1.8,500,2000,"-303.77,-21.258,9.748;-303.77,-21.258,-8.923;"
,3111038,3111,38,"-303.4,-21.25,23.6","0,180,0","-280.487,-21.25,-29.245",0,7,7,360,0,0,500,2000,
,3111039,3111,39,"-239.93,-21.17,42.9","0,180,0","-235.9728,-21.16669,31.78541",0,5,5,360,0,0,500,2000,
,3111040,3111,40,"-231.39,-21.17,42.9","0,180,0","-235.9728,-21.16669,31.78541",0,5,5,360,0,0,500,2000,
,3111041,3111,41,"-231.39,-21.17,51.442","0,180,0","-235.9728,-21.16669,31.78541",0,5,5,360,0,0,500,2000,
,3111042,3111,42,"-239.93,-21.17,51.442","0,180,0","-235.9728,-21.16669,31.78541",0,5,5,360,0,0,500,2000,
,3111043,3111,43,"-239.351,-12.666,83.174","0,180,0","-239.351,-12.666,82.174",0,5,5,360,0,0,500,2000,
,3111044,3111,44,"-231.76,-12.666,83.174","0,180,0","-231.76,-12.666,82.174",0,5,5,360,0,0,500,2000,
,3111045,3111,45,"-229.056,-12.666,92.425","0,180,0","-229.056,-12.666,91.425",0,5,5,360,0,0,500,2000,
,3111046,3111,46,"-242.48,-12.666,92.425","0,180,0","-242.48,-12.666,91.425",0,5,5,360,0,0,500,2000,
,3112001,3112,1,"-223.285,-21.08,-30.982","0,0,0","-234.4,-21,-49.3",0.5,7,7,80,0,1.8,500,2000,"-211.619,-21.08,-29.434;-193.777,-21.08,-29.413;"
,3112002,3112,2,"-170.96,-21.08,-24.256","0,0,0","-234.4,-21,-49.3",0.5,7,7,80,0,1.8,500,2000,"-170.87,-21.08,-11;-171.029,-21.08,-26.183;"
,3112003,3112,3,"-158.102,-21.08,5.022","0,0,1.39","-179.607,-21.08,5.787",0.5,7,7,80,0,1.8,500,2000,"-160.019,-21.08,4.932;-143.776,-20.958,4.357;-139.357,-20.945,-12.063;"
,3112004,3112,4,"-170,-21,4","0,180,0","-234.4,-21,-49.3",1.2,7,7,360,0,1.8,100,300,
,3112005,3112,5,"-138.715,-21.08,-28.213","0,0,0","-234.4,-21,-49.3",0.5,5,5,360,0,1.8,500,2000,
,3112006,3112,6,"-142.276,-21.08,-33.158","0,0,0","-150.181,-21.08,-25.423",0.5,5,5,360,0,1.8,500,2000,
,3112007,3112,7,"-134.956,-21.08,-33.059","0,0,0","-149.066,-21.08,-25.324",0.5,5,5,360,0,1.8,500,2000,
,3112008,3112,8,"-233.868,-21.08,-30.092","0,0,0","-234.4,-21,-49.3",0.5,7,7,360,0,1.8,500,2000,
,3112009,3112,9,"-170.89,-21.25,18.928","0,0,0","-179.773,-21.25,5.625",0.5,7,7,80,0,1.8,500,2000,"-170.948,-21.25,19.276;-170.956,-21.25,39.551;"
,3112010,3112,10,"-173.517,-21.25,13.056","0,180,0","-179.645,-21.25,5.729",1,7,7,45,0,1.8,500,2000,
,3112011,3112,11,"-167.596,-21.25,13.056","0,180,0","-179.645,-21.25,5.729",1,7,7,45,0,1.8,500,2000,
,3112018,3112,18,"-268.37,-21.13,-29.24","0.00,82.11,0.00","-234.54,-21.17,-58.58",0.5,7,7,360,0,1.8,500,2000,
,3112019,3112,19,"-302.49,-21.17,-28.05","0.00,99.28,0.00","-234.54,-21.17,-58.59",0.5,7,7,360,0,1.8,500,2000,
,3112020,3112,20,"-302.54,-21.17,6.47","0.00,180.00,0.00","-234.54,-21.17,-58.60",0.5,7,7,360,0,1.8,500,2000,
,3112021,3112,21,"-303.10,-21.17,63.50","0.00,180.00,0.00","-303.08,-21.17,46.40",0.5,7,7,360,0,1.8,500,2000,
,3112022,3112,22,"-234.66,-21.17,2.57","0.00,180.00,0.00","-234.54,-21.17,-58.62",0.5,7,7,360,0,1.8,500,2000,
,3112023,3112,23,"-235.65,-21.17,29.00","0.00,184.09,0.00","-234.54,-21.17,-58.63",0.5,7,7,360,0,1.8,500,2000,
,3112024,3112,24,"-235.84,-21.17,50.36","0.00,180.00,0.00","-232.11,-21.17,40.70",0.5,7,7,360,0,1.8,500,2000,
,3112025,3112,25,"-236.27,-12.67,90.87","0.00,180.00,0.00","-232.11,-21.17,40.70",0.5,7,7,360,0,1.8,500,2000,
,3112026,3112,26,"-202.21,-21.17,-29.01 ","0.00,271.07,0.00","-234.54,-21.17,-58.66",0.5,7,7,360,0,1.8,500,2000,
,3112027,3112,27,"-169.85,-21.17,4.62 ","0.00,180.00,0.00","-234.54,-21.17,-58.67",0.5,7,7,360,0,1.8,500,2000,
,3112028,3112,28,"-140.14,-21.25,-9.55","0.00,340.00,0.00","-151.11,-21.11,4.84",0.5,7,7,360,0,1.8,500,2000,
,3112029,3112,29,"-137.9,-21.25,-31.34","0,319.09,0","-150.177,-21.11,-25.57064",0.5,7,7,360,0,1.8,500,2000,
,3112030,3112,30,"-233.85,-21.17,-29.60","0.00,180.00,0.00","-234.54,-21.17,-58.70",0.5,7,7,360,0,1.8,500,2000,
,3112031,3112,31,"-234.48,-21,-36.76","0,180,0","-234.4,-21,-49.3",0.5,7,7,360,0,1.8,500,2000,
,3112032,3112,32,"-138.715,-21.08,-28.213","0,0,0","-139.39,-21.25,-9.81",0.5,5,5,360,0,1.8,500,2000,
,3112033,3112,33,"-234.35,-21.16,-57.98","0,139,0","-234.65,-21.17,-64.25",0.5,5,5,80,0,1.8,500,2000,"-236.28,-21.16,-52.31;-233.29,-21.16,-44.48;-236.28,-21.16,-52.31;-234.35,-21.16,-57.98"
,3112034,3112,34,"-240.68,-21.16,-26.06","0,90,0","-234.65,-21.17,-64.25",0.5,5,5,80,0,1.8,500,2000,"-242.93,-21.16,-31.98;-236.38,-21.16,-36.19;-242.93,-21.16,-31.98;-240.68,-21.16,-26.06"
,3112035,3112,35,"-231.34,-21.16,-25.99","0,-105,0","-234.65,-21.17,-64.25",0.5,5,5,80,0,1.8,500,2000,"-225.88,-21.16,-31.79;-230.60,-21.16,-35.67;-225.88,-21.16,-31.79;-231.34,-21.16,-25.99"
,3112036,3112,36,"-303.45,-21.25,-12.3","0,108,0","-280.4861,-21.25,-29.2246",0.5,5,5,80,0,1.8,500,2000,"-303.468,-21.258,-13.258;-303.451,-21.258,-25.399;-298.281,-21.258,-29.378;-289.679,-21.266,-29.442;"
,3112037,3112,37,"-303.7,-21.25,10.9","0,180,0","-280.486,-21.25,-29.241",0.5,5,5,80,0,1.8,500,2000,"-303.77,-21.258,9.748;-303.77,-21.258,-8.923;"
,3112038,3112,38,"-303.4,-21.25,23.6","0,180,0","-280.487,-21.25,-29.245",0,7,7,360,0,0,500,2000,
,3112039,3112,39,"-239.93,-21.17,42.9","0,180,0","-235.9728,-21.16669,31.78541",0,5,5,360,0,0,500,2000,
,3112040,3112,40,"-231.39,-21.17,42.9","0,180,0","-235.9728,-21.16669,31.78541",0,5,5,360,0,0,500,2000,
,3112041,3112,41,"-231.39,-21.17,51.442","0,180,0","-235.9728,-21.16669,31.78541",0,5,5,360,0,0,500,2000,
,3112042,3112,42,"-239.93,-21.17,51.442","0,180,0","-235.9728,-21.16669,31.78541",0,5,5,360,0,0,500,2000,
,3112043,3112,43,"-239.351,-12.666,83.174","0,180,0","-239.351,-12.666,82.174",0,5,5,360,0,0,500,2000,
,3112044,3112,44,"-231.76,-12.666,83.174","0,180,0","-231.76,-12.666,82.174",0,5,5,360,0,0,500,2000,
,3112045,3112,45,"-229.056,-12.666,92.425","0,180,0","-229.056,-12.666,91.425",0,5,5,360,0,0,500,2000,
,3112046,3112,46,"-242.48,-12.666,92.425","0,180,0","-242.48,-12.666,91.425",0,5,5,360,0,0,500,2000,
,3113001,3113,1,"-223.285,-21.08,-30.982","0,0,0","-234.4,-21,-49.3",0.5,7,7,80,0,1.8,500,2000,"-211.619,-21.08,-29.434;-193.777,-21.08,-29.413;"
,3113002,3113,2,"-170.96,-21.08,-24.256","0,0,0","-234.4,-21,-49.3",0.5,7,7,80,0,1.8,500,2000,"-170.87,-21.08,-11;-171.029,-21.08,-26.183;"
,3113003,3113,3,"-158.102,-21.08,5.022","0,0,1.39","-179.607,-21.08,5.787",0.5,7,7,80,0,1.8,500,2000,"-160.019,-21.08,4.932;-143.776,-20.958,4.357;-139.357,-20.945,-12.063;"
,3113004,3113,4,"-170,-21,4","0,180,0","-234.4,-21,-49.3",1.2,7,7,360,0,1.8,100,300,
,3113005,3113,5,"-138.715,-21.08,-28.213","0,0,0","-234.4,-21,-49.3",0.5,5,5,360,0,1.8,500,2000,
,3113006,3113,6,"-142.276,-21.08,-33.158","0,0,0","-150.181,-21.08,-25.423",0.5,5,5,360,0,1.8,500,2000,
,3113007,3113,7,"-134.956,-21.08,-33.059","0,0,0","-149.066,-21.08,-25.324",0.5,5,5,360,0,1.8,500,2000,
,3113008,3113,8,"-233.868,-21.08,-30.092","0,0,0","-234.4,-21,-49.3",0.5,7,7,360,0,1.8,500,2000,
,3113009,3113,9,"-170.89,-21.25,18.928","0,0,0","-179.773,-21.25,5.625",0.5,7,7,80,0,1.8,500,2000,"-170.948,-21.25,19.276;-170.956,-21.25,39.551;"
,3113010,3113,10,"-173.517,-21.25,13.056","0,180,0","-179.645,-21.25,5.729",1,7,7,45,0,1.8,500,2000,
,3113011,3113,11,"-167.596,-21.25,13.056","0,180,0","-179.645,-21.25,5.729",1,7,7,45,0,1.8,500,2000,
,3113018,3113,18,"-268.37,-21.13,-29.24","0.00,82.11,0.00","-234.54,-21.17,-58.58",0.5,7,7,360,0,1.8,500,2000,
,3113019,3113,19,"-302.49,-21.17,-28.05","0.00,99.28,0.00","-234.54,-21.17,-58.59",0.5,7,7,360,0,1.8,500,2000,
,3113020,3113,20,"-302.54,-21.17,6.47","0.00,180.00,0.00","-234.54,-21.17,-58.60",0.5,7,7,360,0,1.8,500,2000,
,3113021,3113,21,"-303.10,-21.17,63.50","0.00,180.00,0.00","-303.08,-21.17,46.40",0.5,7,7,360,0,1.8,500,2000,
,3113022,3113,22,"-234.66,-21.17,2.57","0.00,180.00,0.00","-234.54,-21.17,-58.62",0.5,7,7,360,0,1.8,500,2000,
,3113023,3113,23,"-235.65,-21.17,29.00","0.00,184.09,0.00","-234.54,-21.17,-58.63",0.5,7,7,360,0,1.8,500,2000,
,3113024,3113,24,"-235.84,-21.17,50.36","0.00,180.00,0.00","-232.11,-21.17,40.70",0.5,7,7,360,0,1.8,500,2000,
,3113025,3113,25,"-236.27,-12.67,90.87","0.00,180.00,0.00","-232.11,-21.17,40.70",0.5,7,7,360,0,1.8,500,2000,
,3113026,3113,26,"-202.21,-21.17,-29.01 ","0.00,271.07,0.00","-234.54,-21.17,-58.66",0.5,7,7,360,0,1.8,500,2000,
,3113027,3113,27,"-169.85,-21.17,4.62 ","0.00,180.00,0.00","-234.54,-21.17,-58.67",0.5,7,7,360,0,1.8,500,2000,
,3113028,3113,28,"-140.14,-21.25,-9.55","0.00,340.00,0.00","-151.11,-21.11,4.84",0.5,7,7,360,0,1.8,500,2000,
,3113029,3113,29,"-137.9,-21.25,-31.34","0,319.09,0","-150.177,-21.11,-25.57064",0.5,7,7,360,0,1.8,500,2000,
,3113030,3113,30,"-233.85,-21.17,-29.60","0.00,180.00,0.00","-234.54,-21.17,-58.70",0.5,7,7,360,0,1.8,500,2000,
,3113031,3113,31,"-234.48,-21,-36.76","0,180,0","-234.4,-21,-49.3",0.5,7,7,360,0,1.8,500,2000,
,3113032,3113,32,"-138.715,-21.08,-28.213","0,0,0","-139.39,-21.25,-9.81",0.5,5,5,360,0,1.8,500,2000,
,3113033,3113,33,"-234.35,-21.16,-57.98","0,139,0","-234.65,-21.17,-64.25",0.5,5,5,80,0,1.8,500,2000,"-236.28,-21.16,-52.31;-233.29,-21.16,-44.48;-236.28,-21.16,-52.31;-234.35,-21.16,-57.98"
,3113034,3113,34,"-240.68,-21.16,-26.06","0,90,0","-234.65,-21.17,-64.25",0.5,5,5,80,0,1.8,500,2000,"-242.93,-21.16,-31.98;-236.38,-21.16,-36.19;-242.93,-21.16,-31.98;-240.68,-21.16,-26.06"
,3113035,3113,35,"-231.34,-21.16,-25.99","0,-105,0","-234.65,-21.17,-64.25",0.5,5,5,80,0,1.8,500,2000,"-225.88,-21.16,-31.79;-230.60,-21.16,-35.67;-225.88,-21.16,-31.79;-231.34,-21.16,-25.99"
,3113036,3113,36,"-303.45,-21.25,-12.3","0,108,0","-280.4861,-21.25,-29.2246",0.5,5,5,80,0,1.8,500,2000,"-303.468,-21.258,-13.258;-303.451,-21.258,-25.399;-298.281,-21.258,-29.378;-289.679,-21.266,-29.442;"
,3113037,3113,37,"-303.7,-21.25,10.9","0,180,0","-280.486,-21.25,-29.241",0.5,5,5,80,0,1.8,500,2000,"-303.77,-21.258,9.748;-303.77,-21.258,-8.923;"
,3113038,3113,38,"-303.4,-21.25,23.6","0,180,0","-280.487,-21.25,-29.245",0,7,7,360,0,0,500,2000,
,3113039,3113,39,"-239.93,-21.17,42.9","0,180,0","-235.9728,-21.16669,31.78541",0,5,5,360,0,0,500,2000,
,3113040,3113,40,"-231.39,-21.17,42.9","0,180,0","-235.9728,-21.16669,31.78541",0,5,5,360,0,0,500,2000,
,3113041,3113,41,"-231.39,-21.17,51.442","0,180,0","-235.9728,-21.16669,31.78541",0,5,5,360,0,0,500,2000,
,3113042,3113,42,"-239.93,-21.17,51.442","0,180,0","-235.9728,-21.16669,31.78541",0,5,5,360,0,0,500,2000,
,3113043,3113,43,"-239.351,-12.666,83.174","0,180,0","-239.351,-12.666,82.174",0,5,5,360,0,0,500,2000,
,3113044,3113,44,"-231.76,-12.666,83.174","0,180,0","-231.76,-12.666,82.174",0,5,5,360,0,0,500,2000,
,3113045,3113,45,"-229.056,-12.666,92.425","0,180,0","-229.056,-12.666,91.425",0,5,5,360,0,0,500,2000,
,3113046,3113,46,"-242.48,-12.666,92.425","0,180,0","-242.48,-12.666,91.425",0,5,5,360,0,0,500,2000,
,3114001,3114,1,"-223.285,-21.08,-30.982","0,0,0","-234.4,-21,-49.3",0.5,7,7,80,0,1.8,500,2000,"-211.619,-21.08,-29.434;-193.777,-21.08,-29.413;"
,3114002,3114,2,"-170.96,-21.08,-24.256","0,0,0","-234.4,-21,-49.3",0.5,7,7,80,0,1.8,500,2000,"-170.87,-21.08,-11;-171.029,-21.08,-26.183;"
,3114003,3114,3,"-158.102,-21.08,5.022","0,0,1.39","-179.607,-21.08,5.787",0.5,7,7,80,0,1.8,500,2000,"-160.019,-21.08,4.932;-143.776,-20.958,4.357;-139.357,-20.945,-12.063;"
,3114004,3114,4,"-170,-21,4","0,180,0","-234.4,-21,-49.3",1.2,7,7,360,0,1.8,100,300,
,3114005,3114,5,"-138.715,-21.08,-28.213","0,0,0","-234.4,-21,-49.3",0.5,5,5,360,0,1.8,500,2000,
,3114006,3114,6,"-142.276,-21.08,-33.158","0,0,0","-150.181,-21.08,-25.423",0.5,5,5,360,0,1.8,500,2000,
,3114007,3114,7,"-134.956,-21.08,-33.059","0,0,0","-149.066,-21.08,-25.324",0.5,5,5,360,0,1.8,500,2000,
,3114008,3114,8,"-233.868,-21.08,-30.092","0,0,0","-234.4,-21,-49.3",0.5,7,7,360,0,1.8,500,2000,
,3114009,3114,9,"-170.89,-21.25,18.928","0,0,0","-179.773,-21.25,5.625",0.5,7,7,80,0,1.8,500,2000,"-170.948,-21.25,19.276;-170.956,-21.25,39.551;"
,3114010,3114,10,"-173.517,-21.25,13.056","0,180,0","-179.645,-21.25,5.729",1,7,7,45,0,1.8,500,2000,
,3114011,3114,11,"-167.596,-21.25,13.056","0,180,0","-179.645,-21.25,5.729",1,7,7,45,0,1.8,500,2000,
,3114018,3114,18,"-268.37,-21.13,-29.24","0.00,82.11,0.00","-234.54,-21.17,-58.58",0.5,7,7,360,0,1.8,500,2000,
,3114019,3114,19,"-302.49,-21.17,-28.05","0.00,99.28,0.00","-234.54,-21.17,-58.59",0.5,7,7,360,0,1.8,500,2000,
,3114020,3114,20,"-302.54,-21.17,6.47","0.00,180.00,0.00","-234.54,-21.17,-58.60",0.5,7,7,360,0,1.8,500,2000,
,3114021,3114,21,"-303.10,-21.17,63.50","0.00,180.00,0.00","-303.08,-21.17,46.40",0.5,7,7,360,0,1.8,500,2000,
,3114022,3114,22,"-234.66,-21.17,2.57","0.00,180.00,0.00","-234.54,-21.17,-58.62",0.5,7,7,360,0,1.8,500,2000,
,3114023,3114,23,"-235.65,-21.17,29.00","0.00,184.09,0.00","-234.54,-21.17,-58.63",0.5,7,7,360,0,1.8,500,2000,
,3114024,3114,24,"-235.84,-21.17,50.36","0.00,180.00,0.00","-232.11,-21.17,40.70",0.5,7,7,360,0,1.8,500,2000,
,3114025,3114,25,"-236.27,-12.67,90.87","0.00,180.00,0.00","-232.11,-21.17,40.70",0.5,7,7,360,0,1.8,500,2000,
,3114026,3114,26,"-202.21,-21.17,-29.01 ","0.00,271.07,0.00","-234.54,-21.17,-58.66",0.5,7,7,360,0,1.8,500,2000,
,3114027,3114,27,"-169.85,-21.17,4.62 ","0.00,180.00,0.00","-234.54,-21.17,-58.67",0.5,7,7,360,0,1.8,500,2000,
,3114028,3114,28,"-140.14,-21.25,-9.55","0.00,340.00,0.00","-151.11,-21.11,4.84",0.5,7,7,360,0,1.8,500,2000,
,3114029,3114,29,"-137.9,-21.25,-31.34","0,319.09,0","-150.177,-21.11,-25.57064",0.5,7,7,360,0,1.8,500,2000,
,3114030,3114,30,"-233.85,-21.17,-29.60","0.00,180.00,0.00","-234.54,-21.17,-58.70",0.5,7,7,360,0,1.8,500,2000,
,3114031,3114,31,"-234.48,-21,-36.76","0,180,0","-234.4,-21,-49.3",0.5,7,7,360,0,1.8,500,2000,
,3114032,3114,32,"-138.715,-21.08,-28.213","0,0,0","-139.39,-21.25,-9.81",0.5,5,5,360,0,1.8,500,2000,
,3114033,3114,33,"-234.35,-21.16,-57.98","0,139,0","-234.65,-21.17,-64.25",0.5,5,5,80,0,1.8,500,2000,"-236.28,-21.16,-52.31;-233.29,-21.16,-44.48;-236.28,-21.16,-52.31;-234.35,-21.16,-57.98"
